"MON199804010","PIT",1,0,0,0,0,"",0,0,"womat001","L","womat001","L","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","","","","K","T","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"MON199804010","PIT",1,0,1,0,0,"",0,0,"kendj001","R","kendj001","R","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","","","","9/F9M","F","F",2,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9M",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,2
"MON199804010","PIT",1,0,2,0,0,"",0,0,"marta001","L","marta001","L","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","","","","8/F8LD","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"MON199804010","PIT",1,1,0,0,0,"",0,0,"grudm001","R","grudm001","R","cordf001","R","cordf001","R","kendj001","younk001","womat001","garcf001","colll001","marta001","allej001","guilj001","","","","4/P4","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,4
"MON199804010","PIT",1,1,1,0,0,"",0,0,"santf001","L","santf001","L","cordf001","R","cordf001","R","kendj001","younk001","womat001","garcf001","colll001","marta001","allej001","guilj001","","","","8/F8LD","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,5
"MON199804010","PIT",1,1,2,0,0,"",0,0,"guerv001","R","guerv001","R","cordf001","R","cordf001","R","kendj001","younk001","womat001","garcf001","colll001","marta001","allej001","guilj001","","","","43/G4","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,6
"MON199804010","PIT",2,0,0,0,0,"",0,0,"younk001","R","younk001","R","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","","","","K","T","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,7
"MON199804010","PIT",2,0,1,0,0,"",0,0,"allej001","R","allej001","R","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","","","","K+PB.B-1","F","F",8,5,3,"T","T",0,"F","F",0,"F","F",0,"F","T",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"MON199804010","PIT",2,0,1,0,0,"",0,0,"guilj001","R","guilj001","R","perec001","L","perec001","L","widgc001","fullb001","vidrj001","andrs001","grudm001","whitr001","santf001","guerv001","allej001","","","7(B)63(1)/FDP/F7","F","F",9,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","763","","","F","F","F","F","F","F","F","F","F","perec001","","","F","F","F","F","F","","","","",0,7,3,0,7,6,0,0,0,9
"MON199804010","PIT",2,1,0,0,0,"",0,0,"fullb001","L","fullb001","L","cordf001","R","cordf001","R","kendj001","younk001","womat001","garcf001","colll001","marta001","allej001","guilj001","","","","3/L34S","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"L","F","F","34S",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,10
