"SLN195204150","PIT",2,0,1,0,0,"",0,2,"halld101","R","halld101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","7","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,11
"SLN195204150","PIT",2,0,2,0,0,"",0,2,"mersj101","R","mersj101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","43","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,12
"SLN195204150","PIT",2,1,0,0,0,"",0,2,"johnb108","R","johnb108","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","8","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
"SLN195204150","PIT",2,1,1,0,0,"",0,2,"riced101","R","riced101","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","5","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,14
"SLN195204150","PIT",2,1,2,0,0,"",0,2,"stalg103","R","stalg103","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","5","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,15
"SLN195204150","PIT",3,0,0,0,0,"",0,2,"koshc101","R","koshc101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","S","T","F",6,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"SLN195204150","PIT",3,0,0,0,0,"",0,2,"mccuc101","R","mccuc101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","koshc101","","","S.1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","stalg103","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"SLN195204150","PIT",3,0,0,0,0,"",0,2,"dickm101","R","dickm101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","mccuc101","koshc101","","S.2-3;1-2","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","stalg103","stalg103","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"SLN195204150","PIT",3,0,0,0,0,"",0,2,"beart101","L","beart101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","dickm101","mccuc101","koshc101","6(B)3(1)/LDP","F","F",8,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"6","63","","","F","F","F","F","F","F","F","F","F","stalg103","stalg103","stalg103","F","F","F","F","F","","","","",0,6,3,0,6,0,0,0,0,19
"SLN195204150","PIT",3,0,2,0,0,"",0,2,"metkg101","L","metkg101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","mccuc101","koshc101","13","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"13","","","","F","F","F","F","F","F","F","F","F","","stalg103","stalg103","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,20
"SLN195204150","PIT",3,1,0,0,0,"",0,2,"hemus101","L","hemus101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","53","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,21
"SLN195204150","PIT",3,1,1,0,0,"",0,2,"schor101","L","schor101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","S","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"SLN195204150","PIT",3,1,1,0,0,"",0,2,"musis101","L","musis101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","schor101","","","3/P#","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,23
"SLN195204150","PIT",3,1,2,0,0,"",0,2,"slaue101","L","slaue101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","schor101","","","8","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,24
"SLN195204150","PIT",4,0,0,0,0,"",0,2,"bellg103","L","bellg103","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","31","T","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,25
"SLN195204150","PIT",4,0,1,0,0,"",0,2,"kiner101","R","kiner101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","51","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"51","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,5,0,0,0,0,26
"SLN195204150","PIT",4,0,2,0,0,"",0,2,"halld101","R","halld101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","K","F","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"SLN195204150","PIT",4,1,0,0,0,"",0,2,"westw102","R","westw102","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","K","T","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28
"SLN195204150","PIT",4,1,1,0,0,"",0,2,"bilks101","R","bilks101","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"SLN195204150","PIT",4,1,1,0,0,"",0,2,"johnb108","R","johnb108","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","bilks101","","","9","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,30
"SLN195204150","PIT",4,1,2,0,0,"",0,2,"riced101","R","riced101","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","bilks101","","","D.1-3","F","F",2,8,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"SLN195204150","PIT",4,1,2,0,0,"",0,2,"stalg103","R","stalg103","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","riced101","bilks101","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","dickm101","dickm101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"SLN195204150","PIT",5,0,0,0,0,"",0,2,"mersj101","R","mersj101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","13","T","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,33
"SLN195204150","PIT",5,0,1,0,0,"",0,2,"koshc101","R","koshc101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","S","F","F",6,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"SLN195204150","PIT",5,0,1,0,0,"",0,2,"mccuc101","R","mccuc101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","koshc101","","","46(1)3/GDP","F","F",2,8,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","46","","","F","F","F","F","F","F","F","F","F","stalg103","","","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,35
"SLN195204150","PIT",5,1,0,0,0,"",0,2,"hemus101","L","hemus101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","13","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,36
"SLN195204150","PIT",5,1,1,0,0,"",0,2,"schor101","L","schor101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","13","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,37
"SLN195204150","PIT",5,1,2,0,0,"",0,2,"musis101","L","musis101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","5","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,38
"SLN195204150","PIT",6,0,0,0,0,"",0,2,"dickm101","R","dickm101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","13","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,39
"SLN195204150","PIT",6,0,1,0,0,"",0,2,"beart101","L","beart101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","43","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,40
"SLN195204150","PIT",6,0,2,0,0,"",0,2,"metkg101","L","metkg101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","13","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,41
"SLN195204150","PIT",6,1,0,0,0,"",0,2,"slaue101","L","slaue101","L","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","","","S","T","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"SLN195204150","PIT",6,1,0,0,0,"",0,2,"westw102","R","westw102","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","slaue101","","","S.1-2","F","F",8,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"SLN195204150","PIT",6,1,0,0,0,"",0,2,"bilks101","R","bilks101","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","westw102","slaue101","","99/SH.2-3;1-2#","F","F",3,6,2,"T","F",0,"T","F",1,"F","F",0,"F","F",9,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"99","","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"SLN195204150","PIT",6,1,1,0,0,"",0,2,"johnb108","R","johnb108","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","","westw102","slaue101","W","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","dickm101","dickm101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"SLN195204150","PIT",6,1,1,0,0,"",0,2,"riced101","R","riced101","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","johnb108","westw102","slaue101","7/F.3-H","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",1,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,4,"7","","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","dickm101","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,46
"SLN195204150","PIT",6,1,2,0,0,"",0,3,"stalg103","R","stalg103","R","dickm101","R","dickm101","R","mccuc101","metkg101","mersj101","halld101","koshc101","kiner101","beart101","bellg103","johnb108","westw102","","63","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"63","","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,47
"SLN195204150","PIT",7,0,0,0,0,"",0,3,"bellg103","L","bellg103","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","53","T","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,48
"SLN195204150","PIT",7,0,1,0,0,"",0,3,"kiner101","R","kiner101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","HR/7","F","F",7,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"SLN195204150","PIT",7,0,1,0,0,"",1,3,"halld101","R","halld101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","S5","F","F",5,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"SLN195204150","PIT",7,0,1,0,0,"",1,3,"howeb101","L","howeb101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","halld101","","","64(1)3/GDP","F","T",11,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","64","","","F","F","F","F","F","F","F","F","F","stalg103","","","F","F","F","F","F","","","","mersj101",4,4,3,0,6,4,0,0,0,51
"SLN195204150","PIT",7,1,0,0,0,"",1,3,"hemus101","L","hemus101","L","dickm101","R","dickm101","R","mccuc101","metkg101","strig102","halld101","koshc101","kiner101","beart101","bellg103","","","","S","T","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"SLN195204150","PIT",7,1,0,0,0,"",1,3,"schor101","L","schor101","L","dickm101","R","dickm101","R","mccuc101","metkg101","strig102","halld101","koshc101","kiner101","beart101","bellg103","hemus101","","","4(1)3/GDP","F","F",4,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","4","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,4,3,0,4,0,0,0,0,53
"SLN195204150","PIT",7,1,2,0,0,"",1,3,"musis101","L","musis101","L","dickm101","R","dickm101","R","mccuc101","metkg101","strig102","halld101","koshc101","kiner101","beart101","bellg103","","","","W","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"SLN195204150","PIT",7,1,2,0,0,"",1,3,"slaue101","L","slaue101","L","dickm101","R","dickm101","R","mccuc101","metkg101","strig102","halld101","koshc101","kiner101","beart101","bellg103","musis101","","","3/L","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,55
"SLN195204150","PIT",8,0,0,0,0,"",1,3,"koshc101","R","koshc101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","K","T","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"SLN195204150","PIT",8,0,1,0,0,"",1,3,"davib103","R","davib103","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","","","","W","F","T",11,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","mccuc101",2,0,0,0,0,0,0,0,0,57
"SLN195204150","PIT",8,0,1,0,0,"",1,3,"garaj101","L","garaj101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","davib103","","","7","F","T",11,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","stalg103","","","F","F","F","F","F","","","","dickm101",1,7,0,0,0,0,0,0,0,58
"SLN195204150","PIT",8,0,2,0,0,"",1,3,"beart101","L","beart101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","johnb108","hemus101","musis101","westw102","slaue101","davib103","","","W.1-2","F","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","stalg103","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,59
