"MON198504190","CHN",1,0,0,0,0,"",0,0,"dernb001","R","dernb001","R","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","","","","5/FL","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,1
"MON198504190","CHN",1,0,1,0,0,"",0,0,"sandr001","R","sandr001","R","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","","","","S","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"MON198504190","CHN",1,0,1,0,0,"",0,0,"boslt001","L","boslt001","L","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","sandr001","","","SB2","F","F",7,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","smitb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"MON198504190","CHN",1,0,1,0,0,"",0,0,"boslt001","L","boslt001","L","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","","sandr001","","T.2-H","F","F",7,3,22,"T","T",3,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",3,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","smitb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"MON198504190","CHN",1,0,1,0,0,"",1,0,"durhl001","L","durhl001","L","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","","","boslt001","K","F","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","smitb001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"MON198504190","CHN",1,0,2,0,0,"",1,0,"morek001","R","morek001","R","smitb001","R","smitb001","R","fitzm001","dried001","law-v001","wallt001","brooh001","raint001","winnh001","dawsa001","","","boslt001","5","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"5","","","","F","F","F","F","F","F","F","F","F","","","smitb001","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,6
"MON198504190","CHN",1,1,0,0,0,"",1,0,"raint001","L","raint001","L","sutcr001","R","sutcr001","R","davij001","durhl001","sandr001","cey-r001","dunss001","boslt001","dernb001","morek001","","","","43","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7
"MON198504190","CHN",1,1,1,0,0,"",1,0,"winnh001","L","winnh001","L","sutcr001","R","sutcr001","R","davij001","durhl001","sandr001","cey-r001","dunss001","boslt001","dernb001","morek001","","","","6/L","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,8
"MON198504190","CHN",1,1,2,0,0,"",1,0,"dawsa001","R","dawsa001","R","sutcr001","R","sutcr001","R","davij001","durhl001","sandr001","cey-r001","dunss001","boslt001","dernb001","morek001","","","","S","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"MON198504190","CHN",1,1,2,0,0,"",1,0,"dried001","L","dried001","L","sutcr001","R","sutcr001","R","davij001","durhl001","sandr001","cey-r001","dunss001","boslt001","dernb001","morek001","dawsa001","","","S.1-3","F","F",3,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","sutcr001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
