"NYN197304060","PHI",2,1,0,0,0,"",0,0,"staur001","L","staur001","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","2/FL","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,11
"NYN197304060","PHI",2,1,1,0,0,"",0,0,"jonec102","R","jonec102","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","S","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"NYN197304060","PHI",2,1,1,0,0,"",0,0,"milnj101","L","milnj101","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","jonec102","","","8","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
"NYN197304060","PHI",2,1,2,0,0,"",0,0,"fregj101","R","fregj101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","jonec102","","","4/P","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,14
"NYN197304060","PHI",3,0,0,0,0,"",0,0,"doyld102","L","doyld102","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","K","T","F",4,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"NYN197304060","PHI",3,0,1,0,0,"",0,0,"carls001","L","carls001","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","63","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,16
"NYN197304060","PHI",3,0,2,0,0,"",0,0,"bowal001","L","bowal001","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","8/L","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,17
"NYN197304060","PHI",3,1,0,0,0,"",0,0,"dyerd101","R","dyerd101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","5/P","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,18
"NYN197304060","PHI",3,1,1,0,0,"",0,0,"seavt001","R","seavt001","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,19
"NYN197304060","PHI",3,1,2,0,0,"",0,0,"harrb101","R","harrb101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","4/L","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,20
"NYN197304060","PHI",4,0,0,0,0,"",0,0,"unsed101","L","unsed101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","K","T","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21
"NYN197304060","PHI",4,0,1,0,0,"",0,0,"montw101","L","montw101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","S","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"NYN197304060","PHI",4,0,1,0,0,"",0,0,"huttt101","L","huttt101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","montw101","","","CS2(24)","F","F",3,4,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,23
"NYN197304060","PHI",4,0,2,0,0,"",0,0,"huttt101","L","huttt101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","9","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,24
"NYN197304060","PHI",4,1,0,0,0,"",0,0,"millf105","R","millf105","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","D","T","F",4,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"NYN197304060","PHI",4,1,0,0,0,"",0,0,"maysw101","R","maysw101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","millf105","","8","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","carls001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,26
"NYN197304060","PHI",4,1,1,0,0,"",0,0,"staur001","L","staur001","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","millf105","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","carls001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"NYN197304060","PHI",4,1,2,0,0,"",0,0,"jonec102","R","jonec102","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","millf105","","HR.2-H","F","F",7,5,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","carls001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"NYN197304060","PHI",4,1,2,0,0,"",0,2,"milnj101","L","milnj101","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","7","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,29
"NYN197304060","PHI",5,0,0,0,0,"",0,2,"luzig001","R","luzig001","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","K","T","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,30
"NYN197304060","PHI",5,0,1,0,0,"",0,2,"pagaj101","R","pagaj101","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","D","F","F",5,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"NYN197304060","PHI",5,0,1,0,0,"",0,2,"ryanm101","R","ryanm101","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","pagaj101","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"NYN197304060","PHI",5,0,2,0,0,"",0,2,"doyld102","L","doyld102","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","pagaj101","","K","F","F",4,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"NYN197304060","PHI",5,1,0,0,0,"",0,2,"fregj101","R","fregj101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","S","T","F",5,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"NYN197304060","PHI",5,1,0,0,0,"",0,2,"dyerd101","R","dyerd101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","fregj101","","","8","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,35
"NYN197304060","PHI",5,1,1,0,0,"",0,2,"seavt001","R","seavt001","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","fregj101","","","24/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",2,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"24","","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,36
"NYN197304060","PHI",5,1,2,0,0,"",0,2,"harrb101","R","harrb101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","fregj101","","4/L","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"4","","","","F","F","F","F","F","F","F","F","F","","carls001","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,37
"NYN197304060","PHI",6,0,0,0,0,"",0,2,"carls001","L","carls001","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","2/FL","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"NYN197304060","PHI",6,0,1,0,0,"",0,2,"bowal001","L","bowal001","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","S","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"NYN197304060","PHI",6,0,1,0,0,"",0,2,"unsed101","L","unsed101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","bowal001","","","8/L","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40
"NYN197304060","PHI",6,0,2,0,0,"",0,2,"montw101","L","montw101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","bowal001","","","9/L","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,41
"NYN197304060","PHI",6,1,0,0,0,"",0,2,"millf105","R","millf105","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","63","T","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,42
"NYN197304060","PHI",6,1,1,0,0,"",0,2,"maysw101","R","maysw101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","3/P","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,43
"NYN197304060","PHI",6,1,2,0,0,"",0,2,"staur001","L","staur001","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","8/L","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,44
"NYN197304060","PHI",7,0,0,0,0,"",0,2,"huttt101","L","huttt101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","S","T","F",3,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"NYN197304060","PHI",7,0,0,0,0,"",0,2,"luzig001","R","luzig001","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","huttt101","","","K","F","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,46
"NYN197304060","PHI",7,0,1,0,0,"",0,2,"pagaj101","R","pagaj101","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","huttt101","","","8","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,47
"NYN197304060","PHI",7,0,2,0,0,"",0,2,"ryanm101","R","ryanm101","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","huttt101","","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"NYN197304060","PHI",7,1,0,0,0,"",0,2,"jonec102","R","jonec102","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","HR","T","F",7,5,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"NYN197304060","PHI",7,1,0,0,0,"",0,3,"milnj101","L","milnj101","L","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","8","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,50
"NYN197304060","PHI",7,1,1,0,0,"",0,3,"fregj101","R","fregj101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","K","F","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"NYN197304060","PHI",7,1,2,0,0,"",0,3,"dyerd101","R","dyerd101","R","carls001","L","carls001","L","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","montw101","","","","53","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,52
"NYN197304060","PHI",8,0,0,0,0,"",0,3,"doyld102","L","doyld102","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","43","T","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,53
"NYN197304060","PHI",8,0,1,0,0,"",0,3,"robib101","R","robib101","R","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","","","D","F","T",11,9,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","carls001",1,0,0,0,0,0,0,0,0,54
"NYN197304060","PHI",8,0,1,0,0,"",0,3,"bowal001","L","bowal001","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","robib101","","53","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,55
"NYN197304060","PHI",8,0,2,0,0,"",0,3,"unsed101","L","unsed101","L","seavt001","R","seavt001","R","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","","robib101","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"NYN197304060","PHI",8,0,2,0,0,"",0,3,"johnd103","R","johnd103","R","mcgrt001","L","mcgrt001","L","dyerd101","milnj101","millf105","fregj101","harrb101","jonec102","maysw101","staur001","unsed101","robib101","","5/FL","F","T",11,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,2,0,"5","","","","F","F","F","F","F","F","F","F","F","seavt001","seavt001","","F","F","F","F","F","","","","montw101",9,5,0,0,0,0,0,0,0,57
"NYN197304060","PHI",8,1,0,0,0,"",0,3,"mcgrt001","R","mcgrt001","R","wilsb101","R","wilsb101","R","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","robib101","","","","13","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,58
"NYN197304060","PHI",8,1,1,0,0,"",0,3,"harrb101","L","harrb101","L","wilsb101","R","wilsb101","R","ryanm101","huttt101","doyld102","pagaj101","bowal001","luzig001","unsed101","robib101","","","","63","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,59
