"CAL198704070","SEA",1,0,0,0,0,"",0,0,"nixod001","R","nixod001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","W","T","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"CAL198704070","SEA",1,0,0,0,0,"",0,0,"kingm001","L","kingm001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","nixod001","","","SB2","F","F",9,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","wittm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"CAL198704070","SEA",1,0,0,0,0,"",0,0,"kingm001","L","kingm001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","nixod001","","5/FL","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,2,0,"5","","","","F","F","F","F","F","F","F","F","F","","wittm001","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,3
"CAL198704070","SEA",1,0,1,0,0,"",0,0,"bradp001","R","bradp001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","nixod001","","K","F","F",7,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","wittm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"CAL198704070","SEA",1,0,2,0,0,"",0,0,"phelk001","L","phelk001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","nixod001","","41","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"41","","","","F","F","F","F","F","F","F","F","F","","wittm001","","F","F","F","F","F","","","","",0,1,0,0,4,0,0,0,0,5
"CAL198704070","SEA",1,1,0,0,0,"",0,0,"downb001","R","downb001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","K","T","F",10,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6
"CAL198704070","SEA",1,1,1,0,0,"",0,0,"joynw001","L","joynw001","L","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","7","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,7
"CAL198704070","SEA",1,1,2,0,0,"",0,0,"decid001","R","decid001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","W","F","F",5,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"CAL198704070","SEA",1,1,2,0,0,"",0,0,"hendg001","R","hendg001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","decid001","","","S7/G56.1-2","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","56",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"CAL198704070","SEA",1,1,2,0,0,"",0,0,"whitd001","R","whitd001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","hendg001","decid001","","WP.2-3;1-2","F","F",7,5,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","langm001","langm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"CAL198704070","SEA",1,1,2,0,0,"",0,0,"whitd001","R","whitd001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","hendg001","decid001","53","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"53","","","","F","F","F","F","F","F","F","F","F","","langm001","langm001","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,11
"CAL198704070","SEA",2,0,0,0,0,"",0,0,"davia002","L","davia002","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","K","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12
"CAL198704070","SEA",2,0,1,0,0,"",0,0,"presj001","R","presj001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","S5/G","F","F",5,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"CAL198704070","SEA",2,0,1,0,0,"",0,0,"valld001","R","valld001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","presj001","","","8","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","wittm001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,14
"CAL198704070","SEA",2,0,2,0,0,"",0,0,"quinr001","R","quinr001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","presj001","","","13","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"13","","","","F","F","F","F","F","F","F","F","F","wittm001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,15
"CAL198704070","SEA",2,1,0,0,0,"",0,0,"wyneb001","R","wyneb001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","4","T","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,16
"CAL198704070","SEA",2,1,1,0,0,"",0,0,"schod001","R","schod001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","9/FL","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,17
"CAL198704070","SEA",2,1,2,0,0,"",0,0,"pettg001","R","pettg001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","9","F","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,18
"CAL198704070","SEA",3,0,0,0,0,"",0,0,"reynh001","L","reynh001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","43","T","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,19
"CAL198704070","SEA",3,0,1,0,0,"",0,0,"nixod001","R","nixod001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","8","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,20
"CAL198704070","SEA",3,0,2,0,0,"",0,0,"kingm001","L","kingm001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","43","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,21
"CAL198704070","SEA",3,1,0,0,0,"",0,0,"mclem001","R","mclem001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","53","T","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,22
"CAL198704070","SEA",3,1,1,0,0,"",0,0,"downb001","R","downb001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","HP","F","F",10,1,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"CAL198704070","SEA",3,1,1,0,0,"",0,0,"joynw001","L","joynw001","L","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","downb001","","","8","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,24
"CAL198704070","SEA",3,1,2,0,0,"",0,0,"decid001","R","decid001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","downb001","","","W.1-2","F","F",5,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"CAL198704070","SEA",3,1,2,0,0,"",0,0,"hendg001","R","hendg001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","decid001","downb001","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","langm001","langm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,26
"CAL198704070","SEA",4,0,0,0,0,"",0,0,"bradp001","R","bradp001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","W","T","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"CAL198704070","SEA",4,0,0,0,0,"",0,0,"phelk001","L","phelk001","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","bradp001","","","K","F","F",10,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","wittm001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28
"CAL198704070","SEA",4,0,1,0,0,"",0,0,"davia002","L","davia002","L","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","bradp001","","","4(1)3/GDP","F","F",3,5,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","4","","","F","F","F","F","F","F","F","F","F","wittm001","","","F","F","F","F","F","","","","",0,4,3,0,4,0,0,0,0,29
"CAL198704070","SEA",4,1,0,0,0,"",0,0,"whitd001","R","whitd001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","53","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,30
"CAL198704070","SEA",4,1,1,0,0,"",0,0,"wyneb001","R","wyneb001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","9","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,31
"CAL198704070","SEA",4,1,2,0,0,"",0,0,"schod001","R","schod001","R","langm001","L","langm001","L","valld001","davia002","reynh001","presj001","quinr001","bradp001","nixod001","kingm001","","","","K","F","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"CAL198704070","SEA",5,0,0,0,0,"",0,0,"presj001","R","presj001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","63","T","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,33
"CAL198704070","SEA",5,0,1,0,0,"",0,0,"valld001","R","valld001","R","wittm001","R","wittm001","R","wyneb001","joynw001","mclem001","decid001","schod001","whitd001","pettg001","hendg001","","","","4","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,34
