"MIL199504260","CHA",1,0,0,1,1,".CBX",0,0,"durhr001","L","durhr001","L","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","","","","S5/BG25","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"G","T","F","25",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"MIL199504260","CHA",1,0,0,1,2,"CC11BX",0,0,"raint001","L","raint001","L","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","durhr001","","","S7/L7S.1-2","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","boner001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"MIL199504260","CHA",1,0,0,3,1,"BBBCB",0,0,"thomf001","R","thomf001","R","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","raint001","durhr001","","W.2-3;1-2","F","F",3,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","boner001","boner001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"MIL199504260","CHA",1,0,0,1,2,"CBCX",0,0,"saboc001","R","saboc001","R","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","thomf001","raint001","durhr001","9/SF/L9M.3-H","F","F",10,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"L","F","F","9M",0,0,"N",0,"N",0,"N",0,1,2,4,"9","","","","F","F","F","F","F","F","F","F","F","boner001","boner001","boner001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,4
"MIL199504260","CHA",1,0,1,3,1,"BCBBB",1,0,"ventr001","L","ventr001","L","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","thomf001","raint001","","W.2-3;1-2","F","F",5,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","boner001","boner001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"MIL199504260","CHA",1,0,1,0,0,"X",1,0,"devem001","R","devem001","R","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","ventr001","thomf001","raint001","12(3)3/GDP/G13","F","F",9,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","13",0,0,"N",0,"N",0,"N",0,1,2,0,"23","","","12","F","F","F","F","F","F","F","F","F","boner001","boner001","boner001","F","F","F","F","F","","","","",0,2,3,0,1,2,0,0,0,6
"MIL199504260","CHA",1,1,0,1,1,"CBX",1,0,"listp001","L","listp001","L","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","","","","S39/L34D","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",3,"L","F","F","34D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"MIL199504260","CHA",1,1,0,1,2,"BS1CFS",1,0,"hamid001","L","hamid001","L","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","listp001","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","ferna001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"MIL199504260","CHA",1,1,1,0,1,"11CX",1,0,"seitk001","R","seitk001","R","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","listp001","","","S7/F7LM.1-2","F","F",5,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"F","F","F","7LM",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ferna001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"MIL199504260","CHA",1,1,1,0,0,"X",1,0,"vaugg001","R","vaugg001","R","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","seitk001","listp001","","6/L6","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","6",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","ferna001","ferna001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,10
"MIL199504260","CHA",1,1,2,3,1,"BBFBB",1,0,"may-d001","L","may-d001","L","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","seitk001","listp001","","W.2-3;1-2","F","F",7,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","ferna001","ferna001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"MIL199504260","CHA",1,1,2,0,2,"FCX",1,0,"jahaj001","R","jahaj001","R","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","may-d001","seitk001","listp001","HR/F89XD.3-H;2-H;1-H","F","F",3,6,23,"T","T",4,"F","F",0,"F","F",4,"F","F",0,"F","F","F","89XD",0,0,"N",0,"N",0,"N",4,4,4,4,"","","","","F","F","F","F","F","F","F","F","F","ferna001","ferna001","ferna001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"MIL199504260","CHA",1,1,2,3,1,"BSBBB",1,4,"wardt001","L","wardt001","L","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","","","","W","F","F",9,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"MIL199504260","CHA",1,1,2,0,0,"X",1,4,"olivj001","R","olivj001","R","ferna001","R","ferna001","R","karkr001","thomf001","durhr001","ventr001","guilo001","raint001","johnl001","devem001","wardt001","","","63/G6","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,1,0,0,"63","","","","F","F","F","F","F","F","F","F","F","ferna001","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,14
"MIL199504260","CHA",2,0,0,2,2,"BFFBX",1,4,"johnl001","L","johnl001","L","boner001","R","boner001","R","olivj001","jahaj001","listp001","seitk001","valej003","may-d001","hamid001","wardt001","","","","43/G4","T","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,15
