"PHA195204160","NYA",3,0,0,0,0,"",0,0,"silvc101","R","silvc101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","colej106","","","4/P","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","kella103","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,16
"PHA195204160","NYA",3,0,1,0,0,"",0,0,"rascv101","R","rascv101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","colej106","","","S9.1-3","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","kella103","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"PHA195204160","NYA",3,0,1,0,0,"",0,0,"rizzp101","R","rizzp101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","rascv101","","colej106","W.1-2","F","F",6,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","kella103","","kella103","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"PHA195204160","NYA",3,0,1,0,0,"",0,0,"jensj101","R","jensj101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","rizzp101","rascv101","colej106","54(1)3/GDP","F","F",8,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"43","54","","","F","F","F","F","F","F","F","F","F","kella103","kella103","kella103","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,19
"PHA195204160","NYA",3,1,0,0,0,"",0,0,"kella103","R","kella103","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20
"PHA195204160","NYA",3,1,1,0,0,"",0,0,"joose101","R","joose101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","9","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,21
"PHA195204160","NYA",3,1,2,0,0,"",0,0,"fainf101","L","fainf101","L","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","W","F","F",3,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"PHA195204160","NYA",3,1,2,0,0,"",0,0,"valoe101","L","valoe101","L","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","fainf101","","","PO1(13)","F","F",8,3,8,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","13","","","F","F","F","F","F","F","T","F","F","rascv101","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,23
"PHA195204160","NYA",4,0,0,0,0,"",0,0,"mantm101","R","mantm101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","S7","T","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"PHA195204160","NYA",4,0,0,0,0,"",0,0,"mcdog101","R","mcdog101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","mantm101","","","64(1)3/GDP","F","F",5,4,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","64","","","F","F","F","F","F","F","F","F","F","kella103","","","F","F","F","F","F","","","","",0,4,3,0,6,4,0,0,0,25
"PHA195204160","NYA",4,0,2,2,2,"",0,0,"baueh101","R","baueh101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","HR/9","F","F",7,5,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"PHA195204160","NYA",4,0,2,0,0,"",1,0,"mizej101","L","mizej101","L","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","4/P","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,27
"PHA195204160","NYA",4,1,0,0,0,"",1,0,"valoe101","L","valoe101","L","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","K","T","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28
"PHA195204160","NYA",4,1,1,0,0,"",1,0,"zerng101","R","zerng101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","8/8D","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,29
"PHA195204160","NYA",4,1,2,0,0,"",1,0,"clara102","R","clara102","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","63","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,30
"PHA195204160","NYA",5,0,0,0,0,"",1,0,"colej106","R","colej106","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","4/P","T","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,31
"PHA195204160","NYA",5,0,1,0,0,"",1,0,"silvc101","R","silvc101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","53","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,32
"PHA195204160","NYA",5,0,2,0,0,"",1,0,"rascv101","R","rascv101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"PHA195204160","NYA",5,1,0,0,0,"",1,0,"hitcb101","R","hitcb101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","D9","T","F",5,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"PHA195204160","NYA",5,1,0,0,0,"",1,0,"sudep101","R","sudep101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","hitcb101","","3/SH.2-3","F","F",4,7,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"3","","","","F","F","F","F","F","F","F","F","F","","rascv101","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,35
"PHA195204160","NYA",5,1,1,0,0,"",1,0,"tiptj101","R","tiptj101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","hitcb101","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","rascv101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,36
"PHA195204160","NYA",5,1,2,0,0,"",1,0,"kella103","R","kella103","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","hitcb101","8/P","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"8","","","","F","F","F","F","F","F","F","F","F","","","rascv101","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,37
"PHA195204160","NYA",6,0,0,0,0,"",1,0,"rizzp101","R","rizzp101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","7","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,38
"PHA195204160","NYA",6,0,1,0,0,"",1,0,"jensj101","R","jensj101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","8","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,39
"PHA195204160","NYA",6,0,2,0,0,"",1,0,"mantm101","R","mantm101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","S7","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"PHA195204160","NYA",6,0,2,0,0,"",1,0,"mcdog101","R","mcdog101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","mantm101","","","SB2","F","F",5,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","kella103","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"PHA195204160","NYA",6,0,2,0,0,"",1,0,"mcdog101","R","mcdog101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","mantm101","","S8.2-H;BX2(864)","F","F",5,4,20,"T","T",1,"F","F",1,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",0,0,4,0,"864","","","","F","F","F","F","F","F","F","F","F","","kella103","","F","F","F","F","F","","","","",0,4,0,0,8,6,0,0,0,42
"PHA195204160","NYA",6,1,0,0,0,"",2,0,"joose101","R","joose101","R","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","S5","T","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"PHA195204160","NYA",6,1,0,0,0,"",2,0,"fainf101","L","fainf101","L","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","joose101","","","5(B)3(1)/LDP","F","F",3,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","53","","","F","F","F","F","F","F","F","F","F","rascv101","","","F","F","F","F","F","","","","",0,5,3,0,5,0,0,0,0,44
"PHA195204160","NYA",6,1,2,0,0,"",2,0,"valoe101","L","valoe101","L","rascv101","R","rascv101","R","silvc101","mizej101","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","5/FL","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,45
"PHA195204160","NYA",7,0,0,0,0,"",2,0,"baueh101","R","baueh101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","63","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,46
"PHA195204160","NYA",7,0,1,0,0,"",2,0,"mizej101","L","mizej101","L","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","D9/9D","F","F",3,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","9D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"PHA195204160","NYA",7,0,1,0,0,"",2,0,"colej106","R","colej106","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","hoppj102","","9","F","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"9","","","","F","F","F","F","F","F","F","F","F","","kella103","","F","F","F","T","F","","mizej101","","",0,9,0,0,0,0,0,0,0,48
"PHA195204160","NYA",7,0,2,0,0,"",2,0,"silvc101","R","silvc101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","hoppj102","","63","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","kella103","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,49
"PHA195204160","NYA",7,1,0,0,0,"",2,0,"zerng101","R","zerng101","R","rascv101","R","rascv101","R","silvc101","hoppj102","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","4/P","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,50
"PHA195204160","NYA",7,1,1,0,0,"",2,0,"clara102","R","clara102","R","rascv101","R","rascv101","R","silvc101","hoppj102","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","53","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,51
"PHA195204160","NYA",7,1,2,0,0,"",2,0,"hitcb101","R","hitcb101","R","rascv101","R","rascv101","R","silvc101","hoppj102","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","163","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"163","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,6,0,0,0,52
"PHA195204160","NYA",8,0,0,0,0,"",2,0,"rascv101","R","rascv101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"PHA195204160","NYA",8,0,1,0,0,"",2,0,"rizzp101","R","rizzp101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","","","S","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"PHA195204160","NYA",8,0,1,0,0,"",2,0,"jensj101","R","jensj101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","rizzp101","","","E3/G.1-3;B-2","F","F",8,2,18,"T","T",0,"F","F",0,"F","F",0,"F","F",3,"G","F","F","",1,3,"F",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","kella103","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"PHA195204160","NYA",8,0,1,0,0,"",2,0,"mantm101","R","mantm101","R","kella103","L","kella103","L","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","","jensj101","rizzp101","IW","F","F",9,3,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","kella103","kella103","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"PHA195204160","NYA",8,0,1,0,0,"",2,0,"mcdog101","R","mcdog101","R","schec101","R","schec101","R","tiptj101","fainf101","sudep101","hitcb101","joose101","zerng101","valoe101","clara102","mantm101","jensj101","rizzp101","14(1)/FO/DP.3-H(UR);2XH(635)","F","F",5,4,2,"T","T",0,"F","F",2,"T","F",1,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,5,"","14","635","","F","F","F","F","F","F","F","F","F","kella103","kella103","kella103","F","F","F","F","F","","","","",0,5,4,0,6,3,1,0,0,57
"PHA195204160","NYA",8,1,0,0,0,"",3,0,"sudep101","R","sudep101","R","rascv101","R","rascv101","R","silvc101","hoppj102","colej106","mcdog101","rizzp101","baueh101","jensj101","mantm101","","","","4/P","T","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,58
