"CLE199505050","MIN",2,1,0,2,2,"FBSBX",0,0,"bellj002","R","bellj002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","63/G6","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,11
"CLE199505050","MIN",2,1,1,0,2,"CCFX",0,0,"murre001","L","murre001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","43/G4","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,12
"CLE199505050","MIN",2,1,2,2,2,"CBCBS",0,0,"thomj002","L","thomj002","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","K","F","F",5,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"CLE199505050","MIN",3,0,0,2,2,"FBCBX",0,0,"walbm001","L","walbm001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","S8/G6M","T","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","6M",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"CLE199505050","MIN",3,0,0,1,2,"FCBX",0,0,"mearp001","R","mearp001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","walbm001","","","14(1)43/GDP/G15","F","F",6,9,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","15",0,0,"N",0,"N",0,"N",0,0,0,0,"43","14","","","F","F","F","F","F","F","F","F","F","nagyc001","","","F","F","F","F","F","","","","",0,4,3,0,1,4,0,0,0,15
"CLE199505050","MIN",3,0,2,2,2,"BBFFS",0,0,"knobc001","R","knobc001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","K","F","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"CLE199505050","MIN",3,1,0,0,1,"CX",0,0,"ramim002","R","ramim002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","8/F8LD","T","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,17
"CLE199505050","MIN",3,1,1,1,0,"BX",0,0,"sorrp001","L","sorrp001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","6/P6D","F","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","6D",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,18
"CLE199505050","MIN",3,1,2,2,1,"BCBX",0,0,"penat001","R","penat001","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","43/G4","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,19
"CLE199505050","MIN",4,0,0,0,2,"CCC",0,0,"colea001","L","colea001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","K","T","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20
"CLE199505050","MIN",4,0,1,3,0,"BBBB",0,0,"puckk001","R","puckk001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","W","F","F",9,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"CLE199505050","MIN",4,0,1,0,1,"C1X",0,0,"merum001","L","merum001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","puckk001","","","D7/L7LM.1-H","F","F",10,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",7,"L","F","F","7LM",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","nagyc001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"CLE199505050","MIN",4,0,1,2,2,"FBCBX",1,0,"cordm001","R","cordm001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","merum001","","S9/L34D.2-3","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","34D",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","nagyc001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"CLE199505050","MIN",4,0,1,1,2,"BF>FX",1,0,"stahs001","L","stahs001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","cordm001","","merum001","12(3)4(1)/DP/G15","F","F",3,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","15",0,0,"N",0,"N",0,"N",1,0,0,0,"","24","","12","F","F","F","F","F","F","F","F","F","nagyc001","","nagyc001","F","F","F","F","F","","","","",0,2,4,0,1,2,0,0,0,24
"CLE199505050","MIN",4,1,0,2,1,".BFBX",1,0,"loftk001","L","loftk001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","43/G4","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,25
"CLE199505050","MIN",4,1,1,2,1,"CBBX",1,0,"vizqo001","L","vizqo001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","S6/G6D","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","6D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"CLE199505050","MIN",4,1,1,1,0,"BX",1,0,"baerc001","L","baerc001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","vizqo001","","","S9/G34.1-3","F","F",4,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","34",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","erics001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"CLE199505050","MIN",4,1,1,0,0,"X",1,0,"bellj002","R","bellj002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","baerc001","","vizqo001","D9/F9DW+.3-H;1-3","F","F",7,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",9,"F","F","F","9DW",0,0,"N",0,"N",0,"N",2,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","erics001","","erics001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"CLE199505050","MIN",4,1,1,0,0,"X",1,1,"murre001","L","murre001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","bellj002","baerc001","43/G34.3-H;2-3","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","34",0,0,"N",0,"N",0,"N",0,0,3,4,"43","","","","F","F","F","F","F","F","F","F","F","","erics001","erics001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,29
"CLE199505050","MIN",4,1,2,0,0,"X",1,2,"thomj002","L","thomj002","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","bellj002","63/G6","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,3,"63","","","","F","F","F","F","F","F","F","F","F","","","erics001","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,30
"CLE199505050","MIN",5,0,0,3,1,"BBCBB",1,2,"leius001","R","leius001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","W","T","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"CLE199505050","MIN",5,0,0,3,2,"B1F1BFFB>X",1,2,"walbm001","L","walbm001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","leius001","","","9(B)3(1)/FDP/F9LM","F","F",2,8,2,"T","T",0,"F","F",2,"T","F",0,"F","F",9,"F","F","F","9LM",0,0,"N",0,"N",0,"N",0,0,0,0,"9","93","","","F","F","F","F","F","F","F","F","F","nagyc001","","","F","F","F","F","F","","","","",0,9,3,0,9,0,0,0,0,32
"CLE199505050","MIN",5,0,2,2,2,"BSBFFS",1,2,"mearp001","R","mearp001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","K","F","F",6,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"CLE199505050","MIN",5,1,0,1,1,"BCX",1,2,"ramim002","R","ramim002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","D7/G5","T","F",9,7,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","5",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"CLE199505050","MIN",5,1,0,1,0,"BX",1,2,"sorrp001","L","sorrp001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","ramim002","","D9/L9LM.2-H","F","F",3,8,21,"T","T",2,"F","F",0,"F","F",1,"F","F",9,"L","F","F","9LM",0,0,"N",0,"N",0,"N",2,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","erics001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"CLE199505050","MIN",5,1,0,1,1,"BLX",1,3,"penat001","R","penat001","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","sorrp001","","3/P23F","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","T","23F",0,0,"N",0,"N",0,"N",0,0,2,0,"3","","","","F","F","F","F","F","F","F","F","F","","erics001","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,36
"CLE199505050","MIN",5,1,1,1,1,"CBX",1,3,"loftk001","L","loftk001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","sorrp001","","8/F8RXD.2-3","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8RXD",0,0,"N",0,"N",0,"N",0,0,3,0,"8","","","","F","F","F","F","F","F","F","F","F","","erics001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,37
"CLE199505050","MIN",5,1,2,1,1,"CBX",1,3,"vizqo001","L","vizqo001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","sorrp001","3/G3L","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","3L",0,0,"N",0,"N",0,"N",0,0,0,3,"3","","","","F","F","F","F","F","F","F","F","F","","","erics001","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,38
"CLE199505050","MIN",6,0,0,0,1,"CX",1,3,"knobc001","R","knobc001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","8/F89M","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","89M",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,39
"CLE199505050","MIN",6,0,1,0,1,"CX",1,3,"colea001","L","colea001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","3/G3S","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","3S",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,40
"CLE199505050","MIN",6,0,2,0,0,"X",1,3,"puckk001","R","puckk001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","9/F89D","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","89D",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,41
"CLE199505050","MIN",6,1,0,3,1,"BBBCB",1,3,"baerc001","L","baerc001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","W","T","F",4,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"CLE199505050","MIN",6,1,0,1,1,"CB1X",1,3,"bellj002","R","bellj002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","baerc001","","","D8/F78XD.1-H","F","F",7,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",8,"F","F","F","78XD",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","erics001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"CLE199505050","MIN",6,1,0,0,0,"X",1,4,"murre001","L","murre001","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","bellj002","","S48/G4.2-H","F","F",10,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","erics001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"CLE199505050","MIN",6,1,0,1,2,"BCFFX",1,5,"thomj002","L","thomj002","L","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","murre001","","","36(1)/FO/G3.B-1","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","3",0,0,"N",0,"N",0,"N",1,0,0,0,"","36","","","F","F","F","F","F","F","F","F","F","erics001","","","F","F","F","F","F","","","","",0,6,0,0,3,0,0,0,0,45
"CLE199505050","MIN",6,1,1,1,1,"BCX",1,5,"ramim002","R","ramim002","R","erics001","R","erics001","R","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","thomj002","","","S7/L56D.1-2","F","F",9,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","56D",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","erics001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"CLE199505050","MIN",6,1,1,3,2,".BBCBFFX",1,5,"sorrp001","L","sorrp001","L","horsv001","L","horsv001","L","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","ramim002","thomj002","","8/F8RD","F","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8RD",0,0,"N",0,"N",0,"N",0,1,2,0,"8","","","","F","F","F","F","F","F","F","F","F","erics001","erics001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,47
"CLE199505050","MIN",6,1,2,0,2,"CCS",1,5,"penat001","R","penat001","R","horsv001","L","horsv001","L","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","ramim002","thomj002","","K","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","erics001","erics001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"CLE199505050","MIN",7,0,0,1,2,"BFCH",1,5,"merum001","L","merum001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","HP","T","F",10,4,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"CLE199505050","MIN",7,0,0,0,2,"FFS",1,5,"cordm001","R","cordm001","R","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","merum001","","","K","F","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","nagyc001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,50
"CLE199505050","MIN",7,0,1,0,0,"X",1,5,"stahs001","L","stahs001","L","nagyc001","R","nagyc001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","merum001","","","46(1)3/GDP/G4","F","F",3,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"63","46","","","F","F","F","F","F","F","F","F","F","nagyc001","","","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,51
"CLE199505050","MIN",7,1,0,2,1,"BFBX",1,5,"loftk001","L","loftk001","L","horsv001","L","horsv001","L","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","9/L9D","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","9D",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,52
"CLE199505050","MIN",7,1,1,0,1,"CX",1,5,"vizqo001","R","vizqo001","R","horsv001","L","horsv001","L","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","53/G5","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,53
"CLE199505050","MIN",7,1,2,3,2,"CBBFBX",1,5,"baerc001","R","baerc001","R","horsv001","L","horsv001","L","walbm001","stahs001","knobc001","leius001","mearp001","cordm001","colea001","puckk001","","","","63/G6","F","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,54
"CLE199505050","MIN",8,0,0,2,1,".BCBX",1,5,"leius001","R","leius001","R","tavaj001","R","tavaj001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","63/G6","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,55
"CLE199505050","MIN",8,0,1,0,0,"X",1,5,"walbm001","L","walbm001","L","tavaj001","R","tavaj001","R","penat001","sorrp001","baerc001","thomj002","vizqo001","bellj002","loftk001","ramim002","","","","53/G5","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,56
