"NYA199404040","TEX",1,0,0,1,2,"BCCS",0,0,"hulsd001","L","hulsd001","L","key-j001","L","key-j001","L","stanm002","mattd001","kellp001","boggw001","gallm001","polol001","willb002","oneip001","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"NYA199404040","TEX",1,0,1,0,0,"X",0,0,"jamec001","R","jamec001","R","key-j001","L","key-j001","L","stanm002","mattd001","kellp001","boggw001","gallm001","polol001","willb002","oneip001","","","","63/G6M","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6M",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,2
"NYA199404040","TEX",1,0,2,1,0,"BX",0,0,"clarw001","L","clarw001","L","key-j001","L","key-j001","L","stanm002","mattd001","kellp001","boggw001","gallm001","polol001","willb002","oneip001","","","","5/P5","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","5",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,3
"NYA199404040","TEX",1,1,0,0,1,"CX",0,0,"polol001","L","polol001","L","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","","","","S9/G34","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","34",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"NYA199404040","TEX",1,1,0,1,0,"1BX",0,0,"boggw001","L","boggw001","L","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","polol001","","","S8/G6M.1-2","F","F",5,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","6M",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","browk001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"NYA199404040","TEX",1,1,0,2,2,"CBBFFX",0,0,"mattd001","L","mattd001","L","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","boggw001","polol001","","7/F7M","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7M",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","browk001","browk001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,6
"NYA199404040","TEX",1,1,1,0,1,"S>B",0,0,"tartd001","R","tartd001","R","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","boggw001","polol001","","SB3;SB2","F","F",10,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","T","T","F","F","F","F","F","F","F","browk001","browk001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"NYA199404040","TEX",1,1,1,1,2,"S>B.CX",0,0,"tartd001","R","tartd001","R","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","","boggw001","polol001","9/SF/F9M.3-H","F","F",10,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","9M",0,0,"N",0,"N",0,"N",0,0,2,4,"9","","","","F","F","F","F","F","F","F","F","F","","browk001","browk001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,8
"NYA199404040","TEX",1,1,2,0,0,"X",0,1,"oneip001","L","oneip001","L","browk001","R","browk001","R","rodri001","clarw001","strad002","palmd002","lee-m001","gonzj002","hulsd001","jamec001","","boggw001","","S7/G56.2XH(72)","F","F",9,5,20,"T","T",1,"F","F",1,"F","F",0,"F","F",7,"G","F","F","56",0,0,"N",0,"N",0,"N",1,0,0,0,"","","72","","F","F","F","F","F","F","F","F","F","","browk001","","F","F","F","F","F","","","","",0,2,0,0,7,0,0,0,0,9
"NYA199404040","TEX",2,0,0,2,1,"BFBX",0,1,"gonzj002","R","gonzj002","R","key-j001","L","key-j001","L","stanm002","mattd001","kellp001","boggw001","gallm001","polol001","willb002","oneip001","","","","S7/G56","T","F",7,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","56",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
