"DET200604100","CHA",1,0,0,3,1,"BBBCX",0,0,"podss001","L","podss001","L","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","5/P5F","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5F",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,1
"DET200604100","CHA",1,0,1,2,2,"CSBBFS",0,0,"iguct001","R","iguct001","R","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,2
"DET200604100","CHA",1,0,2,0,2,"CSC",0,0,"thomj002","L","thomj002","L","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","K","F","F",10,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"DET200604100","CHA",1,1,0,0,2,"CSX",0,0,"granc001","L","granc001","L","garcf002","R","garcf002","R","piera001","konep001","iguct001","credj001","cinta001","podss001","mackr001","dye-j001","","","","5/P5F","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5F",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,4
"DET200604100","CHA",1,1,1,1,0,"BX",0,0,"polap001","R","polap001","R","garcf002","R","garcf002","R","piera001","konep001","iguct001","credj001","cinta001","podss001","mackr001","dye-j001","","","","8/F","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,5
"DET200604100","CHA",1,1,2,1,2,"FFBFX",0,0,"rodri001","R","rodri001","R","garcf002","R","garcf002","R","piera001","konep001","iguct001","credj001","cinta001","podss001","mackr001","dye-j001","","","","S7/L.B-2(E7)","F","F",2,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",1,7,"F",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"DET200604100","CHA",1,1,2,1,0,"BX",0,0,"ordom001","R","ordom001","R","garcf002","R","garcf002","R","piera001","konep001","iguct001","credj001","cinta001","podss001","mackr001","dye-j001","","rodri001","","53/G","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","garcf002","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,7
"DET200604100","CHA",2,0,0,0,2,"FSX",0,0,"konep001","R","konep001","R","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","D9/L","T","F",3,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"DET200604100","CHA",2,0,0,1,1,"CBX",0,0,"dye-j001","R","dye-j001","R","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","konep001","","53/G","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","bondj001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,9
"DET200604100","CHA",2,0,1,0,0,"X",0,0,"piera001","L","piera001","L","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","konep001","","7/F","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","bondj001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,10
"DET200604100","CHA",2,0,2,3,1,"*BBBCB",0,0,"credj001","R","credj001","R","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","konep001","","W","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","bondj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"DET200604100","CHA",2,0,2,0,0,"X",0,0,"mackr001","L","mackr001","L","bondj001","R","bondj001","R","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","credj001","konep001","","63/G","F","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"63","","","","F","F","F","F","F","F","F","F","F","bondj001","bondj001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,12
"DET200604100","CHA",2,1,0,3,2,"BBBCSFFX",0,0,"yound001","L","yound001","L","garcf002","R","garcf002","R","piera001","konep001","iguct001","credj001","cinta001","podss001","mackr001","dye-j001","","","","8/F","T","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
