"MIN199104120","CAL",1,0,0,1,2,"LFBS",0,0,"polol001","L","polol001","L","tapak001","R","tapak001","R","harpb001","hrbek001","knobc001","leius001","gagng001","gladd001","macks001","puckk001","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"MIN199104120","CAL",1,0,1,0,0,"X",0,0,"sojol001","R","sojol001","R","tapak001","R","tapak001","R","harpb001","hrbek001","knobc001","leius001","gagng001","gladd001","macks001","puckk001","","","","8/F8RM","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8RM",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,2
"MIN199104120","CAL",1,0,2,3,2,"FBBBFX",0,0,"joynw001","L","joynw001","L","tapak001","R","tapak001","R","harpb001","hrbek001","knobc001","leius001","gagng001","gladd001","macks001","puckk001","","","","43/G34","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,3
"MIN199104120","CAL",1,1,0,1,2,"CBFFX",0,0,"gladd001","R","gladd001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","","","","8/F4MD","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","4MD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,4
"MIN199104120","CAL",1,1,1,3,2,"FFBBBB",0,0,"knobc001","R","knobc001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"MIN199104120","CAL",1,1,1,1,1,"BF11X",0,0,"puckk001","R","puckk001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","knobc001","","","D9/L9S.1-3","F","F",9,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","9S",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","abboj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"MIN199104120","CAL",1,1,1,3,0,"BBBX",0,0,"davic001","R","davic001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","","puckk001","knobc001","S6/G6MD.3-H;2-3","F","F",10,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",6,"G","F","F","6MD",0,0,"N",0,"N",0,"N",1,0,3,4,"","","","","F","F","F","F","F","F","F","F","F","","abboj001","abboj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"MIN199104120","CAL",1,1,1,1,1,"1CBX",0,1,"harpb001","R","harpb001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","davic001","","puckk001","9/F89S","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","89S",0,0,"N",0,"N",0,"N",0,1,0,3,"9","","","","F","F","F","F","F","F","F","F","F","abboj001","","abboj001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,8
"MIN199104120","CAL",1,1,2,3,1,"FB1BBX",0,1,"macks001","R","macks001","R","abboj001","L","abboj001","L","parrl001","joynw001","sojol001","gaetg001","schod001","polol001","felij001","winfd001","davic001","","puckk001","53/G5S","F","F",8,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5S",0,0,"N",0,"N",0,"N",0,1,0,3,"53","","","","F","F","F","F","F","F","F","F","F","abboj001","","abboj001","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,9
"MIN199104120","CAL",2,0,0,1,0,"BX",0,1,"winfd001","R","winfd001","R","tapak001","R","tapak001","R","harpb001","hrbek001","knobc001","leius001","gagng001","gladd001","macks001","puckk001","","","","53/G56","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,10
