"CLE200404120","MIN",1,0,0,0,2,"CFX",0,0,"stews002","R","stews002","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","53/G","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,1
"CLE200404120","MIN",1,0,1,0,2,"FCX",0,0,"rival001","R","rival001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","9/F","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,2
"CLE200404120","MIN",1,0,2,0,2,"CCX",0,0,"miend001","L","miend001","L","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","S7/L-","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"CLE200404120","MIN",1,0,2,1,2,"CSBFS",0,0,"offej001","R","offej001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","miend001","","","K","F","F",10,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","lee-c003","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"CLE200404120","MIN",1,1,0,0,1,"CX",0,0,"lawtm002","L","lawtm002","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","2/P2F","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"P","F","T","2F",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"CLE200404120","MIN",1,1,1,2,1,"CBBX",0,0,"vizqo001","L","vizqo001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","S9/G","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"CLE200404120","MIN",1,1,1,3,2,"BB*BC>F>X",0,0,"geruj001","L","geruj001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","vizqo001","","","4/P","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","lohsk001","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,7
"CLE200404120","MIN",1,1,2,0,1,"CX",0,0,"blakc001","R","blakc001","R","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","vizqo001","","","D7/L+.1-3","F","F",5,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","lohsk001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"CLE200404120","MIN",1,1,2,3,2,"FFBBFFF*BS",0,0,"hafnt001","L","hafnt001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","blakc001","vizqo001","K","F","F",10,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","lohsk001","lohsk001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"CLE200404120","MIN",2,0,0,1,2,"CFFBFX",0,0,"cuddm001","R","cuddm001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","43/G","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,10
"CLE200404120","MIN",2,0,1,1,2,"BCFX",0,0,"jonej003","L","jonej003","L","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","63/G","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,11
"CLE200404120","MIN",2,0,2,1,1,"CBX",0,0,"fordl001","R","fordl001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","5/P5F","F","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5F",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,12
"CLE200404120","MIN",2,1,0,1,1,"FBX",0,0,"martv001","L","martv001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","9/F9LF","T","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","T","9LF",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,13
"CLE200404120","MIN",2,1,1,0,1,"SX",0,0,"broub001","L","broub001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","6/P","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,14
"CLE200404120","MIN",2,1,2,1,2,"BTFX",0,0,"bellr002","R","bellr002","R","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","63/G","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,15
"CLE200404120","MIN",3,0,0,1,0,"BX",0,0,"blanh001","R","blanh001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","9/F","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,16
"CLE200404120","MIN",3,0,1,2,2,"CBCBX",0,0,"guzmc001","R","guzmc001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","S9/L","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"CLE200404120","MIN",3,0,1,3,1,"BBCB>X",0,0,"stews002","R","stews002","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","guzmc001","","","9/LDP.1X1(93)","F","F",7,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","93","","","F","F","F","F","F","F","F","F","F","lee-c003","","","F","F","F","F","F","","","","",0,9,3,0,9,0,0,0,0,18
"CLE200404120","MIN",3,1,0,2,1,"BBCX",0,0,"crisc001","L","crisc001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","S6/G","T","F",8,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"CLE200404120","MIN",3,1,0,0,0,"X",0,0,"lawtm002","L","lawtm002","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","crisc001","","","9/F","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","lohsk001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,20
"CLE200404120","MIN",3,1,1,2,1,"1BLP>B",0,0,"vizqo001","L","vizqo001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","crisc001","","","SB2","F","F",6,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","lohsk001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"CLE200404120","MIN",3,1,1,3,2,"1BLP>B.CB",0,0,"vizqo001","L","vizqo001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","crisc001","","W","F","F",6,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","lohsk001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"CLE200404120","MIN",3,1,1,0,2,"FFC",0,0,"geruj001","L","geruj001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","vizqo001","crisc001","","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","lohsk001","lohsk001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"CLE200404120","MIN",3,1,2,3,2,"CBSBB>B",0,0,"blakc001","R","blakc001","R","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","vizqo001","crisc001","","W.2-3;1-2","F","F",5,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","lohsk001","lohsk001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"CLE200404120","MIN",3,1,2,1,0,"BX",0,0,"hafnt001","L","hafnt001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","blakc001","vizqo001","crisc001","HR/9/F.3-H;2-H;1-H","F","F",10,5,23,"T","T",4,"F","F",0,"F","F",4,"F","F",0,"F","F","F","9",0,0,"N",0,"N",0,"N",4,4,4,4,"","","","","F","F","F","F","F","F","F","F","F","lohsk001","lohsk001","lohsk001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"CLE200404120","MIN",3,1,2,3,1,"CBBBX",0,4,"martv001","L","martv001","L","lohsk001","R","lohsk001","R","blanh001","miend001","rival001","cuddm001","guzmc001","stews002","fordl001","jonej003","","","","3/G","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,26
"CLE200404120","MIN",4,0,0,1,2,"CFBX",0,4,"rival001","R","rival001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","","","","S8/G+","T","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"CLE200404120","MIN",4,0,0,1,2,"CCFBFX",0,4,"miend001","L","miend001","L","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","rival001","","","7!/F-","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","lee-c003","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,28
"CLE200404120","MIN",4,0,1,3,2,"CBBFB>B",0,4,"offej001","R","offej001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","rival001","","","W.1-2","F","F",10,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","lee-c003","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"CLE200404120","MIN",4,0,1,1,1,"BCX",0,4,"cuddm001","R","cuddm001","R","lee-c003","L","lee-c003","L","martv001","broub001","bellr002","blakc001","vizqo001","lawtm002","crisc001","geruj001","offej001","rival001","","S7/G.2-H;1-2","F","F",5,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,4,0,"","","","","F","F","F","F","F","F","F","F","F","lee-c003","lee-c003","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
