"SLA195304140","DET",3,1,0,0,0,"",0,4,"wertv101","L","wertv101","L","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","dyckj101","","","T8.1-H","F","F",9,4,22,"T","T",3,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",3,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","marld101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"SLA195304140","DET",3,1,0,0,0,"",0,5,"ellib103","R","ellib103","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","wertv101","63","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"63","","","","F","F","F","F","F","F","F","F","F","","","marld101","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,23
"SLA195304140","DET",3,1,1,0,0,"",0,5,"sievr101","R","sievr101","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","wertv101","4","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"4","","","","F","F","F","F","F","F","F","F","F","","","marld101","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,24
"SLA195304140","DET",3,1,2,0,0,"",0,5,"mossl101","R","mossl101","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","wertv101","E7/F.3-H(NR);B-2","F","F",2,7,18,"T","T",0,"F","F",0,"F","F",0,"F","F",7,"F","F","F","",1,7,"F",0,"N",0,"N",2,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","marld101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"SLA195304140","DET",3,1,2,0,0,"",0,6,"huntb105","R","huntb105","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","mossl101","","9","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"9","","","","F","F","F","F","F","F","F","F","F","","marld101","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,26
"SLA195304140","DET",4,0,0,0,0,"",0,6,"kuenh101","R","kuenh101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","43","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,27
"SLA195304140","DET",4,0,1,0,0,"",0,6,"frieo101","R","frieo101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","6","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,28
"SLA195304140","DET",4,0,2,0,0,"",0,6,"sullr101","L","sullr101","L","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","S8","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"SLA195304140","DET",4,0,2,0,0,"",0,6,"dropw101","R","dropw101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","sullr101","","","64(1)/FO","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","trucv101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,30
"SLA195304140","DET",4,1,0,0,0,"",0,6,"trucv101","R","trucv101","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","53","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,31
"SLA195304140","DET",4,1,1,0,0,"",0,6,"grotj102","R","grotj102","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","4","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,32
"SLA195304140","DET",4,1,2,0,0,"",0,6,"younb101","L","younb101","L","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","S8","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"SLA195304140","DET",4,1,2,0,0,"",0,6,"dyckj101","R","dyckj101","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","younb101","","","7","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","marld101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,34
"SLA195304140","DET",5,0,0,0,0,"",0,6,"niemb101","R","niemb101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","K/C","T","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,35
"SLA195304140","DET",5,0,1,0,0,"",0,6,"delsj101","L","delsj101","L","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","3/G","F","F",8,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,36
"SLA195304140","DET",5,0,2,0,0,"",0,6,"baumj101","R","baumj101","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","8","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,37
"SLA195304140","DET",5,1,0,0,0,"",0,6,"wertv101","L","wertv101","L","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","63","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,38
"SLA195304140","DET",5,1,1,0,0,"",0,6,"ellib103","R","ellib103","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","63","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,39
"SLA195304140","DET",5,1,2,0,0,"",0,6,"sievr101","R","sievr101","R","marld101","R","marld101","R","buchj104","dropw101","frieo101","baumj101","kuenh101","sullr101","delsj101","niemb101","","","","7","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,40
"SLA195304140","DET",6,0,0,0,0,"",0,6,"buchj104","R","buchj104","R","trucv101","R","trucv101","R","mossl101","sievr101","younb101","ellib103","huntb105","dyckj101","grotj102","wertv101","","","","43","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,41
