"KCA200104060","MIN",2,1,0,2,2,"CBBFX",0,0,"dye-j001","R","dye-j001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","43/G","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,11
"KCA200104060","MIN",2,1,1,1,1,"CBX",0,0,"randj002","R","randj002","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","8/F8S","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8S",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,12
"KCA200104060","MIN",2,1,2,2,2,"SBCBFX",0,0,"quinm001","R","quinm001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","13/G","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,13
"KCA200104060","MIN",3,0,0,1,2,"BCSFC",0,0,"miend001","L","miend001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","K/C","T","F",3,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"KCA200104060","MIN",3,0,1,0,1,"CX",0,0,"print001","R","print001","R","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","HR/7","F","F",2,9,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"KCA200104060","MIN",3,0,1,3,2,"CCBBFBX",1,0,"guzmc001","L","guzmc001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","8/F8","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,16
"KCA200104060","MIN",3,0,2,1,2,"CBCFX",1,0,"hockd001","L","hockd001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","8/F8","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,17
"KCA200104060","MIN",3,1,0,3,2,"BBFSBS",1,0,"browd002","L","browd002","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","K","T","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,18
"KCA200104060","MIN",3,1,1,3,0,"BBBB",1,0,"ortih001","R","ortih001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","W","F","F",2,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"KCA200104060","MIN",3,1,1,1,1,"CBX",1,0,"sancr001","R","sancr001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","ortih001","","","8/F8D","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,20
"KCA200104060","MIN",3,1,2,2,1,"BCBX",1,0,"alicl001","L","alicl001","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","ortih001","","","46(1)/FO","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","46","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,21
"KCA200104060","MIN",4,0,0,0,0,"X",1,0,"lawtm002","L","lawtm002","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","S9","T","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"KCA200104060","MIN",4,0,0,0,0,"X",1,0,"koskc001","L","koskc001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","lawtm002","","","HR/9.1-H","F","F",5,4,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","meadb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"KCA200104060","MIN",4,0,0,0,2,"FCX",3,0,"ortid001","L","ortid001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","8/F8","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,24
"KCA200104060","MIN",4,0,1,1,1,"BCX",3,0,"maxwj001","R","maxwj001","R","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","S7/7S","F","F",4,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","7S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"KCA200104060","MIN",4,0,1,1,1,"BFX",3,0,"jonej003","L","jonej003","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","maxwj001","","","S8/8S.1-2","F","F",7,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","8S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","meadb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"KCA200104060","MIN",4,0,1,1,1,"BFX",3,0,"miend001","L","miend001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","jonej003","maxwj001","","5/FL","F","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,2,0,"5","","","","F","F","F","F","F","F","F","F","F","meadb001","meadb001","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,27
"KCA200104060","MIN",4,0,2,2,0,"BBX",3,0,"print001","R","print001","R","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","jonej003","maxwj001","","6/P6","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","6",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","meadb001","meadb001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,28
"KCA200104060","MIN",4,1,0,1,2,"CBSC",3,0,"beltc001","L","beltc001","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","K/C","T","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,29
"KCA200104060","MIN",4,1,1,0,0,"X",3,0,"sweem002","R","sweem002","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","7/F7","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,30
"KCA200104060","MIN",4,1,2,1,0,"BX",3,0,"dye-j001","R","dye-j001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","S7/7S","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","7S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"KCA200104060","MIN",4,1,2,0,1,"FX",3,0,"randj002","R","randj002","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","dye-j001","","","5/L5","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","F","5",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,32
"KCA200104060","MIN",5,0,0,0,0,"X",3,0,"guzmc001","L","guzmc001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","T9","T","F",6,1,22,"T","T",3,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"KCA200104060","MIN",5,0,0,1,0,"BX",3,0,"hockd001","L","hockd001","L","meadb001","R","meadb001","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","guzmc001","D9.3-H","F","F",8,2,21,"T","T",2,"F","F",0,"F","F",1,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","meadb001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"KCA200104060","MIN",5,0,0,3,2,"BBFBSB",4,0,"lawtm002","L","lawtm002","L","cogat001","L","cogat001","L","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","hockd001","","W","F","F",9,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","meadb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"KCA200104060","MIN",5,0,0,1,2,"CSBFS",4,0,"koskc001","L","koskc001","L","cogat001","L","cogat001","L","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","lawtm002","hockd001","","K","F","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","cogat001","meadb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,36
"KCA200104060","MIN",5,0,1,2,2,"CSBBFX",4,0,"ortid001","L","ortid001","L","cogat001","L","cogat001","L","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","lawtm002","hockd001","","6/P6","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","6",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","cogat001","meadb001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,37
"KCA200104060","MIN",5,0,2,3,2,"BCBFBX",4,0,"maxwj001","R","maxwj001","R","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","lawtm002","hockd001","","D/89.2-H;1-H","F","F",4,6,21,"T","T",2,"F","F",0,"F","F",2,"F","F",0,"","F","F","89",0,0,"N",0,"N",0,"N",2,4,4,0,"","","","","F","F","F","F","F","F","F","F","F","cogat001","meadb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"KCA200104060","MIN",5,0,2,1,1,"BSX",6,0,"jonej003","L","jonej003","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","maxwj001","","43/G","F","F",7,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","henrd002","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,39
"KCA200104060","MIN",5,1,0,3,2,"CBCBBX",6,0,"quinm001","R","quinm001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","HR/7","T","F",7,6,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"KCA200104060","MIN",5,1,0,0,2,"SFX",6,1,"browd002","L","browd002","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","D/89D","F","F",10,7,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","89D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"KCA200104060","MIN",5,1,0,1,2,"CBFX",6,1,"ortih001","R","ortih001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","browd002","","31/G.2-3","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"31","","","","F","F","F","F","F","F","F","F","F","","maysj001","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,42
"KCA200104060","MIN",5,1,1,2,1,"BBFX",6,1,"sancr001","R","sancr001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","browd002","S8.3-H","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","maysj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"KCA200104060","MIN",5,1,1,2,2,"CBBFS",6,2,"alicl001","L","alicl001","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","sancr001","","","K","F","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,44
"KCA200104060","MIN",5,1,2,0,1,"FX",6,2,"beltc001","L","beltc001","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","sancr001","","","S.1-2","F","F",8,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"KCA200104060","MIN",5,1,2,0,1,"CX",6,2,"sweem002","R","sweem002","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","beltc001","sancr001","","63/G","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"63","","","","F","F","F","F","F","F","F","F","F","maysj001","maysj001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,46
"KCA200104060","MIN",6,0,0,0,0,"X",6,2,"miend001","L","miend001","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","9/F9","T","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,47
"KCA200104060","MIN",6,0,1,0,2,"CCC",6,2,"print001","R","print001","R","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","K/C","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"KCA200104060","MIN",6,0,2,0,0,"X",6,2,"guzmc001","L","guzmc001","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","43/G","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,49
"KCA200104060","MIN",6,1,0,2,2,"BFFBX",6,2,"dye-j001","R","dye-j001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","8/F8","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,50
"KCA200104060","MIN",6,1,1,0,0,"X",6,2,"randj002","R","randj002","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","7/F7","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,51
"KCA200104060","MIN",6,1,2,1,2,"FFBX",6,2,"quinm001","R","quinm001","R","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","53/G","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,52
"KCA200104060","MIN",7,0,0,3,2,"CBCBBB",6,2,"hockd001","L","hockd001","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","W","T","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"KCA200104060","MIN",7,0,0,1,1,"CBX",6,2,"lawtm002","L","lawtm002","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","hockd001","","","16(1)3/GDP","F","F",9,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","16","","","F","F","F","F","F","F","F","F","F","henrd002","","","F","F","F","F","F","","","","",0,6,3,0,1,6,0,0,0,54
"KCA200104060","MIN",7,0,2,1,2,"CCBX",6,2,"koskc001","L","koskc001","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","","","","S9","F","F",5,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"KCA200104060","MIN",7,0,2,2,2,"CFBBFFC",6,2,"ortid001","L","ortid001","L","henrd002","R","henrd002","R","ortih001","sweem002","alicl001","randj002","sancr001","quinm001","beltc001","dye-j001","koskc001","","","K/C","F","F",10,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","henrd002","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"KCA200104060","MIN",7,1,0,0,0,"X",6,2,"browd002","L","browd002","L","maysj001","R","maysj001","R","print001","miend001","maxwj001","koskc001","guzmc001","jonej003","hockd001","lawtm002","","","","9/F9","T","F",10,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,57
