"CHN196104140","MLN",1,0,0,2,2,"",0,0,"spana101","L","spana101","L","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","","","","7","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,1
"CHN196104140","MLN",1,0,1,0,0,"",0,0,"crand102","R","crand102","R","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","","","","53","F","F",2,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,2
"CHN196104140","MLN",1,0,2,1,2,"",0,0,"mathe101","L","mathe101","L","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","","","","K/C","F","F",5,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"CHN196104140","MLN",1,1,0,1,2,"",0,0,"ashbr101","L","ashbr101","L","buhlb101","R","buhlb101","R","crand102","adcoj101","bollf101","mathe101","mcmir101","demej101","spana101","aaroh101","","","","43","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,4
"CHN196104140","MLN",1,1,1,3,2,"",0,0,"zimmd101","R","zimmd101","R","buhlb101","R","buhlb101","R","crand102","adcoj101","bollf101","mathe101","mcmir101","demej101","spana101","aaroh101","","","","D7/7LD","F","F",4,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","7LD",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"CHN196104140","MLN",1,1,1,0,0,"",0,0,"willb104","L","willb104","L","buhlb101","R","buhlb101","R","crand102","adcoj101","bollf101","mathe101","mcmir101","demej101","spana101","aaroh101","","zimmd101","","3/G.2-3","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"3","","","","F","F","F","F","F","F","F","F","F","","buhlb101","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,6
"CHN196104140","MLN",1,1,2,0,1,"",0,0,"santr102","R","santr102","R","buhlb101","R","buhlb101","R","crand102","adcoj101","bollf101","mathe101","mcmir101","demej101","spana101","aaroh101","","","zimmd101","63","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"63","","","","F","F","F","F","F","F","F","F","F","","","buhlb101","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,7
"CHN196104140","MLN",2,0,0,1,1,"",0,0,"aaroh101","R","aaroh101","R","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","","","","63","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,8
"CHN196104140","MLN",2,0,1,3,1,"",0,0,"bollf101","R","bollf101","R","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","","","","W","F","F",4,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"CHN196104140","MLN",2,0,1,0,0,"",0,0,"adcoj101","R","adcoj101","R","andeb102","R","andeb102","R","bertd101","bouce101","zimmd101","santr102","banke101","ashbr101","heisa101","willb104","bollf101","","","43.1-2","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"43","","","","F","F","F","F","F","F","F","F","F","andeb102","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,10
