"CIN197904040","SFN",2,0,0,0,0,"",0,0,"metzr101","L","metzr101","L","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","hillm001","iviem101","","FC1/SH.2-H(E1/TH)(NR);1-3;B-1","F","F",6,8,19,"T","F",0,"T","F",0,"F","F",0,"F","F",1,"G","T","F","",1,1,"T",0,"N",0,"N",1,3,4,0,"","","","","F","F","F","F","F","F","F","F","F","seavt001","seavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"CIN197904040","SFN",2,0,0,0,0,"",1,0,"bluev001","L","bluev001","L","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","metzr101","","hillm001","54/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"54","","","","F","F","F","F","F","F","F","F","F","seavt001","","seavt001","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,12
"CIN197904040","SFN",2,0,1,0,0,"",1,0,"nortb101","L","nortb101","L","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","metzr101","hillm001","43.3-H","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,4,"43","","","","F","F","F","F","F","F","F","F","F","","seavt001","seavt001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,13
"CIN197904040","SFN",2,0,2,0,0,"",2,0,"whitt001","L","whitt001","L","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","metzr101","","S8.2-H","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"CIN197904040","SFN",2,0,2,0,0,"",3,0,"madlb001","R","madlb001","R","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","whitt001","","","WP.1-2","F","F",4,3,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"CIN197904040","SFN",2,0,2,0,0,"",3,0,"madlb001","R","madlb001","R","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","whitt001","","S8.2-H","F","F",4,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","seavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"CIN197904040","SFN",2,0,2,0,0,"",4,0,"clarj001","R","clarj001","R","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","madlb001","","","E5.1-2;B-1","F","F",9,4,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","seavt001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"CIN197904040","SFN",2,0,2,0,0,"",4,0,"evand001","L","evand001","L","seavt001","R","seavt001","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","clarj001","madlb001","","S9.2-H(UR);1-3;B-2(TH)","F","F",5,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,3,5,0,"","","","","F","F","F","F","F","F","F","F","F","seavt001","seavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"CIN197904040","SFN",2,0,2,0,0,"",5,0,"iviem101","R","iviem101","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","evand001","clarj001","PO3(E2).3-H(UR);2-H(UR)","F","F",3,6,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,2,"T",0,"N",0,"N",0,0,5,5,"","","","E2","F","F","F","F","F","F","F","F","T","","seavt001","seavt001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"CIN197904040","SFN",2,0,2,0,0,"",7,0,"iviem101","R","iviem101","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","HR/78","F","F",3,6,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"CIN197904040","SFN",2,0,2,0,0,"",8,0,"hillm001","R","hillm001","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","7","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,21
"CIN197904040","SFN",2,1,0,0,0,"",8,0,"fostg001","R","fostg001","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","4/P","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,22
"CIN197904040","SFN",2,1,1,0,0,"",8,0,"bencj101","R","bencj101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","W","F","F",2,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"CIN197904040","SFN",2,1,1,0,0,"",8,0,"dried001","L","dried001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","bencj101","","","46(1)/FO","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","46","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,24
"CIN197904040","SFN",2,1,2,0,0,"",8,0,"auerr101","R","auerr101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","dried001","","","8","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,25
"CIN197904040","SFN",3,0,0,0,0,"",8,0,"metzr101","L","metzr101","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","E4.B-1","T","F",6,8,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"CIN197904040","SFN",3,0,0,0,0,"",8,0,"bluev001","L","bluev001","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","metzr101","","","54/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"54","","","","F","F","F","F","F","F","F","F","F","moskp101","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,27
"CIN197904040","SFN",3,0,1,0,0,"",8,0,"nortb101","L","nortb101","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","metzr101","","6/L","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"6","","","","F","F","F","F","F","F","F","F","F","","moskp101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,28
"CIN197904040","SFN",3,0,2,0,0,"",8,0,"whitt001","L","whitt001","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","metzr101","","S8.2-H(UR)","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,5,0,"","","","","F","F","F","F","F","F","F","F","F","","moskp101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"CIN197904040","SFN",3,0,2,0,0,"",9,0,"madlb001","R","madlb001","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","whitt001","","","8","F","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","moskp101","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,30
"CIN197904040","SFN",3,1,0,0,0,"",9,0,"geroc101","L","geroc101","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","S6","T","F",8,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"CIN197904040","SFN",3,1,0,0,0,"",9,0,"moskp101","R","moskp101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","geroc101","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"CIN197904040","SFN",3,1,1,0,0,"",9,0,"grifk001","L","grifk001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","geroc101","","","D9.1-3","F","F",9,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"CIN197904040","SFN",3,1,1,0,0,"",9,0,"concd001","R","concd001","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","grifk001","geroc101","8/SF.3-H","F","F",6,2,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,4,"8","","","","F","F","F","F","F","F","F","F","F","","bluev001","bluev001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,34
"CIN197904040","SFN",3,1,2,0,0,"",9,1,"morgj001","L","morgj001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","grifk001","","W","F","F",4,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","bluev001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"CIN197904040","SFN",3,1,2,0,0,"",9,1,"fostg001","R","fostg001","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","morgj001","grifk001","","53","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"53","","","","F","F","F","F","F","F","F","F","F","bluev001","bluev001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,36
"CIN197904040","SFN",4,0,0,0,0,"",9,1,"clarj001","R","clarj001","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","D7.B-3(E7)","T","F",9,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","",1,7,"F",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"CIN197904040","SFN",4,0,0,0,0,"",9,1,"evand001","L","evand001","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","clarj001","9/SF.3-H(UR)","F","F",5,5,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,5,"9","","","","F","F","F","F","F","F","F","F","F","","","moskp101","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,38
"CIN197904040","SFN",4,0,1,0,0,"",10,1,"iviem101","R","iviem101","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"CIN197904040","SFN",4,0,1,0,0,"",10,1,"hillm001","R","hillm001","R","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","iviem101","","","8","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","moskp101","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40
"CIN197904040","SFN",4,0,2,0,0,"",10,1,"metzr101","L","metzr101","L","moskp101","R","moskp101","R","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","iviem101","","","7","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","moskp101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,41
"CIN197904040","SFN",4,1,0,0,0,"",10,1,"bencj101","R","bencj101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","S7","T","F",2,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"CIN197904040","SFN",4,1,0,0,0,"",10,1,"dried001","L","dried001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","bencj101","","","S8.1-2","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"CIN197904040","SFN",4,1,0,0,0,"",10,1,"auerr101","R","auerr101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","dried001","bencj101","","7","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","bluev001","bluev001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,44
"CIN197904040","SFN",4,1,1,0,0,"",10,1,"geroc101","L","geroc101","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","dried001","bencj101","","T8.2-H;1-H","F","F",8,8,22,"T","T",3,"F","F",0,"F","F",2,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",3,4,4,0,"","","","","F","F","F","F","F","F","F","F","F","bluev001","bluev001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"CIN197904040","SFN",4,1,1,0,0,"",10,3,"defra101","R","defra101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","geroc101","9/SF.3-H","F","T",11,9,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,4,"9","","","","F","F","F","F","F","F","F","F","F","","","bluev001","F","F","F","F","F","","","","moskp101",1,9,0,0,0,0,0,0,0,46
"CIN197904040","SFN",4,1,2,0,0,"",10,4,"grifk001","L","grifk001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","D9","F","F",9,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"CIN197904040","SFN",4,1,2,0,0,"",10,4,"concd001","R","concd001","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","grifk001","","4/P","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"4","","","","F","F","F","F","F","F","F","F","F","","bluev001","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,48
"CIN197904040","SFN",5,0,0,0,0,"",10,4,"bluev001","R","bluev001","R","capid101","L","capid101","L","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","13","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,49
"CIN197904040","SFN",5,0,1,0,0,"",10,4,"nortb101","R","nortb101","R","capid101","L","capid101","L","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","8","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,50
"CIN197904040","SFN",5,0,2,0,0,"",10,4,"whitt001","L","whitt001","L","capid101","L","capid101","L","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","13","F","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,51
"CIN197904040","SFN",5,1,0,0,0,"",10,4,"morgj001","L","morgj001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","","","S9","T","F",4,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"CIN197904040","SFN",5,1,0,0,0,"",10,4,"fostg001","R","fostg001","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","morgj001","","","S9.1-3","F","F",7,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","bluev001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"CIN197904040","SFN",5,1,0,0,0,"",10,4,"bencj101","R","bencj101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","fostg001","","morgj001","5/L","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"5","","","","F","F","F","F","F","F","F","F","F","bluev001","","bluev001","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,54
"CIN197904040","SFN",5,1,1,0,0,"",10,4,"dried001","L","dried001","L","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","fostg001","","morgj001","3/G.3-H;1-2","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",1,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,4,"3","","","","F","F","F","F","F","F","F","F","F","bluev001","","bluev001","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,55
"CIN197904040","SFN",5,1,2,0,0,"",10,5,"auerr101","R","auerr101","R","bluev001","L","bluev001","L","hillm001","iviem101","madlb001","evand001","metzr101","whitt001","nortb101","clarj001","","fostg001","","7","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","bluev001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,56
"CIN197904040","SFN",6,0,0,0,0,"",10,5,"madlb001","R","madlb001","R","capid101","L","capid101","L","bencj101","dried001","morgj001","auerr101","concd001","fostg001","geroc101","grifk001","","","","W","T","F",4,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
