"KCA200604030","DET",1,0,0,2,2,"BCBSS",0,0,"granc001","L","granc001","L","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"KCA200604030","DET",1,0,1,1,1,"BFX",0,0,"polap001","R","polap001","R","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","9/F","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,2
"KCA200604030","DET",1,0,2,2,2,"CBFBX",0,0,"rodri001","R","rodri001","R","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","9/F","F","F",2,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,3
"KCA200604030","DET",1,1,0,3,2,"CBFFBBC",0,0,"dejed001","L","dejed001","L","rogek001","L","rogek001","L","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"KCA200604030","DET",1,1,1,1,2,"BSFS",0,0,"grudm001","R","grudm001","R","rogek001","L","rogek001","L","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"KCA200604030","DET",1,1,2,2,1,"BCBX",0,0,"sweem002","R","sweem002","R","rogek001","L","rogek001","L","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","63/G","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,6
"KCA200604030","DET",2,0,0,0,0,"X",0,0,"ordom001","R","ordom001","R","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","9/F","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,7
"KCA200604030","DET",2,0,1,0,2,"CCS",0,0,"yound001","L","yound001","L","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","K","F","F",10,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"KCA200604030","DET",2,0,2,1,0,"BX",0,0,"shelc001","R","shelc001","R","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","","","","S8/L","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"KCA200604030","DET",2,0,2,3,2,"BBS*BF>F>B",0,0,"guilc001","L","guilc001","L","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","shelc001","","","W.1-2","F","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","elars001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"KCA200604030","DET",2,0,2,0,1,"CX",0,0,"monrc001","R","monrc001","R","elars001","R","elars001","R","buckj001","miend001","grudm001","teahm001","berra001","browe001","dejed001","sandr002","guilc001","shelc001","","4(1)/FO/G","F","F",7,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","4","","","F","F","F","F","F","F","F","F","F","elars001","elars001","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,11
"KCA200604030","DET",2,1,0,0,0,"X",0,0,"sandr002","R","sandr002","R","rogek001","L","rogek001","L","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","4/P","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,12
"KCA200604030","DET",2,1,1,2,1,"CBBX",0,0,"browe001","R","browe001","R","rogek001","L","rogek001","L","rodri001","shelc001","polap001","ingeb001","guilc001","monrc001","granc001","ordom001","","","","63/G","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,13
