"BRO195504130","PIT",1,0,0,1,1,"BFX",0,0,"safft101","L","safft101","L","erskc101","R","erskc101","R","campr102","hodgg101","gillj102","robij103","reesp101","amors101","snidd101","furic101","","","","13/BG","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,1
"BRO195504130","PIT",1,0,1,0,0,"X",0,0,"robec102","R","robec102","R","erskc101","R","erskc101","R","campr102","hodgg101","gillj102","robij103","reesp101","amors101","snidd101","furic101","","","","3/FL","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,2
"BRO195504130","PIT",1,0,2,1,1,"BFX",0,0,"mejir101","R","mejir101","R","erskc101","R","erskc101","R","campr102","hodgg101","gillj102","robij103","reesp101","amors101","snidd101","furic101","","","","23","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,3
"BRO195504130","PIT",1,1,0,1,0,"BX",0,0,"gillj102","L","gillj102","L","surkm101","R","surkm101","R","atwet101","wardp101","robec102","gords101","groad101","thomf103","safft101","mejir101","","","","31","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,4
"BRO195504130","PIT",1,1,1,2,2,"CBBSFX",0,0,"reesp101","R","reesp101","R","surkm101","R","surkm101","R","atwet101","wardp101","robec102","gords101","groad101","thomf103","safft101","mejir101","","","","7/FL","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,5
"BRO195504130","PIT",1,1,2,1,0,"BX",0,0,"snidd101","L","snidd101","L","surkm101","R","surkm101","R","atwet101","wardp101","robec102","gords101","groad101","thomf103","safft101","mejir101","","","","S9/L","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"BRO195504130","PIT",1,1,2,3,2,"BBBCFFB",0,0,"hodgg101","R","hodgg101","R","surkm101","R","surkm101","R","atwet101","wardp101","robec102","gords101","groad101","thomf103","safft101","mejir101","snidd101","","","W.1-2","F","F",3,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","surkm101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"BRO195504130","PIT",1,1,2,1,2,"FFBS",0,0,"amors101","L","amors101","L","surkm101","R","surkm101","R","atwet101","wardp101","robec102","gords101","groad101","thomf103","safft101","mejir101","hodgg101","snidd101","","K","F","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","surkm101","surkm101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"BRO195504130","PIT",2,0,0,3,2,"CBBCFBB",0,0,"thomf103","R","thomf103","R","erskc101","R","erskc101","R","campr102","hodgg101","gillj102","robij103","reesp101","amors101","snidd101","furic101","","","","W","T","F",7,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"BRO195504130","PIT",2,0,0,1,2,"BFCX",0,0,"gords101","R","gords101","R","erskc101","R","erskc101","R","campr102","hodgg101","gillj102","robij103","reesp101","amors101","snidd101","furic101","thomf103","","","54(1)3/GDP","F","F",5,5,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","54","","","F","F","F","F","F","F","F","F","F","erskc101","","","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,10
