"NYA195504130","WS1",1,0,0,0,0,"",0,0,"yoste101","R","yoste101","R","fordw101","L","fordw101","L","berry101","skowb101","mcdog101","carea101","rizzp101","cervb101","mantm101","baueh101","","","","8","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,1
"NYA195504130","WS1",1,0,1,0,0,"",0,0,"busbj101","R","busbj101","R","fordw101","L","fordw101","L","berry101","skowb101","mcdog101","carea101","rizzp101","cervb101","mantm101","baueh101","","","","43","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,2
"NYA195504130","WS1",1,0,2,0,0,"",0,0,"vernm101","L","vernm101","L","fordw101","L","fordw101","L","berry101","skowb101","mcdog101","carea101","rizzp101","cervb101","mantm101","baueh101","","","","63","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,3
"NYA195504130","WS1",1,1,0,0,0,"",0,0,"mcdog101","R","mcdog101","R","mcdem102","L","mcdem102","L","fitze101","vernm101","runnp101","yoste101","klinb104","sievr101","busbj101","umpht101","","","","5/P","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,4
"NYA195504130","WS1",1,1,1,0,0,"",0,0,"carea101","R","carea101","R","mcdem102","L","mcdem102","L","fitze101","vernm101","runnp101","yoste101","klinb104","sievr101","busbj101","umpht101","","","","53","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,5
"NYA195504130","WS1",1,1,2,0,0,"",0,0,"mantm101","R","mantm101","R","mcdem102","L","mcdem102","L","fitze101","vernm101","runnp101","yoste101","klinb104","sievr101","busbj101","umpht101","","","","HP","F","F",8,3,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"NYA195504130","WS1",1,1,2,0,0,"",0,0,"berry101","L","berry101","L","mcdem102","L","mcdem102","L","fitze101","vernm101","runnp101","yoste101","klinb104","sievr101","busbj101","umpht101","mantm101","","","PO1(E1).1-3","F","F",2,4,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,3,0,0,"","E1","","","F","F","F","F","F","F","T","F","F","mcdem102","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"NYA195504130","WS1",1,1,2,0,0,"",0,0,"berry101","L","berry101","L","mcdem102","L","mcdem102","L","fitze101","vernm101","runnp101","yoste101","klinb104","sievr101","busbj101","umpht101","","","mantm101","13","F","F",2,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"13","","","","F","F","F","F","F","F","F","F","F","","","mcdem102","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,8
"NYA195504130","WS1",2,0,0,0,0,"",0,0,"runnp101","L","runnp101","L","fordw101","L","fordw101","L","berry101","skowb101","mcdog101","carea101","rizzp101","cervb101","mantm101","baueh101","","","","13","T","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,9
"NYA195504130","WS1",2,0,1,0,0,"",0,0,"sievr101","R","sievr101","R","fordw101","L","fordw101","L","berry101","skowb101","mcdog101","carea101","rizzp101","cervb101","mantm101","baueh101","","","","8","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,10
