"TOR200604040","MIN",1,0,0,1,0,"BX",0,0,"stews002","R","stews002","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","S7/G","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"TOR200604040","MIN",1,0,0,1,1,"FB1X",0,0,"castl001","L","castl001","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","stews002","","","53/SH/BG.1-2","F","F",4,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"53","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,2
"TOR200604040","MIN",1,0,1,0,2,"CFX",0,0,"mauej001","L","mauej001","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","stews002","","E3/G.2-3;B-1","F","F",2,3,18,"T","T",0,"F","F",0,"F","F",0,"F","F",3,"G","F","F","",1,3,"F",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","hallr001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"TOR200604040","MIN",1,0,1,1,2,"SB>FX",0,0,"whitr001","R","whitr001","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","mauej001","","stews002","8!/SF.3-H(UR)","F","F",10,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,5,"8","","","","F","F","F","F","F","F","F","F","F","hallr001","","hallr001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,4
"TOR200604040","MIN",1,0,2,0,1,"CX",1,0,"huntt001","R","huntt001","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","mauej001","","","43/G","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,5
"TOR200604040","MIN",1,1,0,1,1,"BCX",1,0,"johnr008","R","johnr008","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","13/G-","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,6
"TOR200604040","MIN",1,1,1,1,2,"BFFX",1,0,"riosa002","R","riosa002","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","S8/L","F","F",9,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"TOR200604040","MIN",1,1,1,3,2,"BCCBBX",1,0,"wellv001","R","wellv001","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","riosa002","","","4/P","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","santj003","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,8
"TOR200604040","MIN",1,1,2,3,2,"BSBBC>S",1,0,"glaut001","R","glaut001","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","riosa002","","","K","F","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","santj003","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"TOR200604040","MIN",2,0,0,2,0,"BBX",1,0,"mornj001","L","mornj001","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","43/G","T","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,10
"TOR200604040","MIN",2,0,1,3,2,"CBBBCX",1,0,"batit001","R","batit001","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","63/G","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,11
"TOR200604040","MIN",2,0,2,0,2,"FFX",1,0,"kubej002","L","kubej002","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","43/G","F","F",9,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,12
"TOR200604040","MIN",2,1,0,0,2,"CFFS",1,0,"overl001","L","overl001","L","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","K","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"TOR200604040","MIN",2,1,1,1,2,"CFFFBX",1,0,"hills002","R","hills002","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","13/G-","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,14
"TOR200604040","MIN",2,1,2,1,2,"CBFX",1,0,"molib001","R","molib001","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","3/G","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,15
"TOR200604040","MIN",3,0,0,0,0,"X",1,0,"castj004","R","castj004","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","S8/L+","T","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"TOR200604040","MIN",3,0,0,1,0,"BX",1,0,"stews002","R","stews002","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","castj004","","","64(1)3/GDP","F","F",7,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","64","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,4,3,0,6,4,0,0,0,17
"TOR200604040","MIN",3,0,2,1,2,"CFBS",1,0,"castl001","L","castl001","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,18
"TOR200604040","MIN",3,1,0,0,2,"FFX",1,0,"hilla001","R","hilla001","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","9/L","T","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,19
"TOR200604040","MIN",3,1,1,3,1,"BBBCB",1,0,"adamr002","L","adamr002","L","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","","","","W","F","F",6,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"TOR200604040","MIN",3,1,1,0,1,"C1X",1,0,"johnr008","R","johnr008","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","adamr002","","","S7/L.1-2","F","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","santj003","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"TOR200604040","MIN",3,1,1,0,0,"X",1,0,"riosa002","R","riosa002","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","johnr008","adamr002","","8!/F.2-3","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,3,0,"8","","","","F","F","F","F","F","F","F","F","F","santj003","santj003","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,22
"TOR200604040","MIN",3,1,2,1,2,"BSCS",1,0,"wellv001","R","wellv001","R","santj003","L","santj003","L","mauej001","mornj001","castl001","batit001","castj004","stews002","huntt001","kubej002","johnr008","","adamr002","K","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","santj003","","santj003","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"TOR200604040","MIN",4,0,0,1,2,"LBCX",1,0,"mauej001","L","mauej001","L","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","","","E6/TH/G.B-2","T","F",2,3,18,"T","T",0,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",1,6,"T",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"TOR200604040","MIN",4,0,0,0,1,"FX",1,0,"whitr001","R","whitr001","R","hallr001","R","hallr001","R","molib001","overl001","hilla001","glaut001","adamr002","johnr008","wellv001","riosa002","","mauej001","","53/G","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","hallr001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,25
