"HOU197604120","SFN",1,0,0,0,0,"",0,0,"thomd001","L","thomd001","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","","","","W","T","F",4,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"HOU197604120","SFN",1,0,0,0,0,"",0,0,"joshv101","L","joshv101","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","thomd001","","","POCS2(134)","F","F",8,2,8,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","134","","","F","F","F","T","F","F","T","F","F","richj101","","","F","F","F","F","F","","","","",0,4,0,0,1,3,0,0,0,2
"HOU197604120","SFN",1,0,1,0,0,"",0,0,"joshv101","L","joshv101","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"HOU197604120","SFN",1,0,2,0,0,"",0,0,"murcb101","L","murcb101","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","","","","W","F","F",9,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"HOU197604120","SFN",1,0,2,0,0,"",0,0,"ontis101","L","ontis101","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","murcb101","","","2","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","richj101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"HOU197604120","SFN",1,1,0,0,0,"",0,0,"milbl001","L","milbl001","L","halie101","R","halie101","R","raded101","montw101","thomd001","reitk101","speic001","ontis101","joshv101","murcb101","","","","13","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,6
"HOU197604120","SFN",1,1,1,0,0,"",0,0,"cabee001","R","cabee001","R","halie101","R","halie101","R","raded101","montw101","thomd001","reitk101","speic001","ontis101","joshv101","murcb101","","","","K","F","F",5,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,7
"HOU197604120","SFN",1,1,2,0,0,"",0,0,"cedec001","R","cedec001","R","halie101","R","halie101","R","raded101","montw101","thomd001","reitk101","speic001","ontis101","joshv101","murcb101","","","","3/FL","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,8
"HOU197604120","SFN",2,0,0,0,0,"",0,0,"montw101","L","montw101","L","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","","","","S","T","F",3,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"HOU197604120","SFN",2,0,0,0,0,"",0,0,"speic001","R","speic001","R","richj101","R","richj101","R","jutzs101","watsb001","milbl001","cabee001","metzr101","cruzj001","cedec001","grosg001","montw101","","","8/L","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","richj101","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,10
