"CAL197304060","KCA",1,0,0,0,0,"",0,0,"patef101","R","patef101","R","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","","K","T","F",6,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"CAL197304060","KCA",1,0,1,0,0,"",0,0,"rojac101","R","rojac101","R","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"CAL197304060","KCA",1,0,1,0,0,"",0,0,"otisa001","R","otisa001","R","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","rojac101","","","SB2.1-3(E2/TH)","F","F",8,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,2,"T",0,"N",0,"N",0,3,0,0,"","","","","T","F","F","F","F","F","F","F","F","ryann001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"CAL197304060","KCA",1,0,1,0,0,"",0,0,"otisa001","R","otisa001","R","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","rojac101","K/C","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","ryann001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"CAL197304060","KCA",1,0,2,0,0,"",0,0,"maybj101","L","maybj101","L","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","rojac101","3/G","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"3","","","","F","F","F","F","F","F","F","F","F","","","ryann001","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,5
"CAL197304060","KCA",1,1,0,0,0,"",0,0,"grabb101","R","grabb101","R","busbs101","R","busbs101","R","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","3","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,6
"CAL197304060","KCA",1,1,1,0,0,"",0,0,"valeb102","R","valeb102","R","busbs101","R","busbs101","R","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","63","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,7
"CAL197304060","KCA",1,1,2,0,0,"",0,0,"pinsv101","L","pinsv101","L","busbs101","R","busbs101","R","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","43","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,8
"CAL197304060","KCA",2,0,0,0,0,"",0,0,"mcrah001","R","mcrah001","R","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","","K","T","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"CAL197304060","KCA",2,0,1,0,0,"",0,0,"kirke102","L","kirke102","L","ryann001","R","ryann001","R","stepj102","spenj101","aloms101","grabb101","valeb102","robif103","berrk101","pinsv101","","","","W","F","F",10,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
