"TEX200304040","SEA",2,1,1,3,2,"BBSCBX",1,2,"younm003","R","younm003","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","8/F","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,15
"TEX200304040","SEA",2,1,2,2,0,"BBX",1,2,"diaze002","R","diaze002","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","8/F","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,16
"TEX200304040","SEA",3,0,0,3,1,"BBFBX",1,2,"cirij001","R","cirij001","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","9/L","T","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,17
"TEX200304040","SEA",3,0,1,2,2,"BSBCC",1,2,"davib003","L","davib003","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","K","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,18
"TEX200304040","SEA",3,0,2,1,0,"BX",1,2,"suzui001","L","suzui001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","13/G","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,19
"TEX200304040","SEA",3,1,0,2,2,"BSFBX",1,2,"gland001","R","gland001","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","7/F","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,20
"TEX200304040","SEA",3,1,1,2,0,"BBX",1,2,"blalh001","L","blalh001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","D8/L","F","F",5,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"TEX200304040","SEA",3,1,1,1,2,"FBFC",1,2,"rodra001","R","rodra001","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","blalh001","","K","F","F",6,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","franr001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"TEX200304040","SEA",3,1,2,3,1,"BFBBB",1,2,"palmr001","L","palmr001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","blalh001","","W","F","F",3,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","franr001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"TEX200304040","SEA",3,1,2,1,0,"BX",1,2,"gonzj002","R","gonzj002","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","palmr001","blalh001","","9/F","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","franr001","franr001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,24
"TEX200304040","SEA",4,0,0,2,2,"CBSBX",1,2,"winnr001","L","winnr001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","D7/G","T","F",7,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"TEX200304040","SEA",4,0,0,0,0,"X",1,2,"marte001","R","marte001","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","winnr001","","S9/G.2-H","F","F",10,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","valdi001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"TEX200304040","SEA",4,0,0,0,0,"C",2,2,"olerj001","L","olerj001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","marte001","","","PO1(E1).1-2","F","F",3,4,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,2,0,0,"","E1","","","F","F","F","F","F","F","T","F","F","valdi001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"TEX200304040","SEA",4,0,0,0,1,"C.X",2,2,"olerj001","L","olerj001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","marte001","","7/F","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","valdi001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,28
"TEX200304040","SEA",4,0,1,1,2,"CBCX",2,2,"boonb002","R","boonb002","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","marte001","","63/G","F","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","valdi001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,29
"TEX200304040","SEA",4,0,2,3,2,"BBBFCFX",2,2,"camem001","R","camem001","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","marte001","","D7/F.2-H(UR)","F","F",8,6,21,"T","T",2,"F","F",0,"F","F",1,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",2,0,5,0,"","","","","F","F","F","F","F","F","F","F","F","","valdi001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"TEX200304040","SEA",4,0,2,1,2,"CCBX",3,2,"mclem001","L","mclem001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","camem001","","43/G","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","valdi001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,31
"TEX200304040","SEA",4,1,0,1,1,"CBX",3,2,"sierr001","L","sierr001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","43/G","T","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,32
"TEX200304040","SEA",4,1,1,2,0,"BBX",3,2,"everc001","L","everc001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","7/F","F","F",10,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,33
"TEX200304040","SEA",4,1,2,0,2,"CFFS",3,2,"younm003","R","younm003","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","K","F","F",4,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,34
"TEX200304040","SEA",5,0,0,0,1,"CX",3,2,"cirij001","R","cirij001","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","6/L","T","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,35
"TEX200304040","SEA",5,0,1,0,0,"X",3,2,"davib003","L","davib003","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","63/G","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,36
"TEX200304040","SEA",5,0,2,2,0,"BBX",3,2,"suzui001","L","suzui001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","31/G","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,37
"TEX200304040","SEA",5,1,0,0,1,"CX",3,2,"diaze002","R","diaze002","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","D7/G","T","F",2,9,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"TEX200304040","SEA",5,1,0,2,0,"BBX",3,2,"gland001","R","gland001","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","diaze002","","7/F","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","franr001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,39
"TEX200304040","SEA",5,1,1,1,2,"BCSX",3,2,"blalh001","L","blalh001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","diaze002","","HR/9/F.2-H","F","F",5,2,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","9",0,0,"N",0,"N",0,"N",4,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","franr001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"TEX200304040","SEA",5,1,1,2,0,"BBX",3,4,"rodra001","R","rodra001","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","53/G","F","F",6,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,41
"TEX200304040","SEA",5,1,2,2,2,"CBBSC",3,4,"palmr001","L","palmr001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","K","F","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"TEX200304040","SEA",6,0,0,2,2,"CBBFS",3,4,"winnr001","L","winnr001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","K","T","F",7,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,43
"TEX200304040","SEA",6,0,1,2,2,"CCBBX",3,4,"marte001","R","marte001","R","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","43/G","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,44
"TEX200304040","SEA",6,0,2,3,1,"BBBCX",3,4,"olerj001","L","olerj001","L","valdi001","R","valdi001","R","diaze002","palmr001","younm003","blalh001","rodra001","sierr001","gland001","gonzj002","","","","63/G","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,45
"TEX200304040","SEA",6,1,0,2,1,"BFBX",3,4,"gonzj002","R","gonzj002","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","9/F","T","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,46
"TEX200304040","SEA",6,1,1,0,0,"X",3,4,"sierr001","L","sierr001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","13/G","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,47
"TEX200304040","SEA",6,1,2,0,2,"CFS",3,4,"everc001","L","everc001","L","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","K","F","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"TEX200304040","SEA",7,0,0,1,1,"..CBX",3,4,"boonb002","R","boonb002","R","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","","","","7/F","T","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,49
"TEX200304040","SEA",7,0,1,3,2,"FBBFBS",3,4,"camem001","R","camem001","R","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","","","","K","F","F",8,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,50
"TEX200304040","SEA",7,0,2,3,2,"BBCCFFBB",3,4,"mclem001","L","mclem001","L","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","","","","W","F","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"TEX200304040","SEA",7,0,2,3,2,"CBBB1CB",3,4,"cirij001","R","cirij001","R","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","mclem001","","","W.1-2","F","F",5,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","cordf002","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"TEX200304040","SEA",7,0,2,2,2,"BBFSX",3,4,"davib003","L","davib003","L","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","cirij001","mclem001","","D8/L.2-H;1-H","F","F",2,9,21,"T","T",2,"F","F",0,"F","F",2,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",2,4,4,0,"","","","","F","F","F","F","F","F","F","F","F","cordf002","cordf002","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"TEX200304040","SEA",7,0,2,3,0,"IIII",5,4,"suzui001","L","suzui001","L","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","","davib003","","IW","F","F",9,1,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","cordf002","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"TEX200304040","SEA",7,0,2,3,2,"CSFBFBFBC",5,4,"winnr001","L","winnr001","L","cordf002","R","cordf002","R","diaze002","palmr001","younm003","blalh001","rodra001","clarj003","gland001","gonzj002","suzui001","davib003","","K","F","F",7,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","cordf002","cordf002","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,55
"TEX200304040","SEA",7,1,0,1,2,"BCCX",5,4,"younm003","R","younm003","R","franr001","R","franr001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","S9/L","T","F",4,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"TEX200304040","SEA",7,1,0,1,0,".BP",5,4,"diaze002","R","diaze002","R","hases001","R","hases001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","younm003","","","CS2(26)","F","F",2,9,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","26","","","F","F","F","T","F","F","F","F","F","franr001","","","F","F","F","F","F","","","","",0,6,0,0,2,0,0,0,0,57
"TEX200304040","SEA",7,1,1,3,1,".BP.CBX",5,4,"diaze002","R","diaze002","R","hases001","R","hases001","R","davib003","olerj001","boonb002","cirij001","mclem001","winnr001","camem001","suzui001","","","","63/G","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,58
