"SLN198804080","PIT",2,0,2,2,2,"CBSBS",2,0,"pedra001","R","pedra001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","K23","F","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,11
"SLN198804080","PIT",2,1,0,2,1,"BBCX",2,0,"hornb001","R","hornb001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","53/G56","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,12
"SLN198804080","PIT",2,1,1,0,0,"X",2,0,"mcgew001","L","mcgew001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","3/G3","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","3",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,13
"SLN198804080","PIT",2,1,2,0,0,"X",2,0,"pendt001","L","pendt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","D9/L9L","F","F",5,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","9L",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"SLN198804080","PIT",2,1,2,1,0,"BX",2,0,"fordc001","L","fordc001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","pendt001","","S8/L8S.2-H","F","F",9,7,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"L","F","F","8S",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","fishb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"SLN198804080","PIT",2,1,2,2,2,"CSB1FFF1B1B",2,1,"penat001","R","penat001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","fordc001","","","SB2","F","F",2,8,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","fishb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"SLN198804080","PIT",2,1,2,3,2,"CSB1FFF1B1B.S",2,1,"penat001","R","penat001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","fordc001","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","fishb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"SLN198804080","PIT",3,0,0,0,2,"CFX",2,1,"fishb001","R","fishb001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","E5/G","T","F",1,9,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"SLN198804080","PIT",3,0,0,3,1,"BBCBX",2,1,"bondb001","L","bondb001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","fishb001","","","1/G3S.1-2","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","3S",0,0,"N",0,"N",0,"N",0,2,0,0,"1","","","","F","F","F","F","F","F","F","F","F","cox-d001","","","F","F","F","F","F","","","","",0,1,0,0,0,0,0,0,0,19
"SLN198804080","PIT",3,0,1,2,1,"CBBX",2,1,"lindj002","R","lindj002","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","fishb001","","FC6.2X3(65)","F","F",4,2,19,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","65","","F","F","F","F","F","F","F","F","F","","cox-d001","","F","F","F","F","F","","","","",0,5,0,0,6,0,0,0,0,20
"SLN198804080","PIT",3,0,2,0,2,"1CCX",2,1,"vansa001","L","vansa001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","lindj002","","","9/F9D","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9D",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","cox-d001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,21
"SLN198804080","PIT",3,1,0,0,1,"CX",2,1,"cox-d001","R","cox-d001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","S8/G46","T","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","46",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"SLN198804080","PIT",3,1,0,0,0,"X",2,1,"colev001","L","colev001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","cox-d001","","","1/BP1","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"P","T","F","1",0,0,"N",0,"N",0,"N",0,1,0,0,"1","","","","F","F","F","F","F","F","F","F","F","fishb001","","","F","F","F","F","F","","","","",0,1,0,0,0,0,0,0,0,23
"SLN198804080","PIT",3,1,1,2,1,"FBBX",2,1,"smito001","L","smito001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","cox-d001","","","16(1)/FO","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","16","","","F","F","F","F","F","F","F","F","F","fishb001","","","F","F","F","F","F","","","","",0,6,0,0,1,0,0,0,0,24
"SLN198804080","PIT",3,1,2,2,0,"BBB",2,1,"herrt001","L","herrt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","smito001","","","SB2","F","F",4,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","fishb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"SLN198804080","PIT",3,1,2,3,0,"BBB.B",2,1,"herrt001","L","herrt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","smito001","","W","F","F",4,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","fishb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"SLN198804080","PIT",3,1,2,1,1,"BFB",2,1,"hornb001","R","hornb001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","herrt001","smito001","","SB3;SB2","F","F",3,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","T","T","F","F","F","F","F","F","F","fishb001","fishb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"SLN198804080","PIT",3,1,2,3,1,"BFB.BH",2,1,"hornb001","R","hornb001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","herrt001","smito001","HP","F","F",3,4,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","fishb001","fishb001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"SLN198804080","PIT",3,1,2,0,0,"X",2,1,"mcgew001","L","mcgew001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","hornb001","herrt001","smito001","7/F7LSF","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","T","7LSF",0,0,"N",0,"N",0,"N",0,1,2,3,"7","","","","F","F","F","F","F","F","F","F","F","fishb001","fishb001","fishb001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,29
"SLN198804080","PIT",4,0,0,1,0,"BX",2,1,"bonib001","L","bonib001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","43/G4","T","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,30
"SLN198804080","PIT",4,0,1,1,2,"CCFBC",2,1,"coled001","R","coled001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31
"SLN198804080","PIT",4,0,2,1,1,"BCX",2,1,"breas001","L","breas001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","S7/G56","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","56",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,32
"SLN198804080","PIT",4,0,2,3,0,"BBBB",2,1,"lavam001","L","lavam001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","breas001","","","W.1-2","F","F",2,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","cox-d001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"SLN198804080","PIT",4,0,2,0,2,"CFX",2,1,"pedra001","R","pedra001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","lavam001","breas001","","64(1)/FO","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","64","","","F","F","F","F","F","F","F","F","F","cox-d001","cox-d001","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,34
"SLN198804080","PIT",4,1,0,1,2,"BFSX",2,1,"pendt001","L","pendt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","8/L8","T","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,35
"SLN198804080","PIT",4,1,1,0,2,"CFFX",2,1,"fordc001","L","fordc001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","9/L9","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,36
"SLN198804080","PIT",4,1,2,1,1,"CBX",2,1,"penat001","R","penat001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","63/G6","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,37
"SLN198804080","PIT",5,0,0,2,2,"BBCFFS",2,1,"fishb001","R","fishb001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","K23","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,38
"SLN198804080","PIT",5,0,1,0,0,"X",2,1,"bondb001","L","bondb001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","D7/G56","F","F",7,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","56",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"SLN198804080","PIT",5,0,1,1,0,"BX",2,1,"lindj002","R","lindj002","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","bondb001","","53/G5","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","cox-d001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,40
"SLN198804080","PIT",5,0,2,0,0,"X",2,1,"vansa001","L","vansa001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","bondb001","","S9/L9S.2-H","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"L","F","F","9S",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","cox-d001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"SLN198804080","PIT",5,0,2,0,2,"1CFS",3,1,"bonib001","L","bonib001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","vansa001","","","K","F","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","cox-d001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"SLN198804080","PIT",5,1,0,0,1,"FX",3,1,"cox-d001","R","cox-d001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","53/G5","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,43
"SLN198804080","PIT",5,1,1,3,2,"BFBBCX",3,1,"colev001","L","colev001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","T9/L89D","F","F",7,1,22,"T","T",3,"F","F",0,"F","F",0,"F","F",9,"L","F","F","89D",0,0,"N",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"SLN198804080","PIT",5,1,1,1,0,"BX",3,1,"smito001","L","smito001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","colev001","8/SF/F8.3-H","F","F",6,2,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,4,"8","","","","F","F","F","F","F","F","F","F","F","","","fishb001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,45
"SLN198804080","PIT",5,1,2,1,2,"CCBX",3,2,"herrt001","L","herrt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","7/F7","F","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,46
"SLN198804080","PIT",6,0,0,2,2,"BCFFBX",3,2,"coled001","R","coled001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","","","S7/L7S","T","F",9,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"SLN198804080","PIT",6,0,0,0,1,"FX",3,2,"breas001","L","breas001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","coled001","","","S9/G3.1-3","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","3",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","cox-d001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"SLN198804080","PIT",6,0,0,2,1,"BBCX",3,2,"lavam001","L","lavam001","L","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","breas001","","coled001","43/G4.3-H;1-2","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,2,0,4,"43","","","","F","F","F","F","F","F","F","F","F","cox-d001","","cox-d001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,49
"SLN198804080","PIT",6,0,1,1,2,"FBFC",4,2,"pedra001","R","pedra001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","breas001","","K","F","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","cox-d001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,50
"SLN198804080","PIT",6,0,2,3,2,"CBFBFBS",4,2,"fishb001","R","fishb001","R","cox-d001","R","cox-d001","R","penat001","hornb001","herrt001","pendt001","smito001","colev001","mcgew001","fordc001","","breas001","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","cox-d001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"SLN198804080","PIT",6,1,0,0,0,"X",4,2,"hornb001","R","hornb001","R","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","","","","S7/L7S","T","F",3,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"SLN198804080","PIT",6,1,0,0,0,"X",4,2,"mcgew001","L","mcgew001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","hornb001","","","S7/L7S.1-2","F","F",8,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","fishb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"SLN198804080","PIT",6,1,0,3,1,"BBSBX",4,2,"pendt001","L","pendt001","L","fishb001","R","fishb001","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","mcgew001","hornb001","","S8/L8S.2-3;1-2","F","F",5,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","8S",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","fishb001","fishb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"SLN198804080","PIT",6,1,0,1,2,"..BSSX",4,2,"lindj001","R","lindj001","R","kippb001","L","kippb001","L","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","pendt001","mcgew001","hornb001","46(1)/FO.3-H;2-3","F","T",11,7,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,4,"","46","","","F","F","F","F","F","F","F","F","F","fishb001","fishb001","fishb001","F","F","F","F","F","","","","fordc001",9,6,0,0,4,0,0,0,0,55
"SLN198804080","PIT",6,1,1,1,2,".CCFFFBS",4,3,"penat001","R","penat001","R","joneb002","R","joneb002","R","lavam001","breas001","lindj002","bonib001","pedra001","bondb001","vansa001","coled001","lindj001","","mcgew001","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","fishb001","","fishb001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
