"TEX197904100","CLE",2,0,2,0,0,"",0,1,"cox-t101","R","cox-t101","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","alexg101","","","E6/TH.1-2","F","F",7,7,18,"T","T",0,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",1,6,"T",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","alexd001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"TEX197904100","CLE",2,0,2,0,0,"",0,1,"kuipd001","L","kuipd001","L","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","cox-t101","alexg101","","13","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"13","","","","F","F","F","F","F","F","F","F","F","alexd001","alexd001","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,12
"TEX197904100","CLE",2,1,0,0,0,"",0,1,"bellb001","R","bellb001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","K","T","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"TEX197904100","CLE",2,1,1,0,0,"",0,1,"gambo001","L","gambo001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","4/FL","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,14
"TEX197904100","CLE",2,1,2,0,0,"",0,1,"sundj001","R","sundj001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","63","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,15
"TEX197904100","CLE",3,0,0,0,0,"",0,1,"veryt001","R","veryt001","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","7/FL","T","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,16
"TEX197904100","CLE",3,0,1,0,0,"",0,1,"harrt001","R","harrt001","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","53","F","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,17
"TEX197904100","CLE",3,0,2,0,0,"",0,1,"norrj101","L","norrj101","L","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","5/FL","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,18
"TEX197904100","CLE",3,1,0,0,0,"",0,1,"jorgm001","L","jorgm001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","S9","T","F",3,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"TEX197904100","CLE",3,1,0,0,0,"",0,1,"normn001","L","normn001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","jorgm001","","","S6.1-2","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","wiser101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"TEX197904100","CLE",3,1,0,0,0,"",0,1,"willb101","L","willb101","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","normn001","jorgm001","","PO1(E1).2-3;1-2#","F","F",4,1,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,2,3,0,"","E1","","","F","F","F","F","F","F","T","F","F","wiser101","wiser101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"TEX197904100","CLE",3,1,0,0,0,"",0,1,"willb101","L","willb101","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","normn001","jorgm001","K","F","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","wiser101","wiser101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"TEX197904100","CLE",3,1,1,0,0,"",0,1,"sampb001","R","sampb001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","normn001","jorgm001","7/SF.3-H","F","F",7,2,2,"T","F",0,"F","T",1,"F","F",1,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,4,"7","","","","F","F","F","F","F","F","F","F","F","","wiser101","wiser101","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,23
"TEX197904100","CLE",3,1,2,0,0,"",0,2,"oliva001","L","oliva001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","normn001","","HR/9.2-H","F","F",8,3,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","wiser101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"TEX197904100","CLE",3,1,2,0,0,"",0,4,"grubj001","L","grubj001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,25
"TEX197904100","CLE",4,0,0,0,0,"",0,4,"bondb101","R","bondb101","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","8","T","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,26
"TEX197904100","CLE",4,0,1,0,0,"",0,4,"thora001","R","thora001","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","S7","F","F",3,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"TEX197904100","CLE",4,0,1,0,0,"",0,4,"alexg101","R","alexg101","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","thora001","","","S7.1-2","F","F",2,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","alexd001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"TEX197904100","CLE",4,0,1,0,0,"",0,4,"cagew101","L","cagew101","L","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","alexg101","thora001","","6","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","alexd001","alexd001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,29
"TEX197904100","CLE",4,0,2,0,0,"",0,4,"cox-t101","R","cox-t101","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","alexg101","thora001","","9","F","F",7,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","alexd001","alexd001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,30
"TEX197904100","CLE",4,1,0,0,0,"",0,4,"bellb001","R","bellb001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","7","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,31
"TEX197904100","CLE",4,1,1,0,0,"",0,4,"gambo001","L","gambo001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","S9","F","F",10,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,32
"TEX197904100","CLE",4,1,1,0,0,"",0,4,"sundj001","R","sundj001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","gambo001","","","64(1)/FO","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","wiser101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,33
"TEX197904100","CLE",4,1,2,0,0,"",0,4,"jorgm001","L","jorgm001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","sundj001","","","3/FL","F","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","wiser101","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,34
"TEX197904100","CLE",5,0,0,0,0,"",0,4,"kuipd001","L","kuipd001","L","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","S7","T","F",4,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"TEX197904100","CLE",5,0,0,0,0,"",0,4,"veryt001","R","veryt001","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","kuipd001","","","13.1-2","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"13","","","","F","F","F","F","F","F","F","F","F","alexd001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,36
"TEX197904100","CLE",5,0,1,0,0,"",0,4,"harrt001","R","harrt001","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","kuipd001","","W","F","F",5,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","alexd001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"TEX197904100","CLE",5,0,1,0,0,"",0,4,"norrj101","L","norrj101","L","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","harrt001","kuipd001","","13.2-3;1-2","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"13","","","","F","F","F","F","F","F","F","F","F","alexd001","alexd001","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,38
"TEX197904100","CLE",5,0,2,0,0,"",0,4,"bondb101","R","bondb101","R","alexd001","R","alexd001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","harrt001","kuipd001","W","F","F",9,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","alexd001","alexd001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"TEX197904100","CLE",5,0,2,0,0,"",0,4,"thora001","R","thora001","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","bondb101","harrt001","kuipd001","9","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"9","","","","F","F","F","F","F","F","F","F","F","alexd001","alexd001","alexd001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,40
"TEX197904100","CLE",5,1,0,0,0,"",0,4,"normn001","L","normn001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","9","T","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,41
"TEX197904100","CLE",5,1,1,0,0,"",0,4,"willb101","L","willb101","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","7","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,42
"TEX197904100","CLE",5,1,2,0,0,"",0,4,"sampb001","R","sampb001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","53","F","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,43
"TEX197904100","CLE",6,0,0,0,0,"",0,4,"alexg101","R","alexg101","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","K","T","F",2,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,44
"TEX197904100","CLE",6,0,1,0,0,"",0,4,"cagew101","L","cagew101","L","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","53","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,45
"TEX197904100","CLE",6,0,2,0,0,"",0,4,"cox-t101","R","cox-t101","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","S9","F","F",7,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"TEX197904100","CLE",6,0,2,0,0,"",0,4,"kuipd001","L","kuipd001","L","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","cox-t101","","","53","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","kernj001","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,47
"TEX197904100","CLE",6,1,0,0,0,"",0,4,"oliva001","L","oliva001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","8","T","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,48
"TEX197904100","CLE",6,1,1,0,0,"",0,4,"grubj001","L","grubj001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","13","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,49
"TEX197904100","CLE",6,1,2,0,0,"",0,4,"bellb001","R","bellb001","R","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","43","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,50
"TEX197904100","CLE",7,0,0,0,0,"",0,4,"veryt001","R","veryt001","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","53","T","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,51
"TEX197904100","CLE",7,0,1,0,0,"",0,4,"harrt001","R","harrt001","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","","","S7","F","F",5,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"TEX197904100","CLE",7,0,1,0,0,"",0,4,"norrj101","L","norrj101","L","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","harrt001","","","PO1(E1).1-2","F","F",8,2,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,2,0,0,"","E1","","","F","F","F","F","F","F","T","F","F","kernj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"TEX197904100","CLE",7,0,1,0,0,"",0,4,"norrj101","L","norrj101","L","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","harrt001","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","kernj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"TEX197904100","CLE",7,0,1,0,0,"",0,4,"bondb101","R","bondb101","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","norrj101","harrt001","","SB3;SB2","F","F",9,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","T","T","F","F","F","F","F","F","F","kernj001","kernj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"TEX197904100","CLE",7,0,1,0,0,"",0,4,"bondb101","R","bondb101","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","norrj101","harrt001","K/C","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","kernj001","kernj001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"TEX197904100","CLE",7,0,2,0,0,"",0,4,"thora001","R","thora001","R","kernj001","R","kernj001","R","sundj001","jorgm001","willb101","bellb001","normn001","sampb001","oliva001","grubj001","","norrj101","harrt001","7","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"7","","","","F","F","F","F","F","F","F","F","F","","kernj001","kernj001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,57
"TEX197904100","CLE",7,1,0,0,0,"",0,4,"gambo001","L","gambo001","L","wiser101","R","wiser101","R","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","W","T","F",10,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,58
