"OAK197704090","MIN",1,0,0,0,0,"",0,0,"wyneb001","L","wyneb001","L","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","","","","S8","T","F",2,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"OAK197704090","MIN",1,0,0,0,0,"",0,0,"smalr001","L","smalr001","L","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","wyneb001","","","14/SH.1-2","F","F",6,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"14","","","","F","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,2
"OAK197704090","MIN",1,0,1,0,0,"",0,0,"carer001","L","carer001","L","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","","wyneb001","","S8.2-H","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","torrm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"OAK197704090","MIN",1,0,1,0,0,"",1,0,"bostl101","L","bostl101","L","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","carer001","","","SB2","F","F",8,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"OAK197704090","MIN",1,0,1,0,0,"",1,0,"bostl101","L","bostl101","L","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","","carer001","","S.2-3","F","F",8,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","torrm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"OAK197704090","MIN",1,0,1,0,0,"",1,0,"hisll101","R","hisll101","R","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","bostl101","","carer001","64(1)/FO.3-H","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",1,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","64","","","F","F","F","F","F","F","F","F","F","torrm001","","torrm001","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,6
"OAK197704090","MIN",1,0,2,0,0,"",2,0,"fordd001","R","fordd001","R","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","hisll101","","","SB2","F","F",9,6,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"OAK197704090","MIN",1,0,2,0,0,"",2,0,"fordd001","R","fordd001","R","torrm001","R","torrm001","R","sangm101","alled101","scotr101","grosw001","piccr001","pagem001","nortb101","armat001","","hisll101","","9","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"9","","","","F","F","F","F","F","F","F","F","F","","torrm001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,8
"OAK197704090","MIN",1,1,0,0,0,"",2,0,"nortb101","L","nortb101","L","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"OAK197704090","MIN",1,1,1,0,0,"",2,0,"scotr101","L","scotr101","L","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"OAK197704090","MIN",1,1,1,0,0,"",2,0,"pagem001","L","pagem001","L","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","scotr101","","","SB2","F","F",7,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","goltd101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"OAK197704090","MIN",1,1,1,0,0,"",2,0,"pagem001","L","pagem001","L","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","","scotr101","","S.2-3","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","goltd101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"OAK197704090","MIN",1,1,1,0,0,"",2,0,"alled101","R","alled101","R","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","pagem001","","scotr101","S6.3-H;1-H(E6)(UR)","F","F",3,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",6,"","F","F","",1,6,"F",0,"N",0,"N",1,5,0,4,"","","","","F","F","F","F","F","F","F","F","F","goltd101","","goltd101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"OAK197704090","MIN",1,1,1,0,0,"",2,2,"sangm101","R","sangm101","R","goltd101","R","goltd101","R","wyneb001","carer001","randb101","cubbm101","smalr001","hisll101","bostl101","fordd001","alled101","","","54(1)3/GDP","F","F",2,5,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","54","","","F","F","F","F","F","F","F","F","F","goltd101","","","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,14
