"CAL198604140","SEA",2,1,1,0,0,"",0,1,"boonb001","R","boonb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","7","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,15
"CAL198604140","SEA",2,1,2,0,0,"",0,1,"pettg001","R","pettg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","9","F","F",8,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,16
"CAL198604140","SEA",3,0,0,0,0,"",0,1,"yeags001","R","yeags001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","6/FL","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,17
"CAL198604140","SEA",3,0,1,0,0,"",0,1,"owens001","L","owens001","L","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","S","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"CAL198604140","SEA",3,0,1,0,0,"",0,1,"tartd001","R","tartd001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","owens001","","","HR.1-H","F","F",4,1,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"CAL198604140","SEA",3,0,1,0,0,"",2,1,"bradp001","R","bradp001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","S","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"CAL198604140","SEA",3,0,1,0,0,"",2,1,"caldi001","R","caldi001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","bradp001","","","CS2(26)","F","F",8,3,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","26","","","F","F","F","T","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,6,0,0,2,0,0,0,0,21
"CAL198604140","SEA",3,0,2,0,0,"",2,1,"caldi001","R","caldi001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","D","F","F",8,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"CAL198604140","SEA",3,0,2,0,0,"",2,1,"thomg001","R","thomg001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","caldi001","","53","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","slatj001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,23
"CAL198604140","SEA",3,1,0,0,0,"",2,1,"gricb001","R","gricb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","13","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,24
"CAL198604140","SEA",3,1,1,0,0,"",2,1,"joynw001","L","joynw001","L","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","S","F","F",3,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"CAL198604140","SEA",3,1,1,0,0,"",2,1,"decid001","R","decid001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","joynw001","","","16(1)3/GDP","F","F",5,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","16","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,6,3,0,1,6,0,0,0,26
"CAL198604140","SEA",4,0,0,0,0,"",2,1,"davia002","L","davia002","L","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","8","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,27
"CAL198604140","SEA",4,0,1,0,0,"",2,1,"cowea001","R","cowea001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","9","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,28
"CAL198604140","SEA",4,0,2,0,0,"",2,1,"presj001","R","presj001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","63","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,29
"CAL198604140","SEA",4,1,0,0,0,"",2,1,"downb001","R","downb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","D","T","F",10,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"CAL198604140","SEA",4,1,0,0,0,"",2,1,"hendg001","R","hendg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","downb001","","S.2-3","F","F",9,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"CAL198604140","SEA",4,1,0,0,0,"",2,1,"milld001","R","milld001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","hendg001","","downb001","9/SF.3-H","F","F",7,6,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,4,"9","","","","F","F","F","F","F","F","F","F","F","langm001","","langm001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,32
"CAL198604140","SEA",4,1,1,0,0,"",2,2,"burlr001","R","burlr001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","hendg001","","","PO1(13)","F","F",6,7,8,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","13","","","F","F","F","F","F","F","T","F","F","langm001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,33
"CAL198604140","SEA",4,1,2,0,0,"",2,2,"burlr001","R","burlr001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","W","F","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"CAL198604140","SEA",4,1,2,0,0,"",2,2,"boonb001","R","boonb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","burlr001","","","S.1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"CAL198604140","SEA",4,1,2,0,0,"",2,2,"pettg001","R","pettg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","boonb001","burlr001","","PO2(E6).2-3;1-2","F","F",8,9,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,6,"D",0,"N",0,"N",0,2,3,0,"","","E6","","F","F","F","F","F","F","F","T","F","langm001","langm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"CAL198604140","SEA",4,1,2,0,0,"",2,2,"pettg001","R","pettg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","boonb001","burlr001","63","F","F",8,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"63","","","","F","F","F","F","F","F","F","F","F","","langm001","langm001","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,37
"CAL198604140","SEA",5,0,0,0,0,"",2,2,"yeags001","R","yeags001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","K","T","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"CAL198604140","SEA",5,0,1,0,0,"",2,2,"owens001","L","owens001","L","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","S","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"CAL198604140","SEA",5,0,1,0,0,"",2,2,"tartd001","R","tartd001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","owens001","","","K+CS2(24341)/C/DP","F","F",4,1,3,"T","T",0,"F","F",2,"T","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","24341","","","F","F","F","T","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,2,1,0,2,4,3,0,0,40
"CAL198604140","SEA",5,1,0,0,0,"",2,2,"gricb001","R","gricb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","S","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"CAL198604140","SEA",5,1,0,0,0,"",2,2,"joynw001","L","joynw001","L","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","gricb001","","","34/SH.1-2","F","F",3,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","langm001","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,42
"CAL198604140","SEA",5,1,1,0,0,"",2,2,"decid001","R","decid001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","gricb001","","63","F","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,43
"CAL198604140","SEA",5,1,2,0,0,"",2,2,"downb001","R","downb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","gricb001","","63","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,44
"CAL198604140","SEA",6,0,0,0,0,"",2,2,"bradp001","R","bradp001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","","","S","T","F",7,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"CAL198604140","SEA",6,0,0,0,0,"",2,2,"caldi001","R","caldi001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","bradp001","","","S.1-2","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"CAL198604140","SEA",6,0,0,0,0,"",2,2,"thomg001","R","thomg001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","caldi001","bradp001","","S.2-H;1-3;B-2(TH)","F","F",10,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,3,4,0,"","","","","F","F","F","F","F","F","F","F","F","slatj001","slatj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"CAL198604140","SEA",6,0,0,0,0,"",3,2,"davia002","L","davia002","L","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","","thomg001","caldi001","I","F","F",3,5,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","slatj001","slatj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"CAL198604140","SEA",6,0,0,0,0,"",3,2,"cowea001","R","cowea001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","davia002","thomg001","caldi001","8/SF.3-H;2-3","F","F",9,6,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,3,4,"8","","","","F","F","F","F","F","F","F","F","F","slatj001","slatj001","slatj001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,49
"CAL198604140","SEA",6,0,1,0,0,"",4,2,"presj001","R","presj001","R","slatj001","R","slatj001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","davia002","","thomg001","W.1-2","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","slatj001","","slatj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"CAL198604140","SEA",6,0,1,0,0,"",4,2,"yeags001","R","yeags001","R","forsk001","R","forsk001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","presj001","davia002","thomg001","S.3-H;2-3;1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,4,"","","","","F","F","F","F","F","F","F","F","F","slatj001","slatj001","slatj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"CAL198604140","SEA",6,0,1,0,0,"",5,2,"owens001","L","owens001","L","forsk001","R","forsk001","R","boonb001","joynw001","gricb001","decid001","burlr001","milld001","pettg001","hendg001","yeags001","presj001","davia002","14(1)3/GDP","F","F",6,9,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"43","14","","","F","F","F","F","F","F","F","F","F","forsk001","slatj001","slatj001","F","F","F","F","F","","","","",0,4,3,0,1,4,0,0,0,52
"CAL198604140","SEA",6,1,0,0,0,"",5,2,"hendg001","R","hendg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","HR","T","F",9,5,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"CAL198604140","SEA",6,1,0,0,0,"",5,3,"milld001","R","milld001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","8","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,54
"CAL198604140","SEA",6,1,1,0,0,"",5,3,"burlr001","R","burlr001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","","","D","F","F",6,7,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"CAL198604140","SEA",6,1,1,0,0,"",5,3,"boonb001","R","boonb001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","burlr001","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"CAL198604140","SEA",6,1,2,0,0,"",5,3,"pettg001","R","pettg001","R","langm001","L","langm001","L","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","burlr001","","S.2-H;B-2(THH)","F","F",8,9,20,"T","T",1,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"CAL198604140","SEA",6,1,2,0,0,"",5,4,"gricb001","R","gricb001","R","swifb001","R","swifb001","R","yeags001","davia002","tartd001","presj001","owens001","bradp001","caldi001","cowea001","","pettg001","","K","F","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","langm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
