"TOR200204040","MIN",1,0,0,1,0,"BX",0,0,"jonej003","L","jonej003","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","","","","S","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"TOR200204040","MIN",1,0,0,0,0,"X",0,0,"canij001","R","canij001","R","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","jonej003","","","9/FL","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,2
"TOR200204040","MIN",1,0,1,2,2,"FBFBFFFX",0,0,"miend001","L","miend001","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","jonej003","","","D9/9D.1-3","F","F",3,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","9D",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"TOR200204040","MIN",1,0,1,0,1,"SX",0,0,"ortid001","L","ortid001","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","","miend001","jonej003","43/G.3-H;2-3","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,4,"43","","","","F","F","F","F","F","F","F","F","F","","hallr001","hallr001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,4
"TOR200204040","MIN",1,0,2,1,2,"SBSS",1,0,"huntt001","R","huntt001","R","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","","","miend001","K","F","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","hallr001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"TOR200204040","MIN",1,1,0,1,1,"CBX",1,0,"stews002","R","stews002","R","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","","","","63/G","T","F",10,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,6
"TOR200204040","MIN",1,1,1,0,0,"X",1,0,"hinse001","L","hinse001","L","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","","","","E4/G","F","F",5,2,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"TOR200204040","MIN",1,1,1,1,2,"BCSFFFX",1,0,"mondr002","R","mondr002","R","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","hinse001","","","S7.1-2","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","maysj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"TOR200204040","MIN",1,1,1,3,2,"SBBFFB1",1,0,"delgc001","L","delgc001","L","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","mondr002","hinse001","","PO1(E1).2-3;1-2","F","F",3,4,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,2,3,0,"","E1","","","F","F","F","F","F","F","T","F","F","maysj001","maysj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"TOR200204040","MIN",1,1,1,3,2,"SBBFFB1FFB",1,0,"delgc001","L","delgc001","L","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","","mondr002","hinse001","W","F","F",3,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","maysj001","maysj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"TOR200204040","MIN",1,1,1,0,0,"X",1,0,"cruzj004","L","cruzj004","L","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","delgc001","mondr002","hinse001","12(3)/FO.2-3;1-2","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","12","F","F","F","F","F","F","F","F","F","maysj001","maysj001","maysj001","F","F","F","F","F","","","","",0,2,0,0,1,0,0,0,0,11
"TOR200204040","MIN",1,1,2,1,2,"BCFFX",1,0,"fletd001","L","fletd001","L","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","cruzj004","delgc001","mondr002","8/F8","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,1,2,3,"8","","","","F","F","F","F","F","F","F","F","F","maysj001","maysj001","maysj001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,12
"TOR200204040","MIN",2,0,0,1,2,"CCBFFS",1,0,"koskc001","L","koskc001","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","","","","K","T","F",5,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"TOR200204040","MIN",2,0,1,3,2,"BBFBFX",1,0,"mohrd001","R","mohrd001","R","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","","","","S","F","F",9,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"TOR200204040","MIN",2,0,1,1,2,"FFFBFS",1,0,"piera001","L","piera001","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","mohrd001","","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"TOR200204040","MIN",2,0,2,1,2,"SSBC",1,0,"hockd001","L","hockd001","L","hallr001","R","hallr001","R","fletd001","delgc001","bushh001","hinse001","lopef001","cruzj004","wellv001","mondr002","mohrd001","","","K/C","F","F",6,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","hallr001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"TOR200204040","MIN",2,1,0,2,2,"SBSBX",1,0,"wellv001","R","wellv001","R","maysj001","R","maysj001","R","piera001","miend001","canij001","koskc001","hockd001","jonej003","huntt001","mohrd001","","","","3/G","T","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,17
