"KCA197304100","TEX",1,0,0,0,0,"",0,0,"nelsd101","R","nelsd101","R","splip001","L","splip001","L","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","13","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,1
"KCA197304100","TEX",1,0,1,0,0,"",0,0,"harrt001","R","harrt001","R","splip001","L","splip001","L","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","9","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,2
"KCA197304100","TEX",1,0,2,0,0,"",0,0,"epstm101","L","epstm101","L","splip001","L","splip001","L","may-j101","maybj101","rojac101","schap101","patef101","pinil001","otisa001","mcrah001","","","","43","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,3
"KCA197304100","TEX",1,1,0,0,0,"",0,0,"patef101","R","patef101","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","","","","W","T","F",6,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"KCA197304100","TEX",1,1,0,0,0,"",0,0,"rojac101","R","rojac101","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","patef101","","","SB2","F","F",4,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","brobp101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"KCA197304100","TEX",1,1,0,0,0,"",0,0,"rojac101","R","rojac101","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","","patef101","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","brobp101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"KCA197304100","TEX",1,1,0,0,0,"",0,0,"otisa001","R","otisa001","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","rojac101","patef101","","S5/BG.2-3;1-2","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","brobp101","brobp101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"KCA197304100","TEX",1,1,0,0,0,"",0,0,"maybj101","L","maybj101","L","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","otisa001","rojac101","patef101","S9/F9D.3-H;2-H;1-3","F","F",3,4,20,"T","T",1,"F","F",0,"F","F",2,"F","F",9,"F","F","F","9D",0,0,"N",0,"N",0,"N",1,3,4,4,"","","","","F","F","F","F","F","F","F","F","F","brobp101","brobp101","brobp101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"KCA197304100","TEX",1,1,0,0,0,"",0,2,"mcrah001","R","mcrah001","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","maybj101","","otisa001","5/L","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"5","","","","F","F","F","F","F","F","F","F","F","brobp101","","brobp101","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,9
"KCA197304100","TEX",1,1,1,0,0,"",0,2,"pinil001","R","pinil001","R","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","maybj101","","otisa001","HP.1-2","F","F",7,6,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","brobp101","","brobp101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"KCA197304100","TEX",1,1,1,0,0,"",0,2,"kirke102","L","kirke102","L","brobp101","R","brobp101","R","suark101","epstm101","nelsd101","lovij102","harrt001","cartr101","madde101","burrj001","pinil001","maybj101","otisa001","4/P/SF.3-H;2-3","F","F",10,7,2,"T","F",0,"F","T",1,"F","F",1,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,3,4,"4","","","","F","F","F","F","F","F","F","F","F","brobp101","brobp101","brobp101","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,11
