"LAN200004140","CIN",2,0,2,0,1,"CX",0,1,"morrh001","L","morrh001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","bichd001","13/G","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"13","","","","F","F","F","F","F","F","F","F","F","","","herso001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,11
"LAN200004140","CIN",2,1,0,1,0,"BX",0,1,"karre001","R","karre001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","53/G","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,12
"LAN200004140","CIN",2,1,1,1,1,"CBX",0,1,"hundt001","L","hundt001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","8/F8","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
"LAN200004140","CIN",2,1,2,3,1,"BBBCB",0,1,"belta001","R","belta001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","W","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"LAN200004140","CIN",2,1,2,1,2,"CBFC",0,1,"elstk001","R","elstk001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","belta001","","","K/C","F","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bellr003","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"LAN200004140","CIN",3,0,0,2,1,"BFBX",0,1,"boona001","R","boona001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","HR/7","T","F",5,8,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"LAN200004140","CIN",3,0,0,3,2,"FCBBFBS",1,1,"bellr003","R","bellr003","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"LAN200004140","CIN",3,0,1,2,1,"CBBX",1,1,"reesp001","R","reesp001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","D7/7D","F","F",4,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","7D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"LAN200004140","CIN",3,0,1,1,0,"BX",1,1,"larkb001","R","larkb001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","reesp001","","63/G.2-3","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"63","","","","F","F","F","F","F","F","F","F","F","","herso001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,19
"LAN200004140","CIN",3,0,2,3,2,"CBFBFBB",1,1,"grifk002","L","grifk002","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","reesp001","W","F","F",8,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","herso001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"LAN200004140","CIN",3,0,2,0,0,"X",1,1,"bichd001","R","bichd001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","grifk002","","reesp001","3/FL","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,3,"3","","","","F","F","F","F","F","F","F","F","F","herso001","","herso001","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,21
"LAN200004140","CIN",3,1,0,0,2,"CSC",1,1,"herso001","R","herso001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","K/C","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"LAN200004140","CIN",3,1,1,2,1,"CBBX",1,1,"whitd001","L","whitd001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","E1/G","F","F",8,1,18,"T","T",0,"F","F",0,"F","F",0,"F","F",1,"G","F","F","",1,1,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"LAN200004140","CIN",3,1,1,0,0,"X",1,1,"grudm001","R","grudm001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","whitd001","","","13/G.1-2","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"13","","","","F","F","F","F","F","F","F","F","F","bellr003","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,24
"LAN200004140","CIN",3,1,2,0,0,"X",1,1,"shefg001","R","shefg001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","whitd001","","S8/8S.2-H(UR)","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","8S",0,0,"N",0,"N",0,"N",1,0,5,0,"","","","","F","F","F","F","F","F","F","F","F","","bellr003","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"LAN200004140","CIN",3,1,2,2,2,"BFBFX",1,2,"grees001","L","grees001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","shefg001","","","7/F7S","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7S",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","bellr003","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,26
"LAN200004140","CIN",4,0,0,0,2,"SSS",1,2,"yound001","L","yound001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","K","T","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"LAN200004140","CIN",4,0,1,3,1,"CBBBB",1,2,"taube001","L","taube001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","W","F","F",2,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"LAN200004140","CIN",4,0,1,2,0,"BBX",1,2,"morrh001","L","morrh001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","taube001","","","5/FL","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","herso001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,29
"LAN200004140","CIN",4,0,2,1,1,"BFX",1,2,"boona001","R","boona001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","taube001","","","13/G","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"13","","","","F","F","F","F","F","F","F","F","F","herso001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,30
"LAN200004140","CIN",4,1,0,0,2,"FCC",1,2,"karre001","R","karre001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","K/C","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31
"LAN200004140","CIN",4,1,1,2,2,"BCBSX",1,2,"hundt001","L","hundt001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","8/F8S","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8S",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,32
"LAN200004140","CIN",4,1,2,1,2,"CBSFS",1,2,"belta001","R","belta001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","K","F","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"LAN200004140","CIN",5,0,0,0,0,"X",1,2,"bellr003","R","bellr003","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","63/G","T","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,34
"LAN200004140","CIN",5,0,1,3,2,"BCBFBX",1,2,"reesp001","R","reesp001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","S9","F","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"LAN200004140","CIN",5,0,1,0,0,"C",1,2,"larkb001","R","larkb001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","reesp001","","","SB2","F","F",6,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","herso001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"LAN200004140","CIN",5,0,1,1,2,"CFFFBX",1,2,"larkb001","R","larkb001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","reesp001","","53/G.2-3","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"53","","","","F","F","F","F","F","F","F","F","F","","herso001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,37
"LAN200004140","CIN",5,0,2,2,1,"BBSX",1,2,"grifk002","L","grifk002","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","reesp001","43/G","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"43","","","","F","F","F","F","F","F","F","F","F","","","herso001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,38
"LAN200004140","CIN",5,1,0,0,2,"CSC",1,2,"elstk001","R","elstk001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","K/C","T","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,39
"LAN200004140","CIN",5,1,1,0,0,"X",1,2,"herso001","R","herso001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","7/F7D","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,40
"LAN200004140","CIN",5,1,2,1,2,"CBCX",1,2,"whitd001","L","whitd001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","5/FL","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,41
"LAN200004140","CIN",6,0,0,2,2,"CBSBX",1,2,"bichd001","R","bichd001","R","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","4/P4","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,42
"LAN200004140","CIN",6,0,1,1,0,"BX",1,2,"yound001","L","yound001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","31/G","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,43
"LAN200004140","CIN",6,0,2,3,2,"CBFFBFBF",1,2,"taube001","L","taube001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","FLE5","F","F",2,6,13,"F","F",0,"F","F",0,"F","F",0,"F","F",5,"P","F","T","",1,5,"F",0,"N",0,"N",0,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"LAN200004140","CIN",6,0,2,3,2,"CBFFBFBFX",1,2,"taube001","L","taube001","L","herso001","R","herso001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","7/F7","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,45
"LAN200004140","CIN",6,1,0,0,0,"X",1,2,"grudm001","R","grudm001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","63/G","T","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,46
"LAN200004140","CIN",6,1,1,2,1,"BBSX",1,2,"shefg001","R","shefg001","R","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","S9/9S","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","9S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"LAN200004140","CIN",6,1,1,2,0,"BBX",1,2,"grees001","L","grees001","L","bellr003","R","bellr003","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","shefg001","","","S9/9S.1-2","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","9S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","bellr003","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"LAN200004140","CIN",6,1,1,0,0,"X",1,2,"karre001","R","karre001","R","wills002","R","wills002","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","grees001","shefg001","","6/P6","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","6",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","bellr003","bellr003","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,49
"LAN200004140","CIN",6,1,2,3,2,"BSSBBX",1,2,"hundt001","L","hundt001","L","wills002","R","wills002","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","grees001","shefg001","","13/G","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"13","","","","F","F","F","F","F","F","F","F","F","bellr003","bellr003","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,50
"LAN200004140","CIN",7,0,0,2,2,"FBFBX",1,2,"morrh001","L","morrh001","L","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","31/G","T","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,51
"LAN200004140","CIN",7,0,1,0,1,"SX",1,2,"boona001","R","boona001","R","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","9/F9","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,52
"LAN200004140","CIN",7,0,2,0,0,"X",1,2,"cromd001","L","cromd001","L","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","","","","S","F","T",11,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","wills002",1,0,0,0,0,0,0,0,0,53
"LAN200004140","CIN",7,0,2,1,0,"BX",1,2,"reesp001","R","reesp001","R","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","cromd001","","","S8/8S.1-2","F","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","8S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","adamt001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"LAN200004140","CIN",7,0,2,1,0,"BX",1,2,"larkb001","R","larkb001","R","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","reesp001","cromd001","","S.2-3;1-2","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","adamt001","adamt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"LAN200004140","CIN",7,0,2,1,2,"BFFS",1,2,"grifk002","L","grifk002","L","adamt001","R","adamt001","R","hundt001","karre001","grudm001","belta001","elstk001","shefg001","whitd001","grees001","larkb001","reesp001","cromd001","K","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"2","","","","F","F","F","F","F","F","F","F","F","adamt001","adamt001","adamt001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"LAN200004140","CIN",7,1,0,2,2,"SSBBX",1,2,"belta001","R","belta001","R","sulls001","R","sulls001","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","8/F8","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,57
"LAN200004140","CIN",7,1,1,3,0,"BBBB",1,2,"elstk001","R","elstk001","R","sulls001","R","sulls001","R","taube001","morrh001","reesp001","boona001","larkb001","yound001","grifk002","bichd001","","","","W","F","F",6,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,58
