"SFN200204050","SDN",1,0,0,0,1,"CX",0,0,"jimed001","R","jimed001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","","","","4/P4","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,1
"SFN200204050","SDN",1,0,1,3,1,"BBCBB",0,0,"kotsm001","L","kotsm001","L","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","","","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"SFN200204050","SDN",1,0,1,1,1,"BFX",0,0,"gantr001","R","gantr001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","kotsm001","","","S8/8S.1-2","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","8S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ruetk001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"SFN200204050","SDN",1,0,1,0,1,"FX",0,0,"nevip001","R","nevip001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","gantr001","kotsm001","","36(1)/FO.2-3","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","36","","","F","F","F","F","F","F","F","F","F","ruetk001","ruetk001","","F","F","F","F","F","","","","",0,6,0,0,3,0,0,0,0,4
"SFN200204050","SDN",1,0,2,3,1,"FBBBB",0,0,"tramb001","R","tramb001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","nevip001","","kotsm001","W.1-2","F","F",9,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","ruetk001","","ruetk001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"SFN200204050","SDN",1,0,2,1,1,"CBX",0,0,"burrs001","L","burrs001","L","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","tramb001","nevip001","kotsm001","7/F7D","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,1,2,3,"7","","","","F","F","F","F","F","F","F","F","F","ruetk001","ruetk001","ruetk001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,6
"SFN200204050","SDN",1,1,0,1,2,"CBSFFX",0,0,"shint001","R","shint001","R","tomkb001","R","tomkb001","R","cardj001","nevip001","jimed001","burrs001","cruzd001","gantr001","kotsm001","tramb001","","","","13/G","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,7
"SFN200204050","SDN",1,1,1,0,0,"X",0,0,"aurir001","R","aurir001","R","tomkb001","R","tomkb001","R","cardj001","nevip001","jimed001","burrs001","cruzd001","gantr001","kotsm001","tramb001","","","","7/F7","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,8
"SFN200204050","SDN",1,1,2,0,1,"CX",0,0,"bondb001","L","bondb001","L","tomkb001","R","tomkb001","R","cardj001","nevip001","jimed001","burrs001","cruzd001","gantr001","kotsm001","tramb001","","","","8/F8D","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,9
"SFN200204050","SDN",2,0,0,1,2,"CFBX",0,0,"cruzd001","R","cruzd001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","","","","1/L1","T","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"L","F","F","1",0,0,"N",0,"N",0,"N",0,0,0,0,"1","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,0,0,0,0,0,10
"SFN200204050","SDN",2,0,1,2,1,"BCBX",0,0,"cardj001","R","cardj001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","","","","3/FL","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,11
"SFN200204050","SDN",2,0,2,0,2,"CSC",0,0,"tomkb001","R","tomkb001","R","ruetk001","L","ruetk001","L","santb001","snowj001","belld002","felip001","aurir001","bondb001","shint001","sandr002","","","","K/C","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12
"SFN200204050","SDN",2,1,0,1,0,"BX",0,0,"sandr002","R","sandr002","R","tomkb001","R","tomkb001","R","cardj001","nevip001","jimed001","burrs001","cruzd001","gantr001","kotsm001","tramb001","","","","HR/78","T","F",9,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
