"TEX198604080","TOR",1,0,0,0,0,"",0,0,"mosel001","L","mosel001","L","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","8","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,1
"TEX198604080","TOR",1,0,1,0,0,"",0,0,"fernt001","L","fernt001","L","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","3/G","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,2
"TEX198604080","TOR",1,0,2,0,0,"",0,0,"mullr001","L","mullr001","L","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","8","F","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"TEX198604080","TOR",1,1,0,0,0,"",0,0,"mcdoo001","L","mcdoo001","L","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","","","","K/C","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"TEX198604080","TOR",1,1,1,0,0,"",0,0,"harrt001","R","harrt001","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"TEX198604080","TOR",1,1,1,0,0,"",0,0,"obrip001","L","obrip001","L","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","harrt001","","","5/F","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","stied001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,6
"TEX198604080","TOR",1,1,2,0,0,"",0,0,"incap001","R","incap001","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","harrt001","","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","stied001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,7
"TEX198604080","TOR",2,0,0,0,0,"",0,0,"upshw001","L","upshw001","L","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","43","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,8
"TEX198604080","TOR",2,0,1,0,0,"",0,0,"bellg001","R","bellg001","R","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","K","F","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"TEX198604080","TOR",2,0,2,0,0,"",0,0,"barfj001","R","barfj001","R","guzmj001","R","guzmj001","R","slaud001","obrip001","harrt001","buecs001","wilkc001","wardg001","mcdoo001","incap001","","","","13","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,10
"TEX198604080","TOR",2,1,0,0,0,"",0,0,"wardg001","R","wardg001","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","","","","53","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,11
"TEX198604080","TOR",2,1,1,0,0,"",0,0,"parrl002","R","parrl002","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","","","","7","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,12
"TEX198604080","TOR",2,1,2,0,0,"",0,0,"slaud001","R","slaud001","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","","","","W","F","F",2,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"TEX198604080","TOR",2,1,2,0,0,"",0,0,"buecs001","R","buecs001","R","stied001","R","stied001","R","white002","upshw001","garcd001","mullr001","fernt001","bellg001","mosel001","barfj001","slaud001","","","K/C","F","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","stied001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
