"PIT195104170","SLN",1,0,0,0,0,"",0,0,"lowrp101","R","lowrp101","R","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","","","","S1","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"PIT195104170","SLN",1,0,0,0,0,"",0,0,"schor101","L","schor101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","lowrp101","","","W.1-2","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"PIT195104170","SLN",1,0,0,0,0,"",0,0,"slaue101","L","slaue101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","schor101","lowrp101","","14/SH.2-3;1-2","F","F",9,3,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"14","","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,3
"PIT195104170","SLN",1,0,1,0,0,"",0,0,"musis101","L","musis101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","","schor101","lowrp101","IW","F","F",7,4,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","dickm101","dickm101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"PIT195104170","SLN",1,0,1,0,0,"",0,0,"richd103","L","richd103","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","musis101","schor101","lowrp101","E6.3-H(RBI);2-3;1-2","F","F",5,5,18,"T","T",0,"F","F",0,"F","F",1,"F","F",6,"G","F","F","",1,6,"F",0,"N",0,"N",1,2,3,4,"","","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","dickm101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"PIT195104170","SLN",1,0,1,0,0,"",1,0,"bilks101","R","bilks101","R","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","richd103","musis101","schor101","46(1)/FO.3-H(UR);2-H(NR)(UR);B-1(E6/TH)","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",1,6,"T",0,"N",0,"N",1,0,5,5,"","46","","","F","F","F","F","F","F","F","F","F","dickm101","dickm101","dickm101","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,6
"PIT195104170","SLN",1,0,2,0,0,"",3,0,"garaj101","L","garaj101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","bilks101","","","43","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7
"PIT195104170","SLN",1,1,0,0,0,"",3,0,"dillb102","R","dillb102","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","","","","9","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,8
"PIT195104170","SLN",1,1,1,0,0,"",3,0,"metkg101","L","metkg101","L","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","","","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"PIT195104170","SLN",1,1,1,0,0,"",3,0,"bellg103","L","bellg103","L","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","metkg101","","","S9.1-3","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","pohot101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"PIT195104170","SLN",1,1,1,0,0,"",3,0,"kiner101","R","kiner101","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","bellg103","","metkg101","5/FL","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,3,"5","","","","F","F","F","F","F","F","F","F","F","pohot101","","pohot101","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,11
"PIT195104170","SLN",1,1,2,0,0,"",3,0,"westw102","R","westw102","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","bellg103","","metkg101","4/P","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"4","","","","F","F","F","F","F","F","F","F","F","pohot101","","pohot101","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,12
"PIT195104170","SLN",2,0,0,0,0,"",3,0,"hemus101","L","hemus101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","","","","W","T","F",6,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"PIT195104170","SLN",2,0,0,0,0,"",3,0,"pohot101","R","pohot101","R","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","hemus101","","","K/C","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"PIT195104170","SLN",2,0,1,0,0,"",3,0,"lowrp101","R","lowrp101","R","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","hemus101","","","64(1)/FO","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,15
"PIT195104170","SLN",2,0,2,0,0,"",3,0,"schor101","L","schor101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","lowrp101","","","3/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","dickm101","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,16
"PIT195104170","SLN",2,1,0,0,0,"",3,0,"strig102","R","strig102","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","","","","7","T","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,17
"PIT195104170","SLN",2,1,1,0,0,"",3,0,"basgm101","R","basgm101","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","","","","5/P","F","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,18
"PIT195104170","SLN",2,1,2,0,0,"",3,0,"mccuc101","R","mccuc101","R","pohot101","R","pohot101","R","garaj101","bilks101","schor101","richd103","hemus101","musis101","lowrp101","slaue101","","","","5/P","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,19
"PIT195104170","SLN",3,0,0,0,0,"",3,0,"slaue101","L","slaue101","L","dickm101","R","dickm101","R","mccuc101","kiner101","basgm101","dillb102","strig102","westw102","metkg101","bellg103","","","","S9","T","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
