"MIL198004100","BOS",2,1,0,0,0,"",1,0,"oglib001","L","oglib001","L","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","9","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,14
"MIL198004100","BOS",2,1,1,0,0,"",1,0,"thomg001","R","thomg001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","K","F","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"MIL198004100","BOS",2,1,2,0,0,"",1,0,"lezcs001","R","lezcs001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","2/FL","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"MIL198004100","BOS",3,0,0,0,0,"",1,0,"remyj001","L","remyj001","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","7","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,17
"MIL198004100","BOS",3,0,1,0,0,"",1,0,"burlr001","R","burlr001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","S8","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"MIL198004100","BOS",3,0,1,0,0,"",1,0,"lynnf001","L","lynnf001","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","burlr001","","","S9.1-3","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"MIL198004100","BOS",3,0,1,0,0,"",1,0,"ricej001","R","ricej001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","lynnf001","","burlr001","S7.3-H;1-2","F","F",7,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","slatj001","","slatj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"MIL198004100","BOS",3,0,1,0,0,"",2,0,"yastc101","L","yastc101","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","ricej001","lynnf001","","S8.2-H;1-3","F","F",10,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,3,4,0,"","","","","F","F","F","F","F","F","F","F","F","slatj001","slatj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"MIL198004100","BOS",3,0,1,0,0,"",3,0,"peret001","R","peret001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","yastc101","","ricej001","54(1)3/GDP","F","F",3,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"43","54","","","F","F","F","F","F","F","F","F","F","slatj001","","slatj001","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,22
"MIL198004100","BOS",3,1,0,0,0,"",3,0,"moned101","R","moned101","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","53","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,23
"MIL198004100","BOS",3,1,1,0,0,"",3,0,"younr001","R","younr001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","3","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,24
"MIL198004100","BOS",3,1,2,0,0,"",3,0,"moorc001","R","moorc001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","S9","F","F",2,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"MIL198004100","BOS",3,1,2,0,0,"",3,0,"molip001","R","molip001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","moorc001","","","8","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,26
"MIL198004100","BOS",4,0,0,0,0,"",3,0,"hobsb101","R","hobsb101","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","63","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,27
"MIL198004100","BOS",4,0,1,0,0,"",3,0,"evand002","R","evand002","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","W","F","F",9,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"MIL198004100","BOS",4,0,1,0,0,"",3,0,"raded101","L","raded101","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","evand002","","","3/G.1-2","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"3","","","","F","F","F","F","F","F","F","F","F","slatj001","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,29
"MIL198004100","BOS",4,0,2,0,0,"",3,0,"remyj001","L","remyj001","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","evand002","","7","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","slatj001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,30
"MIL198004100","BOS",4,1,0,0,0,"",3,0,"coopc001","L","coopc001","L","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","K/C","T","F",3,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31
"MIL198004100","BOS",4,1,1,0,0,"",3,0,"david101","R","david101","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","8","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,32
"MIL198004100","BOS",4,1,2,0,0,"",3,0,"oglib001","L","oglib001","L","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","HR/9","F","F",7,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"MIL198004100","BOS",4,1,2,0,0,"",3,1,"thomg001","R","thomg001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","W","F","F",8,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"MIL198004100","BOS",4,1,2,0,0,"",3,1,"lezcs001","R","lezcs001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","thomg001","","","HR/7.1-H","F","F",9,6,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"MIL198004100","BOS",4,1,2,0,0,"",3,3,"moned101","R","moned101","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","W","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"MIL198004100","BOS",4,1,2,0,0,"",3,3,"younr001","R","younr001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","moned101","","","9","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,37
"MIL198004100","BOS",5,0,0,0,0,"",3,3,"burlr001","R","burlr001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","8","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,38
"MIL198004100","BOS",5,0,1,0,0,"",3,3,"lynnf001","L","lynnf001","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","K/C","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,39
"MIL198004100","BOS",5,0,2,0,0,"",3,3,"ricej001","R","ricej001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","53","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,40
"MIL198004100","BOS",5,1,0,0,0,"",3,3,"moorc001","R","moorc001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","53","T","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,41
"MIL198004100","BOS",5,1,1,0,0,"",3,3,"molip001","R","molip001","R","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","HR/7","F","F",4,1,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"MIL198004100","BOS",5,1,1,0,0,"",3,4,"coopc001","L","coopc001","L","ecked001","R","ecked001","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","D7","F","F",3,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"MIL198004100","BOS",5,1,1,0,0,"",3,4,"david101","R","david101","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","coopc001","","K","F","F",10,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","ecked001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,44
"MIL198004100","BOS",5,1,2,0,0,"",3,4,"oglib001","L","oglib001","L","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","coopc001","","IW","F","F",7,4,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","ecked001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"MIL198004100","BOS",5,1,2,0,0,"",3,4,"thomg001","R","thomg001","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","oglib001","coopc001","","W.2-3;1-2","F","F",8,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","renks101","ecked001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"MIL198004100","BOS",5,1,2,0,0,"",3,4,"lezcs001","R","lezcs001","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","thomg001","oglib001","coopc001","5(2)/FO","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,1,0,3,"","","5","","F","F","F","F","F","F","F","F","F","renks101","renks101","ecked001","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,47
"MIL198004100","BOS",6,0,0,0,0,"",3,4,"yastc101","L","yastc101","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","7","T","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,48
"MIL198004100","BOS",6,0,1,0,0,"",3,4,"peret001","R","peret001","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","63","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,49
"MIL198004100","BOS",6,0,2,0,0,"",3,4,"hobsb101","R","hobsb101","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","63","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,50
"MIL198004100","BOS",6,1,0,0,0,"",3,4,"moned101","R","moned101","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","HR/7","T","F",5,7,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"MIL198004100","BOS",6,1,0,0,0,"",3,5,"younr001","R","younr001","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","63","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,52
"MIL198004100","BOS",6,1,1,0,0,"",3,5,"moorc001","R","moorc001","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","K/C","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"MIL198004100","BOS",6,1,2,0,0,"",3,5,"molip001","R","molip001","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","8","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,54
"MIL198004100","BOS",7,0,0,0,0,"",3,5,"evand002","R","evand002","R","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","7","T","F",9,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,55
"MIL198004100","BOS",7,0,1,0,0,"",3,5,"raded101","L","raded101","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","8","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,56
"MIL198004100","BOS",7,0,2,0,0,"",3,5,"remyj001","L","remyj001","L","slatj001","R","slatj001","R","moorc001","coopc001","molip001","moned101","younr001","oglib001","thomg001","lezcs001","","","","13","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,57
"MIL198004100","BOS",7,1,0,0,0,"",3,5,"coopc001","L","coopc001","L","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","K","T","F",3,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
"MIL198004100","BOS",7,1,1,0,0,"",3,5,"david101","R","david101","R","renks101","R","renks101","R","raded101","peret001","remyj001","hobsb101","burlr001","ricej001","lynnf001","evand002","","","","63","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,59
