"CIN198304040","ATL",1,0,0,0,0,"",0,0,"butlb001","L","butlb001","L","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","D9","T","F",8,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"CIN198304040","ATL",1,0,0,0,0,"",0,0,"ramir001","R","ramir001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","butlb001","","54/SH.2-3","F","F",6,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"54","","","","F","F","F","F","F","F","F","F","F","","sotom001","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,2
"CIN198304040","ATL",1,0,1,0,0,"",0,0,"washc001","L","washc001","L","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","butlb001","7/SF.3-H","F","F",9,3,2,"T","F",0,"F","T",1,"F","F",1,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,4,"7","","","","F","F","F","F","F","F","F","F","F","","","sotom001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,3
"CIN198304040","ATL",1,0,2,0,0,"",1,0,"murpd001","R","murpd001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","2/FL","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"CIN198304040","ATL",1,1,0,0,0,"",1,0,"redug001","R","redug001","R","niekp001","R","niekp001","R","beneb001","chamc001","hubbg001","hornb001","ramir001","murpd001","butlb001","washc001","","","","6/L","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,5
"CIN198304040","ATL",1,1,1,0,0,"",1,0,"milne001","L","milne001","L","niekp001","R","niekp001","R","beneb001","chamc001","hubbg001","hornb001","ramir001","murpd001","butlb001","washc001","","","","3/G","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,6
"CIN198304040","ATL",1,1,2,0,0,"",1,0,"concd001","R","concd001","R","niekp001","R","niekp001","R","beneb001","chamc001","hubbg001","hornb001","ramir001","murpd001","butlb001","washc001","","","","8","F","F",6,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,7
"CIN198304040","ATL",2,0,0,0,0,"",1,0,"hornb001","R","hornb001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","E6.B-1","T","F",5,5,18,"T","T",0,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",1,6,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"CIN198304040","ATL",2,0,0,0,0,"",1,0,"chamc001","L","chamc001","L","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","hornb001","","","HR/89.1-H(UR)","F","F",3,6,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","89",0,0,"N",0,"N",0,"N",4,5,0,0,"","","","","F","F","F","F","F","F","F","F","F","sotom001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"CIN198304040","ATL",2,0,0,0,0,"",3,0,"hubbg001","R","hubbg001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","7/7DW","F","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7DW",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,10
"CIN198304040","ATL",2,0,1,0,0,"",3,0,"beneb001","R","beneb001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","31","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,11
"CIN198304040","ATL",2,0,2,0,0,"",3,0,"niekp001","R","niekp001","R","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","","","","S7","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"CIN198304040","ATL",2,0,2,0,0,"",3,0,"butlb001","L","butlb001","L","sotom001","R","sotom001","R","treva001","dried001","oestr001","bencj101","concd001","redug001","milne001","jonej101","niekp001","","","K","F","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","sotom001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"CIN198304040","ATL",2,1,0,0,0,"",3,0,"bencj101","R","bencj101","R","niekp001","R","niekp001","R","beneb001","chamc001","hubbg001","hornb001","ramir001","murpd001","butlb001","washc001","","","","D/89","T","F",5,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","89",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"CIN198304040","ATL",2,1,0,0,0,"",3,0,"dried001","L","dried001","L","niekp001","R","niekp001","R","beneb001","chamc001","hubbg001","hornb001","ramir001","murpd001","butlb001","washc001","","bencj101","","8.2-3","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"8","","","","F","F","F","F","F","F","F","F","F","","niekp001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,15
