"CHN197404090","PHI",1,1,0,0,0,"",0,2,"madlb001","R","madlb001","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","cardj101","willb104","moraj101","3/P","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"3","","","","F","F","F","F","F","F","F","F","F","schur101","schur101","schur101","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,11
"CHN197404090","PHI",1,1,1,0,0,"",0,2,"mittg101","R","mittg101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","cardj101","willb104","moraj101","54(1)3/GDP","F","F",2,7,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"43","54","","","F","F","F","F","F","F","F","F","F","schur101","schur101","schur101","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,12
"CHN197404090","PHI",2,0,0,0,0,"",0,2,"montw101","L","montw101","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","3/G","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,13
"CHN197404090","PHI",2,0,1,0,0,"",0,2,"robib101","R","robib101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","9","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,14
"CHN197404090","PHI",2,0,2,0,0,"",0,2,"boonb001","R","boonb001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","43","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,15
"CHN197404090","PHI",2,1,0,0,0,"",0,2,"kessd101","L","kessd101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","W","T","F",6,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"CHN197404090","PHI",2,1,0,0,0,"",0,2,"bonhb101","R","bonhb101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","kessd101","","","34/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","schur101","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,17
"CHN197404090","PHI",2,1,1,0,0,"",0,2,"harrv101","L","harrv101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","kessd101","","8","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","schur101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,18
"CHN197404090","PHI",2,1,2,0,0,"",0,2,"mondr001","L","mondr001","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","kessd101","","13","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"13","","","","F","F","F","F","F","F","F","F","F","","schur101","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,19
"CHN197404090","PHI",3,0,0,0,0,"",0,2,"schmm001","R","schmm001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","T","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20
"CHN197404090","PHI",3,0,1,0,0,"",0,2,"schur101","R","schur101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","53","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,21
"CHN197404090","PHI",3,0,2,0,0,"",0,2,"cashd101","R","cashd101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","53","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,22
"CHN197404090","PHI",3,1,0,0,0,"",0,2,"moraj101","R","moraj101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","53","T","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,23
"CHN197404090","PHI",3,1,1,0,0,"",0,2,"willb104","L","willb104","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","43","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,24
"CHN197404090","PHI",3,1,2,0,0,"",0,2,"cardj101","R","cardj101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","E5","F","F",9,5,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"CHN197404090","PHI",3,1,2,0,0,"",0,2,"madlb001","R","madlb001","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","cardj101","","","CS2(24)","F","F",5,6,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","schur101","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,26
"CHN197404090","PHI",4,0,0,0,0,"",0,2,"bowal001","L","bowal001","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","43/BG","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,27
"CHN197404090","PHI",4,0,1,0,0,"",0,2,"unsed101","L","unsed101","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","63","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,28
"CHN197404090","PHI",4,0,2,0,0,"",0,2,"luzig001","R","luzig001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,29
"CHN197404090","PHI",4,1,0,0,0,"",0,2,"madlb001","R","madlb001","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","S4/G","T","F",5,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"CHN197404090","PHI",4,1,0,0,0,"",0,2,"mittg101","R","mittg101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","madlb001","","","SB2#","F","F",2,7,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","schur101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"CHN197404090","PHI",4,1,0,0,0,"",0,2,"mittg101","R","mittg101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","madlb001","","K/C","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","schur101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"CHN197404090","PHI",4,1,1,0,0,"",0,2,"kessd101","L","kessd101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","madlb001","","S9/L.2-3","F","F",6,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","schur101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"CHN197404090","PHI",4,1,1,0,0,"",0,2,"bonhb101","R","bonhb101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","kessd101","","madlb001","14/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"14","","","","F","F","F","F","F","F","F","F","F","schur101","","schur101","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,34
"CHN197404090","PHI",4,1,2,0,0,"",0,2,"harrv101","L","harrv101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","kessd101","madlb001","53","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"53","","","","F","F","F","F","F","F","F","F","F","","schur101","schur101","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,35
"CHN197404090","PHI",5,0,0,0,0,"",0,2,"montw101","L","montw101","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","43","T","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,36
"CHN197404090","PHI",5,0,1,0,0,"",0,2,"robib101","R","robib101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","8","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,37
"CHN197404090","PHI",5,0,2,0,0,"",0,2,"boonb001","R","boonb001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"CHN197404090","PHI",5,1,0,0,0,"",0,2,"mondr001","L","mondr001","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","5/FL","T","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,39
"CHN197404090","PHI",5,1,1,0,0,"",0,2,"moraj101","R","moraj101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","8","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40
"CHN197404090","PHI",5,1,2,0,0,"",0,2,"willb104","L","willb104","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","13","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,41
"CHN197404090","PHI",6,0,0,0,0,"",0,2,"schmm001","R","schmm001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","T","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"CHN197404090","PHI",6,0,1,0,0,"",0,2,"schur101","R","schur101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","S5/BG","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"CHN197404090","PHI",6,0,1,0,0,"",0,2,"cashd101","R","cashd101","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","schur101","","","54(1)/FO","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","bonhb101","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,44
"CHN197404090","PHI",6,0,2,0,0,"",0,2,"bowal001","L","bowal001","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","cashd101","","","SB2","F","F",6,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","bonhb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"CHN197404090","PHI",6,0,2,0,0,"",0,2,"bowal001","L","bowal001","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","cashd101","","4/P","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"4","","","","F","F","F","F","F","F","F","F","F","","bonhb101","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,46
"CHN197404090","PHI",6,1,0,0,0,"",0,2,"cardj101","R","cardj101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","8","T","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,47
"CHN197404090","PHI",6,1,1,0,0,"",0,2,"madlb001","R","madlb001","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","E5","F","F",5,6,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"CHN197404090","PHI",6,1,1,0,0,"",0,2,"mittg101","R","mittg101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","madlb001","","","CS2(24)","F","F",2,7,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","schur101","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,49
"CHN197404090","PHI",6,1,2,0,0,"",0,2,"mittg101","R","mittg101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","7","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,50
"CHN197404090","PHI",7,0,0,0,0,"",0,2,"unsed101","L","unsed101","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","53","T","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,51
"CHN197404090","PHI",7,0,1,0,0,"",0,2,"luzig001","R","luzig001","R","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"CHN197404090","PHI",7,0,2,0,0,"",0,2,"montw101","L","montw101","L","bonhb101","R","bonhb101","R","mittg101","willb104","harrv101","madlb001","kessd101","moraj101","mondr001","cardj101","","","","K","F","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"CHN197404090","PHI",7,1,0,0,0,"",0,2,"kessd101","L","kessd101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","","D8/L","T","F",6,8,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"CHN197404090","PHI",7,1,0,0,0,"",0,2,"bonhb101","R","bonhb101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","kessd101","","54/SH.2-3","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"54","","","","F","F","F","F","F","F","F","F","F","","schur101","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,55
"CHN197404090","PHI",7,1,1,0,0,"",0,2,"harrv101","L","harrv101","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","kessd101","3/G","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"3","","","","F","F","F","F","F","F","F","F","F","","","schur101","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,56
"CHN197404090","PHI",7,1,2,0,0,"",0,2,"mondr001","L","mondr001","L","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","","","kessd101","IW","F","F",8,2,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","schur101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"CHN197404090","PHI",7,1,2,0,0,"",0,2,"moraj101","R","moraj101","R","schur101","R","schur101","R","boonb001","montw101","cashd101","schmm001","bowal001","luzig001","unsed101","robib101","mondr001","","kessd101","K/C","F","F",7,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","schur101","","schur101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
