"ARI200004040","PHI",2,0,1,1,0,"BX",0,0,"sefck001","R","sefck001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","jordk001","","","9/F9","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","johnr005","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,11
"ARI200004040","PHI",2,0,2,1,0,"BX",0,0,"relad001","R","relad001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","jordk001","","","8/F8","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","johnr005","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,12
"ARI200004040","PHI",2,1,0,0,1,"CX",0,0,"finls001","L","finls001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","S","T","F",8,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"ARI200004040","PHI",2,1,0,0,0,"X",0,0,"lee-t002","L","lee-t002","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","finls001","","","S7/7S.1-2","F","F",9,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","7S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ashba002","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"ARI200004040","PHI",2,1,0,2,1,"BCBX",0,0,"harrl001","L","harrl001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","lee-t002","finls001","","43/G.2-3;1-2","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"43","","","","F","F","F","F","F","F","F","F","F","ashba002","ashba002","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,15
"ARI200004040","PHI",2,1,1,1,0,"BX",0,0,"milld002","R","milld002","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","lee-t002","finls001","HR/7.3-H;2-H","F","F",2,8,23,"T","T",4,"F","F",0,"F","F",3,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,4,4,"","","","","F","F","F","F","F","F","F","F","F","","ashba002","ashba002","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"ARI200004040","PHI",2,1,1,1,2,"BFCX",0,3,"johnr005","R","johnr005","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","63/G","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,17
"ARI200004040","PHI",2,1,2,0,0,"X",0,3,"womat001","L","womat001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","43/G","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,18
"ARI200004040","PHI",3,0,0,2,2,"BCFBC",0,3,"ashba002","R","ashba002","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","K/C","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,19
"ARI200004040","PHI",3,0,1,2,1,"BCBX",0,3,"gland001","R","gland001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","7/F7S","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7S",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,20
"ARI200004040","PHI",3,0,2,1,2,"BCFS",0,3,"gantr001","R","gantr001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","K","F","F",7,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21
"ARI200004040","PHI",3,1,0,2,2,"FBSBS",0,3,"bellj001","R","bellj001","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","K","T","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"ARI200004040","PHI",3,1,1,2,2,"CBBSX",0,3,"gonzl001","L","gonzl001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","43/G","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,23
"ARI200004040","PHI",3,1,2,0,0,"X",0,3,"durae001","L","durae001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","3/P3","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","3",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,24
"ARI200004040","PHI",4,0,0,0,0,"X",0,3,"roles001","R","roles001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","8/L8","T","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,25
"ARI200004040","PHI",4,0,1,2,2,"BFBSX",0,3,"liebm001","R","liebm001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","D/78","F","F",2,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"ARI200004040","PHI",4,0,1,0,2,"CFS",0,3,"jordk001","R","jordk001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","liebm001","","K","F","F",4,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","johnr005","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"ARI200004040","PHI",4,0,2,2,1,"BSBX",0,3,"brogr001","L","brogr001","L","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","liebm001","","4/L4","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","4",0,0,"N",0,"N",0,"N",0,0,2,0,"4","","","","F","F","F","F","F","F","F","F","F","","johnr005","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,28
"ARI200004040","PHI",4,1,0,0,0,"X",0,3,"finls001","L","finls001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","S7","T","F",8,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"ARI200004040","PHI",4,1,0,0,0,"X",0,3,"lee-t002","L","lee-t002","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","finls001","","","46(1)3/GDP","F","F",9,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","46","","","F","F","F","F","F","F","F","F","F","ashba002","","","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,30
"ARI200004040","PHI",4,1,2,1,1,"CBX",0,3,"harrl001","L","harrl001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","31/G","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,31
"ARI200004040","PHI",5,0,0,0,0,"X",0,3,"sefck001","R","sefck001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","53/G","T","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,32
"ARI200004040","PHI",5,0,1,2,0,"BBX",0,3,"relad001","R","relad001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","S8","F","F",6,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"ARI200004040","PHI",5,0,1,0,0,"X",0,3,"ashba002","R","ashba002","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","relad001","","","34/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","johnr005","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,34
"ARI200004040","PHI",5,0,2,1,2,"FFBFFS",0,3,"gland001","R","gland001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","relad001","","K","F","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","johnr005","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,35
"ARI200004040","PHI",5,1,0,2,1,"BFBX",0,3,"milld002","R","milld002","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","63/G","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,36
"ARI200004040","PHI",5,1,1,0,2,"FSX",0,3,"johnr005","R","johnr005","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","63/G","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,37
"ARI200004040","PHI",5,1,2,0,1,"CX",0,3,"womat001","L","womat001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","9/F9","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,38
"ARI200004040","PHI",6,0,0,0,0,"X",0,3,"gantr001","R","gantr001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","43/G","T","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,39
"ARI200004040","PHI",6,0,1,3,2,"BSCBBFX",0,3,"roles001","R","roles001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","HR/9","F","F",5,3,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"ARI200004040","PHI",6,0,1,2,2,"BFBCFC",1,3,"liebm001","R","liebm001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","K/C","F","F",2,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,41
"ARI200004040","PHI",6,0,2,1,0,"BX",1,3,"jordk001","R","jordk001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","7/F7S","F","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7S",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,42
"ARI200004040","PHI",6,1,0,3,2,"SBBFFBX",1,3,"bellj001","R","bellj001","R","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","S","T","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"ARI200004040","PHI",6,1,0,0,0,"X",1,3,"gonzl001","L","gonzl001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","bellj001","","","HR/9.1-H","F","F",7,3,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","ashba002","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"ARI200004040","PHI",6,1,0,0,1,"CX",1,5,"durae001","L","durae001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","3/G","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,45
"ARI200004040","PHI",6,1,1,0,1,"CX",1,5,"finls001","L","finls001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","HR/7","F","F",8,5,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"ARI200004040","PHI",6,1,1,2,2,"BFFBX",1,6,"lee-t002","L","lee-t002","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","3/G","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,47
"ARI200004040","PHI",6,1,2,0,0,"X",1,6,"harrl001","L","harrl001","L","ashba002","R","ashba002","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","8/F8","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,48
"ARI200004040","PHI",7,0,0,2,1,"CBBX",1,6,"brogr001","L","brogr001","L","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","43/G","T","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,49
"ARI200004040","PHI",7,0,1,1,1,"CBX",1,6,"sefck001","R","sefck001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","143/G","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"143","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,4,0,0,0,50
"ARI200004040","PHI",7,0,2,2,2,"BFCBX",1,6,"relad001","R","relad001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","HR/7","F","F",6,8,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"ARI200004040","PHI",7,0,2,0,1,"CX",2,6,"ariaa001","R","ariaa001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","8/F8","F","T",11,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","ashba002",1,8,0,0,0,0,0,0,0,52
"ARI200004040","PHI",7,1,0,1,1,"BCX",2,6,"milld002","R","milld002","R","schrs001","R","schrs001","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","","D9","T","F",2,8,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"ARI200004040","PHI",7,1,0,0,0,"X",2,6,"johnr005","R","johnr005","R","schrs001","R","schrs001","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","milld002","","14/SH.2-3","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"14","","","","F","F","F","F","F","F","F","F","F","","schrs001","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,54
"ARI200004040","PHI",7,1,1,2,2,"CFFBBFX",2,6,"womat001","L","womat001","L","schrs001","R","schrs001","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","milld002","53/G","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"53","","","","F","F","F","F","F","F","F","F","F","","","schrs001","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,55
"ARI200004040","PHI",7,1,2,3,2,"BFFBBFX",2,6,"bellj001","R","bellj001","R","schrs001","R","schrs001","R","liebm001","brogr001","jordk001","roles001","relad001","gantr001","gland001","sefck001","","","milld002","8/F8D","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,3,"8","","","","F","F","F","F","F","F","F","F","F","","","schrs001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,56
"ARI200004040","PHI",8,0,0,3,2,"BBBCFX",2,6,"gland001","R","gland001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","43/G","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,57
"ARI200004040","PHI",8,0,1,2,2,"BSCBFS",2,6,"gantr001","R","gantr001","R","johnr005","L","johnr005","L","milld002","durae001","bellj001","harrl001","womat001","gonzl001","finls001","lee-t002","","","","K","F","F",7,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
