"NYN200604030","WAS",1,0,0,1,1,"BCX",0,0,"watsb002","L","watsb002","L","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","","","8/F","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,1
"NYN200604030","WAS",1,0,1,2,2,"CBFBS",0,0,"vidrj001","R","vidrj001","R","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,2
"NYN200604030","WAS",1,0,2,3,2,"CBBFBX",0,0,"guilj001","R","guilj001","R","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","","","7/F","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,3
"NYN200604030","WAS",1,1,0,2,1,"CBBX",0,0,"reyej001","L","reyej001","L","hernl003","R","hernl003","R","schnb001","johnn001","vidrj001","zimmr001","clayr001","soria001","watsb002","guilj001","","","","8/F","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,4
"NYN200604030","WAS",1,1,1,2,2,"CBBFX",0,0,"lodup001","R","lodup001","R","hernl003","R","hernl003","R","schnb001","johnn001","vidrj001","zimmr001","clayr001","soria001","watsb002","guilj001","","","","53/G","F","F",2,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,5
"NYN200604030","WAS",1,1,2,3,2,"BBCBCX",0,0,"beltc001","L","beltc001","L","hernl003","R","hernl003","R","schnb001","johnn001","vidrj001","zimmr001","clayr001","soria001","watsb002","guilj001","","","","3/P3F","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","T","3F",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,6
"NYN200604030","WAS",2,0,0,3,2,"BCBBCX",0,0,"johnn001","L","johnn001","L","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","","","43/G","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7
"NYN200604030","WAS",2,0,1,3,0,"BBBB",0,0,"soria001","R","soria001","R","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","","","W","F","F",7,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"NYN200604030","WAS",2,0,1,3,0,"BBB>C",0,0,"zimmr001","R","zimmr001","R","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","soria001","","","SB2","F","F",5,6,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","glavt001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"NYN200604030","WAS",2,0,1,3,2,"BBB>C.FB",0,0,"zimmr001","R","zimmr001","R","glavt001","L","glavt001","L","lodup001","delgc001","herna003","wrigd002","reyej001","floyc001","beltc001","nadyx001","","soria001","","W","F","F",5,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","glavt001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
