"TEX200604030","BOS",1,0,0,2,2,"BCSBC",0,0,"crisc001","L","crisc001","L","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"TEX200604030","BOS",1,0,1,1,2,"CCBFX",0,0,"lorem001","R","lorem001","R","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","3/P3F","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","T","3F",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,2
"TEX200604030","BOS",1,0,2,3,2,"FBBBCX",0,0,"ortid001","L","ortid001","L","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","8/L","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"TEX200604030","BOS",1,1,0,2,2,"CBBSFFS",0,0,"wilkb002","L","wilkb002","L","schic002","R","schic002","R","varij001","youkk001","lorem001","lowem001","gonza002","ramim002","crisc001","nixot001","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"TEX200604030","BOS",1,1,1,2,2,"CCBFBFS",0,0,"younm003","R","younm003","R","schic002","R","schic002","R","varij001","youkk001","lorem001","lowem001","gonza002","ramim002","crisc001","nixot001","","","","K","F","F",6,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"TEX200604030","BOS",1,1,2,2,1,"BFBX",0,0,"teixm001","L","teixm001","L","schic002","R","schic002","R","varij001","youkk001","lorem001","lowem001","gonza002","ramim002","crisc001","nixot001","","","","43/G","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,6
"TEX200604030","BOS",2,0,0,2,2,"CBFBX",0,0,"ramim002","R","ramim002","R","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","43/G+","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7
"TEX200604030","BOS",2,0,1,2,2,"CBBFX",0,0,"nixot001","L","nixot001","L","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","8!/L","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,8
"TEX200604030","BOS",2,0,2,2,2,"CFB*BX",0,0,"varij001","L","varij001","L","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","","","","S6/G","F","F",2,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"TEX200604030","BOS",2,0,2,1,1,"CBX",0,0,"lowem001","R","lowem001","R","millk004","R","millk004","R","barar001","teixm001","kinsi001","blalh001","younm003","wilkb002","nix-l001","menck001","varij001","","","54(1)/FO/G","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","millk004","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,10
