"TEX197504080","MIN",1,0,0,0,0,"",0,0,"carer001","L","carer001","L","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","","","","S9","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"TEX197504080","MIN",1,0,0,0,0,"",0,0,"bostl101","L","bostl101","L","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","carer001","","","W.1-2","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","jenkf101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"TEX197504080","MIN",1,0,0,0,0,"",0,0,"hisll101","R","hisll101","R","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","bostl101","carer001","","7.2-3","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,3,0,"7","","","","F","F","F","F","F","F","F","F","F","jenkf101","jenkf101","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,3
"TEX197504080","MIN",1,0,1,0,0,"",0,0,"darwb101","R","darwb101","R","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","bostl101","","carer001","D7.3-H;1-3","F","F",9,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","jenkf101","","jenkf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"TEX197504080","MIN",1,0,1,0,0,"",1,0,"olivt102","L","olivt102","L","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","","darwb101","bostl101","E4.3-H;2-3","F","F",10,5,18,"T","T",0,"F","F",0,"F","F",1,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,3,4,"","","","","F","F","F","F","F","F","F","F","F","","jenkf101","jenkf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"TEX197504080","MIN",1,0,1,0,0,"",2,0,"sodee101","R","sodee101","R","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","olivt102","","darwb101","W.1-2","F","F",5,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","jenkf101","","jenkf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"TEX197504080","MIN",1,0,1,0,0,"",2,0,"braus001","L","braus001","L","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","sodee101","olivt102","darwb101","8","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"8","","","","F","F","F","F","F","F","F","F","F","jenkf101","jenkf101","jenkf101","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,7
"TEX197504080","MIN",1,0,2,0,0,"",2,0,"thomd103","R","thomd103","R","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","sodee101","olivt102","darwb101","S4.3-H(UR);2-3;1-2","F","F",6,8,20,"T","T",1,"F","F",0,"F","F",1,"F","F",4,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,5,"","","","","F","F","F","F","F","F","F","F","F","jenkf101","jenkf101","jenkf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"TEX197504080","MIN",1,0,2,0,0,"",3,0,"borgg101","R","borgg101","R","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","thomd103","sodee101","olivt102","8","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"8","","","","F","F","F","F","F","F","F","F","F","jenkf101","jenkf101","jenkf101","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,9
"TEX197504080","MIN",1,1,0,0,0,"",3,0,"tovac101","R","tovac101","R","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","","","","W","T","F",7,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"TEX197504080","MIN",1,1,0,0,0,"",3,0,"daviw102","L","daviw102","L","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","tovac101","","","SB2","F","F",8,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","blylb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"TEX197504080","MIN",1,1,0,0,0,"",3,0,"daviw102","L","daviw102","L","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","","tovac101","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","blylb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12
"TEX197504080","MIN",1,1,1,0,0,"",3,0,"randl101","L","randl101","L","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","","tovac101","","S7.2-H","F","F",5,3,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","blylb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"TEX197504080","MIN",1,1,1,0,0,"",3,1,"burrj001","R","burrj001","R","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","randl101","","","SB2","F","F",9,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","blylb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"TEX197504080","MIN",1,1,1,0,0,"",3,1,"burrj001","R","burrj001","R","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","","randl101","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","blylb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"TEX197504080","MIN",1,1,2,0,0,"",3,1,"hargm001","L","hargm001","L","blylb001","R","blylb001","R","borgg101","braus001","carer001","sodee101","thomd103","hisll101","bostl101","darwb101","","randl101","","43","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","blylb001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,16
"TEX197504080","MIN",2,0,0,0,0,"",3,1,"carer001","L","carer001","L","jenkf101","R","jenkf101","R","sundj001","hargm001","nelsd101","randl101","harrt001","tovac101","daviw102","burrj001","","","","9","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,17
