"TOR199204100","BAL",4,0,1,1,2,"CBCFFX",3,1,"ripkb001","R","ripkb001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","6/P56D","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","56D",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,30
"TOR199204100","BAL",4,0,2,0,0,"X",3,1,"andeb001","L","andeb001","L","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","3/G3","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","3",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,31
"TOR199204100","BAL",4,1,0,2,1,"BBCX",3,1,"winfd001","R","winfd001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","4/P4D","T","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4D",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,32
"TOR199204100","BAL",4,1,1,0,0,"X",3,1,"grubk001","R","grubk001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","8/F8RD","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8RD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,33
"TOR199204100","BAL",4,1,2,3,2,"BCCFBBB",3,1,"olerj001","L","olerj001","L","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"TOR199204100","BAL",4,1,2,0,0,"X",3,1,"maldc001","R","maldc001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","olerj001","","","6/P6M","F","F",9,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","6M",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","mussm001","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,35
"TOR199204100","BAL",5,0,0,0,2,"CFX",3,1,"orsuj001","L","orsuj001","L","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","43/G4","T","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,36
"TOR199204100","BAL",5,0,1,1,0,"BX",3,1,"ripkc001","R","ripkc001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","63/G6","F","F",6,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,37
"TOR199204100","BAL",5,0,2,1,2,"CBFX",3,1,"millr002","R","millr002","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","8/F8LXD","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LXD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,38
"TOR199204100","BAL",5,1,0,1,2,"FBFX",3,1,"bordp001","R","bordp001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","63/G6","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,39
"TOR199204100","BAL",5,1,1,0,1,"CX",3,1,"lee-m001","L","lee-m001","L","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","S9/G34D","F","F",6,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","34D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"TOR199204100","BAL",5,1,1,1,2,"1FSBFX",3,1,"whitd001","L","whitd001","L","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","lee-m001","","","46(1)/FO/G4.B-1","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",1,0,0,0,"","46","","","F","F","F","F","F","F","F","F","F","mussm001","","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,41
"TOR199204100","BAL",5,1,2,1,0,"BX",3,1,"alomr001","L","alomr001","L","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","whitd001","","","3/P3SF","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","T","3SF",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","mussm001","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,42
"TOR199204100","BAL",6,0,0,3,2,"CBBCBB",3,1,"devem001","R","devem001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","W","T","F",8,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"TOR199204100","BAL",6,0,0,0,0,"1X",3,1,"gomel001","R","gomel001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","devem001","","","8/F8LM","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LM",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","key-j001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,44
"TOR199204100","BAL",6,0,1,0,0,">B",3,1,"segud001","R","segud001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","devem001","","","SB2","F","F",3,7,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","key-j001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"TOR199204100","BAL",6,0,1,1,0,"B.X",3,1,"segud001","R","segud001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","devem001","","3/P3F","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","T","3F",0,0,"N",0,"N",0,"N",0,0,2,0,"3","","","","F","F","F","F","F","F","F","F","F","","key-j001","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,46
"TOR199204100","BAL",6,0,2,3,2,"BCBBCFFFX",3,1,"hoilc001","R","hoilc001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","devem001","","43/G4","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","key-j001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,47
"TOR199204100","BAL",6,1,0,0,1,"CX",3,1,"cartj001","R","cartj001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","","S7/L7S.B-3(E7)","T","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7S",1,7,"F",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"TOR199204100","BAL",6,1,0,0,1,"CX",3,1,"winfd001","R","winfd001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","","","cartj001","FC5/G56.3XH(52);B-1","F","F",10,4,19,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","52","F","F","F","F","F","F","F","F","F","","","mussm001","F","F","F","F","F","","","","",0,2,0,0,5,0,0,0,0,49
"TOR199204100","BAL",6,1,1,2,0,"BBX",3,1,"grubk001","R","grubk001","R","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","winfd001","","","64(1)/FO/G6.B-1","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","mussm001","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,50
"TOR199204100","BAL",6,1,2,0,2,"SFX",3,1,"olerj001","L","olerj001","L","mussm001","R","mussm001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","grubk001","","","S9/G34D.1-3","F","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","34D",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","mussm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"TOR199204100","BAL",6,1,2,3,2,".BCFBBS",3,1,"maldc001","R","maldc001","R","froht001","R","froht001","R","hoilc001","segud001","ripkb001","gomel001","ripkc001","andeb001","devem001","orsuj001","olerj001","","grubk001","K","F","F",9,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","mussm001","","mussm001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"TOR199204100","BAL",7,0,0,0,0,"X",3,1,"ripkb001","R","ripkb001","R","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","","","","S/L56D","T","F",4,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"L","F","F","56D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"TOR199204100","BAL",7,0,0,1,1,"1BLX",3,1,"andeb001","L","andeb001","L","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","ripkb001","","","16(1)/FO/BG13S.B-1","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","T","F","13S",0,0,"N",0,"N",0,"N",1,0,0,0,"","16","","","F","F","F","F","F","F","F","F","F","key-j001","","","F","F","F","F","F","","","","",0,6,0,0,1,0,0,0,0,54
"TOR199204100","BAL",7,0,1,1,0,"B11X",3,1,"orsuj001","L","orsuj001","L","key-j001","L","key-j001","L","bordp001","olerj001","alomr001","grubk001","lee-m001","cartj001","whitd001","maldc001","andeb001","","","54(1)/FO/G5S.B-1","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5S",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","key-j001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,55
