"CLE197904070","BOS",2,1,0,0,0,"",0,0,"thora001","R","thora001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","8/8D","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,11
"CLE197904070","BOS",2,1,1,0,0,"",0,0,"alexg101","R","alexg101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","5/L","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,12
"CLE197904070","BOS",2,1,2,0,0,"",0,0,"cagew101","L","cagew101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","K","F","F",10,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"CLE197904070","BOS",3,0,0,0,0,"",0,0,"evand002","R","evand002","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","43","T","F",9,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,14
"CLE197904070","BOS",3,0,1,0,0,"",0,0,"montb101","R","montb101","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","K","F","F",2,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"CLE197904070","BOS",3,0,2,0,0,"",0,0,"remyj001","L","remyj001","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","31","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,16
"CLE197904070","BOS",3,1,0,0,0,"",0,0,"cox-t101","R","cox-t101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","W","T","F",7,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"CLE197904070","BOS",3,1,0,0,0,"",0,0,"kuipd001","L","kuipd001","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","cox-t101","","","E4/G.1-3(E4/TH)","F","F",4,8,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",2,4,"F",4,"T",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"CLE197904070","BOS",3,1,0,0,0,"",0,0,"veryt001","R","veryt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","kuipd001","","cox-t101","7","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"7","","","","F","F","F","F","F","F","F","F","F","torrm001","","torrm001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,19
"CLE197904070","BOS",3,1,1,0,0,"",0,0,"harrt001","R","harrt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","kuipd001","","cox-t101","FC5.3XH(52);1-2","F","F",5,1,19,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","52","F","F","F","F","F","F","F","F","F","torrm001","","torrm001","F","F","F","F","F","","","","",0,2,0,0,5,0,0,0,0,20
"CLE197904070","BOS",3,1,2,0,0,"",0,0,"norrj101","L","norrj101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","harrt001","kuipd001","","3/G","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"3","","","","F","F","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,21
"CLE197904070","BOS",4,0,0,0,0,"",0,0,"burlr001","R","burlr001","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","8","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,22
"CLE197904070","BOS",4,0,1,0,0,"",0,0,"lynnf001","L","lynnf001","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","K/C","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"CLE197904070","BOS",4,0,2,0,0,"",0,0,"ricej001","R","ricej001","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","","","W","F","F",7,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"CLE197904070","BOS",4,0,2,0,0,"",0,0,"yastc101","L","yastc101","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","ricej001","","","SB2","F","F",10,5,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","waitr001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"CLE197904070","BOS",4,0,2,0,0,"",0,0,"yastc101","L","yastc101","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","cox-t101","norrj101","bondb101","","ricej001","","43","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","waitr001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,26
"CLE197904070","BOS",4,1,0,0,0,"",0,0,"bondb101","R","bondb101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","63","T","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,27
"CLE197904070","BOS",4,1,1,0,0,"",0,0,"thora001","R","thora001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","W","F","F",3,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"CLE197904070","BOS",4,1,1,0,0,"",0,0,"alexg101","R","alexg101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","thora001","","","HP.1-2","F","F",2,5,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"CLE197904070","BOS",4,1,1,0,0,"",0,0,"cagew101","L","cagew101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","alexg101","thora001","","4","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"4","","","","F","F","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,30
"CLE197904070","BOS",4,1,2,0,0,"",0,0,"cox-t101","R","cox-t101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","alexg101","thora001","","K/C","F","F",7,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31
"CLE197904070","BOS",5,0,0,0,0,"",0,0,"scotg102","R","scotg102","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","9","T","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,32
"CLE197904070","BOS",5,0,1,0,0,"",0,0,"wolfl101","R","wolfl101","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","W","F","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"CLE197904070","BOS",5,0,1,0,0,"",0,0,"evand002","R","evand002","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","wolfl101","","","6","F","F",9,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","waitr001","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,34
"CLE197904070","BOS",5,0,2,0,0,"",0,0,"montb101","R","montb101","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","wolfl101","","","4","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","waitr001","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,35
"CLE197904070","BOS",5,1,0,0,0,"",0,0,"kuipd001","L","kuipd001","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","43","T","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,36
"CLE197904070","BOS",5,1,1,0,0,"",0,0,"veryt001","R","veryt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","K","F","F",6,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,37
"CLE197904070","BOS",5,1,2,0,0,"",0,0,"harrt001","R","harrt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","K/C","F","F",5,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"CLE197904070","BOS",6,0,0,0,0,"",0,0,"remyj001","L","remyj001","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","S7","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"CLE197904070","BOS",6,0,0,0,0,"",0,0,"burlr001","R","burlr001","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","remyj001","","","OA.1X2(36)","F","F",6,2,12,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","36","","","F","F","F","F","F","F","F","F","F","waitr001","","","F","F","F","F","F","","","","",0,6,0,0,3,0,0,0,0,40
"CLE197904070","BOS",6,0,1,0,0,"",0,0,"burlr001","R","burlr001","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","8","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,41
"CLE197904070","BOS",6,0,2,0,0,"",0,0,"lynnf001","L","lynnf001","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","3/G","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,42
"CLE197904070","BOS",6,1,0,0,0,"",0,0,"norrj101","L","norrj101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","W","T","F",7,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"CLE197904070","BOS",6,1,0,0,0,"",0,0,"bondb101","R","bondb101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","norrj101","","","S9.1-2","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"CLE197904070","BOS",6,1,0,0,0,"",0,0,"thora001","R","thora001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","bondb101","norrj101","","9/P","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,45
"CLE197904070","BOS",6,1,1,0,0,"",0,0,"alexg101","R","alexg101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","bondb101","norrj101","","SB3;SB2","F","F",2,5,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","T","T","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"CLE197904070","BOS",6,1,1,0,0,"",0,0,"alexg101","R","alexg101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","bondb101","norrj101","FC5.3XH(52);2-3","F","F",2,5,19,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","52","F","F","F","F","F","F","F","F","F","","torrm001","torrm001","F","F","F","F","F","","","","",0,2,0,0,5,0,0,0,0,47
"CLE197904070","BOS",6,1,2,0,0,"",0,0,"cagew101","L","cagew101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","alexg101","","bondb101","SB2","F","F",10,6,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"","","","","T","F","F","F","F","F","F","F","F","torrm001","","torrm001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"CLE197904070","BOS",6,1,2,0,0,"",0,0,"cagew101","L","cagew101","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","alexg101","bondb101","K","F","F",10,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","torrm001","torrm001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,49
"CLE197904070","BOS",7,0,0,0,0,"",0,0,"ricej001","R","ricej001","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","63","T","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,50
"CLE197904070","BOS",7,0,1,0,0,"",0,0,"yastc101","L","yastc101","L","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","3/G","F","F",10,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,51
"CLE197904070","BOS",7,0,2,0,0,"",0,0,"scotg102","R","scotg102","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","K/C","F","F",3,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"CLE197904070","BOS",7,1,0,0,0,"",0,0,"speeh101","R","speeh101","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","","","S8","T","F",8,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"CLE197904070","BOS",7,1,0,0,0,"",0,0,"kuipd001","L","kuipd001","L","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","speeh101","","","54/SH.1-2","F","F",4,8,2,"T","F",0,"T","F",1,"F","F",0,"F","F",5,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"54","","","","F","F","F","F","F","F","F","F","F","torrm001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,54
"CLE197904070","BOS",7,1,1,0,0,"",0,0,"veryt001","R","veryt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","","speeh101","","E5/P","F","F",6,9,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"P","F","F","",1,5,"F",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","torrm001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"CLE197904070","BOS",7,1,1,0,0,"",0,0,"harrt001","R","harrt001","R","torrm001","R","torrm001","R","montb101","scotg102","remyj001","wolfl101","burlr001","ricej001","lynnf001","evand002","veryt001","speeh101","","5(B)4(2)/LDP","F","F",5,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","54","","F","F","F","F","F","F","F","F","F","torrm001","torrm001","","F","F","F","F","F","","","","",0,5,4,0,5,0,0,0,0,56
"CLE197904070","BOS",8,0,0,0,0,"",0,0,"wolfl101","R","wolfl101","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","5/FL","T","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,57
"CLE197904070","BOS",8,0,1,0,0,"",0,0,"evand002","R","evand002","R","waitr001","L","waitr001","L","alexg101","thora001","kuipd001","harrt001","veryt001","norrj101","speeh101","bondb101","","","","W","F","F",9,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,58
