"SEA200504040","MIN",3,1,0,1,2,"FFBS",0,3,"suzui001","L","suzui001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","K23","T","F",9,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,21
"SEA200504040","MIN",3,1,1,1,2,"CBFT",0,3,"reedj004","L","reedj004","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"SEA200504040","MIN",3,1,2,0,1,"CX",0,3,"belta001","R","belta001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","S8/L","F","F",5,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"SEA200504040","MIN",3,1,2,3,1,"BBFBX",0,3,"sexsr001","R","sexsr001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","belta001","","","HR/8/F.1-H","F","F",3,4,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","8",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","radkb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"SEA200504040","MIN",3,1,2,0,0,"X",0,5,"boonb002","R","boonb002","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","53/G","F","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,25
"SEA200504040","MIN",4,0,0,0,1,"CX",0,5,"mauej001","L","mauej001","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","S7/F-","T","F",2,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"SEA200504040","MIN",4,0,0,1,1,"BF>B",0,5,"mornj001","L","mornj001","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","mauej001","","","SB2","F","F",3,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","moyej001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"SEA200504040","MIN",4,0,0,3,2,"BF>B.FBX",0,5,"mornj001","L","mornj001","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","mauej001","","6/P","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"6","","","","F","F","F","F","F","F","F","F","F","","moyej001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,28
"SEA200504040","MIN",4,0,1,1,2,"SSBFX",0,5,"huntt001","R","huntt001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","mauej001","","53/G","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","moyej001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,29
"SEA200504040","MIN",4,0,2,3,1,"BBBCX",0,5,"jonej003","L","jonej003","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","mauej001","","143/G","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"143","","","","F","F","F","F","F","F","F","F","F","","moyej001","","F","F","F","F","F","","","","",0,3,0,0,1,4,0,0,0,30
"SEA200504040","MIN",4,1,0,0,0,"X",0,5,"ibanr001","L","ibanr001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","6/P","T","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,31
"SEA200504040","MIN",4,1,1,2,2,"BCFFBS",0,5,"winnr001","L","winnr001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","K","F","F",7,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"SEA200504040","MIN",4,1,2,2,2,"SBBFFS",0,5,"olivm001","R","olivm001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"SEA200504040","MIN",5,0,0,1,2,"CBFC",0,5,"fordl001","R","fordl001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","K","T","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,34
"SEA200504040","MIN",5,0,1,1,2,"CCBX",0,5,"cuddm001","R","cuddm001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","E4/P","F","F",5,8,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"P","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"SEA200504040","MIN",5,0,1,1,2,"*BCFX",0,5,"rival001","R","rival001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","cuddm001","","","8/F","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","moyej001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,36
"SEA200504040","MIN",5,0,2,1,0,"BX",0,5,"stews002","R","stews002","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","cuddm001","","","S6/G.1-2","F","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","moyej001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"SEA200504040","MIN",5,0,2,2,1,"CBBX",0,5,"bartj001","R","bartj001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","stews002","cuddm001","","S9/L.2-H(UR);1-3","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,3,5,0,"","","","","F","F","F","F","F","F","F","F","F","moyej001","moyej001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"SEA200504040","MIN",5,0,2,2,0,"BBX",1,5,"mauej001","L","mauej001","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","bartj001","","stews002","7/F","F","F",2,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"7","","","","F","F","F","F","F","F","F","F","F","moyej001","","moyej001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,39
"SEA200504040","MIN",5,1,0,1,2,"CBFX",1,5,"valdw001","R","valdw001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","13/G-","T","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,40
"SEA200504040","MIN",5,1,1,1,1,"FBX",1,5,"suzui001","L","suzui001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","S9/G+","F","F",9,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"SEA200504040","MIN",5,1,1,0,1,"11C>X",1,5,"reedj004","L","reedj004","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","suzui001","","","8/F","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","radkb001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,42
"SEA200504040","MIN",5,1,2,0,2,"CSF>B",1,5,"belta001","R","belta001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","suzui001","","","CS2(24)","F","F",5,3,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","radkb001","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,43
"SEA200504040","MIN",6,0,0,0,1,"CX",1,5,"mornj001","L","mornj001","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","9/L+","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,44
"SEA200504040","MIN",6,0,1,3,2,"FBBCBX",1,5,"huntt001","R","huntt001","R","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","9/F","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,45
"SEA200504040","MIN",6,0,2,0,0,"X",1,5,"jonej003","L","jonej003","L","moyej001","L","moyej001","L","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","D9/G+","F","F",9,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"SEA200504040","MIN",6,0,2,0,2,".FCX",1,5,"fordl001","R","fordl001","R","matej001","R","matej001","R","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","jonej003","","43/G","F","F",10,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","moyej001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,47
"SEA200504040","MIN",6,1,0,1,1,"BCX",1,5,"belta001","R","belta001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","8/F","T","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,48
"SEA200504040","MIN",6,1,1,0,1,"CX",1,5,"sexsr001","R","sexsr001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","9/F","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,49
"SEA200504040","MIN",6,1,2,0,0,"X",1,5,"boonb002","R","boonb002","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","8/F","F","F",4,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,50
"SEA200504040","MIN",7,0,0,1,1,"FBX",1,5,"cuddm001","R","cuddm001","R","matej001","R","matej001","R","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","9/F","T","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,51
"SEA200504040","MIN",7,0,1,2,2,"BCFBFX",1,5,"rival001","R","rival001","R","matej001","R","matej001","R","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","53/G","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,52
"SEA200504040","MIN",7,0,2,0,2,"FFX",1,5,"stews002","R","stews002","R","matej001","R","matej001","R","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","9/F","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,53
"SEA200504040","MIN",7,1,0,0,2,"CFX",1,5,"ibanr001","L","ibanr001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","43/G","T","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,54
"SEA200504040","MIN",7,1,1,2,1,"FBBX",1,5,"winnr001","L","winnr001","L","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","43/G-","F","F",7,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,55
"SEA200504040","MIN",7,1,2,2,2,"CSBBS",1,5,"olivm001","R","olivm001","R","radkb001","R","radkb001","R","mauej001","mornj001","rival001","cuddm001","bartj001","stews002","huntt001","jonej003","","","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,56
"SEA200504040","MIN",8,0,0,0,1,"CX",1,5,"bartj001","R","bartj001","R","matej001","R","matej001","R","olivm001","sexsr001","boonb002","belta001","valdw001","winnr001","reedj004","suzui001","","","","8/F","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,57
