"CHN197804140","PIT",1,0,0,0,0,"",0,0,"tavef101","R","tavef101","R","frymw101","L","frymw101","L","raded101","buckb001","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","","","","13/BG","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,1
"CHN197804140","PIT",1,0,1,3,2,"BBBSSFB",0,0,"bryes101","R","bryes101","R","frymw101","L","frymw101","L","raded101","buckb001","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","","","","W","F","F",8,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"CHN197804140","PIT",1,0,1,2,0,"",0,0,"parkd001","L","parkd001","L","frymw101","L","frymw101","L","raded101","buckb001","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","bryes101","","","64(1)3/GDP","F","F",9,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","64","","","F","F","F","F","F","F","F","F","F","frymw101","","","F","F","F","F","F","","","","",0,4,3,0,6,4,0,0,0,3
"CHN197804140","PIT",1,1,0,1,1,"",0,0,"dejei001","R","dejei001","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","","","63","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,4
"CHN197804140","PIT",1,1,1,1,1,"",0,0,"cling101","R","cling101","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","","","E4.B-1","F","F",8,2,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"CHN197804140","PIT",1,1,1,0,1,"",0,0,"buckb001","L","buckb001","L","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","cling101","","","D9/L.1-H(E4)(NR)(UR)","F","F",3,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",1,4,"F",0,"N",0,"N",2,5,0,0,"","","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"CHN197804140","PIT",1,1,1,1,0,"",0,1,"murcb101","L","murcb101","L","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","buckb001","","WP.2-3","F","F",9,4,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","reusj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"CHN197804140","PIT",1,1,1,3,2,"BBBSSFFS",0,1,"murcb101","L","murcb101","L","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","","buckb001","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","reusj001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"CHN197804140","PIT",1,1,2,3,2,"",0,1,"kingd001","R","kingd001","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","","buckb001","K","F","F",7,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","reusj001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"CHN197804140","PIT",2,0,0,3,2,"",0,1,"robib101","R","robib101","R","frymw101","L","frymw101","L","raded101","biitl101","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","","","","W","T","F",7,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"CHN197804140","PIT",2,0,0,0,2,"",0,1,"fregj101","R","fregj101","R","frymw101","L","frymw101","L","raded101","biitl101","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","robib101","","","K/C","F","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","frymw101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,11
"CHN197804140","PIT",2,0,1,1,1,"",0,1,"stenr101","R","stenr101","R","frymw101","L","frymw101","L","raded101","biitl101","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","robib101","","","31.1-2","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"31","","","","F","F","F","F","F","F","F","F","F","frymw101","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,12
"CHN197804140","PIT",2,0,2,3,2,"",0,1,"garnp001","R","garnp001","R","frymw101","L","frymw101","L","raded101","biitl101","trilm001","cruzh101","dejei001","kingd001","cling101","murcb101","","robib101","","K","F","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","frymw101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"CHN197804140","PIT",2,1,0,0,0,"",0,1,"trilm001","R","trilm001","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","","","","HP","T","F",4,6,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"CHN197804140","PIT",2,1,0,1,0,"",0,1,"cruzh101","R","cruzh101","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","trilm001","","","S8/G.1-2","F","F",5,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"CHN197804140","PIT",2,1,0,3,1,"",0,1,"raded101","L","raded101","L","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","cruzh101","trilm001","","64(1)/FO.2-3","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","64","","","F","F","F","F","F","F","F","F","F","reusj001","reusj001","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,16
"CHN197804140","PIT",2,1,1,0,2,"SSFFS",0,1,"frymw101","R","frymw101","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","raded101","","trilm001","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","reusj001","","reusj001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"CHN197804140","PIT",2,1,2,1,2,"",0,1,"dejei001","R","dejei001","R","reusj001","L","reusj001","L","sangm101","fregj101","stenr101","garnp001","tavef101","robib101","bryes101","parkd001","raded101","","trilm001","S7/L.3-H;1-2","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","reusj001","","reusj001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
