"MLN195304140","SLN",1,0,0,0,0,"",0,0,"hemus101","L","hemus101","L","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","","","","W","T","F",6,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"MLN195304140","SLN",1,0,0,0,0,"",0,0,"schor101","R","schor101","R","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","hemus101","","","6/FL","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","T","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","spahw101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,2
"MLN195304140","SLN",1,0,1,0,0,"",0,0,"musis101","L","musis101","L","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","hemus101","","","9","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","spahw101","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,3
"MLN195304140","SLN",1,0,2,0,0,"",0,0,"bilks101","R","bilks101","R","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","hemus101","","","K","F","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","spahw101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"MLN195304140","SLN",1,1,0,0,0,"",0,0,"brutb101","L","brutb101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","jablr101","hemus101","musis101","repur101","slaue101","","","","7","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,5
"MLN195304140","SLN",1,1,1,0,0,"",0,0,"logaj101","R","logaj101","R","stalg103","R","stalg103","R","riced101","bilks101","schor101","jablr101","hemus101","musis101","repur101","slaue101","","","","K","F","F",6,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6
"MLN195304140","SLN",1,1,2,0,0,"",0,0,"mathe101","L","mathe101","L","stalg103","R","stalg103","R","riced101","bilks101","schor101","jablr101","hemus101","musis101","repur101","slaue101","","","","K","F","F",5,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,7
"MLN195304140","SLN",2,0,0,0,0,"",0,0,"slaue101","L","slaue101","L","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","","","","7","T","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,8
"MLN195304140","SLN",2,0,1,0,0,"",0,0,"jablr101","R","jablr101","R","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","","","","8","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,9
"MLN195304140","SLN",2,0,2,0,0,"",0,0,"repur101","R","repur101","R","spahw101","L","spahw101","L","crand102","adcoj101","dittj101","mathe101","logaj101","gords101","brutb101","pafka101","","","","53","F","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,10
