"CLE196004190","DET",1,0,0,0,0,"",0,0,"yoste101","R","yoste101","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","","","","8","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,1
"CLE196004190","DET",1,0,1,0,0,"",0,0,"bollf101","R","bollf101","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","","","","53","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,2
"CLE196004190","DET",1,0,2,0,0,"",0,0,"maxwc101","L","maxwc101","L","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","","","","K23","F","F",7,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,3
"CLE196004190","DET",1,1,0,0,0,"",0,0,"tempj101","R","tempj101","R","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","","","","K","T","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"CLE196004190","DET",1,1,1,0,0,"",0,0,"kuenh101","R","kuenh101","R","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","","","","E1","F","F",8,2,18,"T","T",0,"F","F",0,"F","F",0,"F","F",1,"G","F","F","",1,1,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"CLE196004190","DET",1,1,1,0,0,"",0,0,"bondw101","L","bondw101","L","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","kuenh101","","","4/P","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","laryf101","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,6
"CLE196004190","DET",1,1,2,0,0,"",0,0,"frant101","L","frant101","L","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","kuenh101","","","53","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","laryf101","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,7
"CLE196004190","DET",2,0,0,0,0,"",0,0,"kalia101","R","kalia101","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","","","","W","T","F",8,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"CLE196004190","DET",2,0,0,0,0,"",0,0,"colar101","R","colar101","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","kalia101","","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bellg102","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"CLE196004190","DET",2,0,1,0,0,"",0,0,"bilks101","R","bilks101","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","kalia101","","","K","F","F",3,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bellg102","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,10
"CLE196004190","DET",2,0,2,0,0,"",0,0,"fernc102","R","fernc102","R","bellg102","R","bellg102","R","nixor101","powev101","tempj101","philb102","heldw101","frant101","kuenh101","bondw101","kalia101","","","164(1)/FO","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","164","","","F","F","F","F","F","F","F","F","F","bellg102","","","F","F","F","F","F","","","","",0,4,0,0,1,6,0,0,0,11
"CLE196004190","DET",2,1,0,0,0,"",0,0,"nixor101","L","nixor101","L","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","","","","S8","T","F",2,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"CLE196004190","DET",2,1,0,0,0,"",0,0,"powev101","R","powev101","R","laryf101","R","laryf101","R","berbl101","bilks101","bollf101","yoste101","fernc102","maxwc101","kalia101","colar101","nixor101","","","64(1)/FO","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","laryf101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,13
