"MIL199804070","MON",1,0,0,0,0,"",0,0,"grudm001","R","grudm001","R","karls001","L","karls001","L","mathm001","jahaj001","vinaf001","cirij001","valej003","newfm001","grism001","burnj001","","","","7/F7D","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,1
"MIL199804070","MON",1,0,1,0,0,"",0,0,"mordm001","R","mordm001","R","karls001","L","karls001","L","mathm001","jahaj001","vinaf001","cirij001","valej003","newfm001","grism001","burnj001","","","","63/G56","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,2
"MIL199804070","MON",1,0,2,0,0,"",0,0,"guerv001","R","guerv001","R","karls001","L","karls001","L","mathm001","jahaj001","vinaf001","cirij001","valej003","newfm001","grism001","burnj001","","","","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"MIL199804070","MON",1,1,0,0,0,"",0,0,"vinaf001","L","vinaf001","L","hermd001","R","hermd001","R","widgc001","fullb001","mordm001","vidrj001","grudm001","santf001","whitr001","guerv001","","","","6/P5DF","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","T","5DF",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,4
"MIL199804070","MON",1,1,1,0,0,"",0,0,"cirij001","R","cirij001","R","hermd001","R","hermd001","R","widgc001","fullb001","mordm001","vidrj001","grudm001","santf001","whitr001","guerv001","","","","W","F","F",5,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"MIL199804070","MON",1,1,1,0,0,"",0,0,"jahaj001","R","jahaj001","R","hermd001","R","hermd001","R","widgc001","fullb001","mordm001","vidrj001","grudm001","santf001","whitr001","guerv001","cirij001","","","53/G56S.1-2","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56S",0,0,"N",0,"N",0,"N",0,2,0,0,"53","","","","F","F","F","F","F","F","F","F","F","hermd001","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,6
"MIL199804070","MON",1,1,2,0,0,"",0,0,"burnj001","L","burnj001","L","hermd001","R","hermd001","R","widgc001","fullb001","mordm001","vidrj001","grudm001","santf001","whitr001","guerv001","","cirij001","","W","F","F",9,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","hermd001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"MIL199804070","MON",1,1,2,0,0,"",0,0,"grism001","R","grism001","R","hermd001","R","hermd001","R","widgc001","fullb001","mordm001","vidrj001","grudm001","santf001","whitr001","guerv001","burnj001","cirij001","","K","F","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","hermd001","hermd001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"MIL199804070","MON",2,0,0,0,0,"",0,0,"whitr001","R","whitr001","R","karls001","L","karls001","L","mathm001","jahaj001","vinaf001","cirij001","valej003","newfm001","grism001","burnj001","","","","63/G56","T","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,9
"MIL199804070","MON",2,0,1,0,0,"",0,0,"vidrj001","R","vidrj001","R","karls001","L","karls001","L","mathm001","jahaj001","vinaf001","cirij001","valej003","newfm001","grism001","burnj001","","","","63/G6","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,10
