"SLN198104110","PHI",1,0,0,0,0,"",0,0,"rosep001","L","rosep001","L","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","D8","T","F",3,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"SLN198104110","PHI",1,0,0,0,0,"",0,0,"trilm001","R","trilm001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","rosep001","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","forsb001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"SLN198104110","PHI",1,0,0,0,0,"",0,0,"mcbrb101","L","mcbrb101","L","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","trilm001","rosep001","","8.2-3","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,3,0,"8","","","","F","F","F","F","F","F","F","F","F","forsb001","forsb001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"SLN198104110","PHI",1,0,1,0,0,"",0,0,"schmm001","R","schmm001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","trilm001","","rosep001","HR.3-H;1-H","F","F",5,4,23,"T","T",4,"F","F",0,"F","F",3,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,4,0,4,"","","","","F","F","F","F","F","F","F","F","F","forsb001","","forsb001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"SLN198104110","PHI",1,0,1,0,0,"",3,0,"mattg001","R","mattg001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","4/L","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,5
"SLN198104110","PHI",1,0,2,0,0,"",3,0,"maddg001","R","maddg001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","63","F","F",8,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,6
"SLN198104110","PHI",1,1,0,0,0,"",3,0,"tempg001","L","tempg001","L","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","7","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,7
"SLN198104110","PHI",1,1,1,0,0,"",3,0,"oberk001","L","oberk001","L","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","43","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,8
"SLN198104110","PHI",1,1,2,0,0,"",3,0,"hernk001","L","hernk001","L","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","43","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,9
"SLN198104110","PHI",2,0,0,0,0,"",3,0,"bowal001","L","bowal001","L","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","7","T","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,10
"SLN198104110","PHI",2,0,1,0,0,"",3,0,"boonb001","R","boonb001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","E5","F","F",2,8,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"SLN198104110","PHI",2,0,1,0,0,"",3,0,"ruthd001","R","ruthd001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","boonb001","","","16(1)/FO","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","16","","","F","F","F","F","F","F","F","F","F","forsb001","","","F","F","F","F","F","","","","",0,6,0,0,1,0,0,0,0,12
"SLN198104110","PHI",2,0,2,0,0,"",3,0,"rosep001","L","rosep001","L","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","ruthd001","","","43","F","F",3,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","forsb001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,13
"SLN198104110","PHI",2,1,0,0,0,"",3,0,"hendg001","R","hendg001","R","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","53","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,14
"SLN198104110","PHI",2,1,1,0,0,"",3,0,"portd001","L","portd001","L","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","43","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,15
"SLN198104110","PHI",2,1,2,0,0,"",3,0,"lezcs001","R","lezcs001","R","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","8","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,16
"SLN198104110","PHI",3,0,0,0,0,"",3,0,"trilm001","R","trilm001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","53","T","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,17
"SLN198104110","PHI",3,0,1,0,0,"",3,0,"mcbrb101","L","mcbrb101","L","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","43","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,18
"SLN198104110","PHI",3,0,2,0,0,"",3,0,"schmm001","R","schmm001","R","forsb001","R","forsb001","R","portd001","hernk001","herrt001","oberk001","tempg001","lezcs001","scott001","hendg001","","","","13","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,19
"SLN198104110","PHI",3,1,0,0,0,"",3,0,"scott001","L","scott001","L","ruthd001","R","ruthd001","R","boonb001","rosep001","trilm001","schmm001","bowal001","mattg001","maddg001","mcbrb101","","","","3/G","T","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,20
