"BOS198104100","CHA",2,0,2,0,0,"",0,0,"almob001","R","almob001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","bernt001","","lemoc001","K","F","F",6,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","ecked001","","ecked001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"BOS198104100","CHA",2,1,0,0,0,"",0,0,"lansc001","R","lansc001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","8/F","T","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,16
"BOS198104100","CHA",2,1,1,0,0,"",0,0,"hoffg001","R","hoffg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K","F","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"BOS198104100","CHA",2,1,2,0,0,"",0,0,"alleg001","R","alleg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K/C","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,18
"BOS198104100","CHA",3,0,0,0,0,"",0,0,"leflr101","R","leflr101","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,19
"BOS198104100","CHA",3,0,1,3,2,"",0,0,"squim001","L","squim001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","W","F","F",3,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"BOS198104100","CHA",3,0,1,0,0,"",0,0,"fiskc001","R","fiskc001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","squim001","","","S6/F.1X3(65)","F","F",2,3,20,"T","T",1,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","65","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,5,0,0,6,0,0,0,0,21
"BOS198104100","CHA",3,0,2,0,2,"",0,0,"luzig001","R","luzig001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","fiskc001","","","K","F","F",10,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"BOS198104100","CHA",3,1,0,0,0,"",0,0,"millr001","L","millr001","L","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K/C","T","F",8,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"BOS198104100","CHA",3,1,1,0,0,"X",0,0,"evand002","R","evand002","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","9/L","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,24
"BOS198104100","CHA",3,1,2,3,0,"BBBB",0,0,"stapd001","R","stapd001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","W","F","F",4,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"BOS198104100","CHA",3,1,2,0,0,"",0,0,"rudij101","R","rudij101","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","stapd001","","","7/L","F","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","burnb001","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,26
"BOS198104100","CHA",4,0,0,0,2,"",0,0,"lemoc001","R","lemoc001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","K","T","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"BOS198104100","CHA",4,0,1,0,0,"",0,0,"bainh001","L","bainh001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","5/FL","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,28
"BOS198104100","CHA",4,0,2,0,0,"",0,0,"morrj002","R","morrj002","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","63","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,29
"BOS198104100","CHA",4,1,0,0,0,"",0,0,"ricej001","R","ricej001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K","T","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,30
"BOS198104100","CHA",4,1,1,0,0,"",0,0,"peret001","R","peret001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","D7/78","F","F",3,5,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","78",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"BOS198104100","CHA",4,1,1,0,0,"",0,0,"lansc001","R","lansc001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","peret001","","K","F","F",5,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","burnb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"BOS198104100","CHA",4,1,2,0,0,"",0,0,"hoffg001","R","hoffg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","peret001","","63","F","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","burnb001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,33
"BOS198104100","CHA",5,0,0,0,0,"",0,0,"bernt001","L","bernt001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","4/P","T","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,34
"BOS198104100","CHA",5,0,1,0,0,"",0,0,"almob001","R","almob001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","53","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,35
"BOS198104100","CHA",5,0,2,0,0,"",0,0,"leflr101","R","leflr101","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","E4","F","F",7,1,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"BOS198104100","CHA",5,0,2,0,0,"",0,0,"squim001","L","squim001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","leflr101","","","SB2","F","F",3,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","ecked001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"BOS198104100","CHA",5,0,2,3,1,"",0,0,"squim001","L","squim001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","leflr101","","6/P","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"6","","","","F","F","F","F","F","F","F","F","F","","ecked001","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,38
"BOS198104100","CHA",5,1,0,0,0,"",0,0,"alleg001","R","alleg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K","T","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,39
"BOS198104100","CHA",5,1,1,3,2,"",0,0,"millr001","L","millr001","L","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","63","F","F",8,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,40
"BOS198104100","CHA",5,1,2,2,1,"",0,0,"evand002","R","evand002","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","HR/7/L","F","F",9,1,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"L","F","F","7",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"BOS198104100","CHA",5,1,2,0,0,"",0,1,"stapd001","R","stapd001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","4/P","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,42
"BOS198104100","CHA",6,0,0,3,2,"",0,1,"fiskc001","R","fiskc001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","K","T","F",2,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,43
"BOS198104100","CHA",6,0,1,0,0,"",0,1,"luzig001","R","luzig001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","5/FL","F","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,44
"BOS198104100","CHA",6,0,2,0,0,"",0,1,"lemoc001","R","lemoc001","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","53","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,45
"BOS198104100","CHA",6,1,0,3,2,"",0,1,"rudij101","R","rudij101","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","8/L","T","F",10,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,46
"BOS198104100","CHA",6,1,1,0,0,"",0,1,"ricej001","R","ricej001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","3/FL","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,47
"BOS198104100","CHA",6,1,2,0,0,"",0,1,"peret001","R","peret001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","S7/G","F","F",3,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"BOS198104100","CHA",6,1,2,0,0,"X",0,1,"lansc001","R","lansc001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","peret001","","","4/P","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","burnb001","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,49
"BOS198104100","CHA",7,0,0,0,0,"",0,1,"bainh001","L","bainh001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","4/L","T","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,50
"BOS198104100","CHA",7,0,1,0,0,"",0,1,"morrj002","R","morrj002","R","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","63","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,51
"BOS198104100","CHA",7,0,2,0,0,"",0,1,"bernt001","L","bernt001","L","ecked001","R","ecked001","R","alleg001","peret001","stapd001","lansc001","hoffg001","ricej001","millr001","evand002","","","","K","F","F",4,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"BOS198104100","CHA",7,1,0,0,0,"",0,1,"hoffg001","R","hoffg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","K","T","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"BOS198104100","CHA",7,1,1,0,0,"X",0,1,"alleg001","R","alleg001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","HR/89/L","F","F",2,8,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"L","F","F","89",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"BOS198104100","CHA",7,1,1,0,0,"",0,2,"millr001","L","millr001","L","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","63","F","F",8,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,55
"BOS198104100","CHA",7,1,2,0,0,"",0,2,"evand002","R","evand002","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","","","","W","F","F",9,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"BOS198104100","CHA",7,1,2,0,0,"",0,2,"stapd001","R","stapd001","R","burnb001","L","burnb001","L","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","evand002","","","E9.1-3","F","F",4,2,18,"T","T",0,"F","F",0,"F","F",0,"F","F",9,"F","F","F","",1,9,"F",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","burnb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"BOS198104100","CHA",7,1,2,3,2,"",0,2,"rudij101","R","rudij101","R","hoytl001","R","hoytl001","R","fiskc001","squim001","bernt001","morrj002","almob001","leflr101","lemoc001","bainh001","stapd001","","evand002","K","F","F",10,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"2","","","","F","F","F","F","F","F","F","F","F","burnb001","","burnb001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
