"NYA196404160","BOS",2,0,0,0,0,"",1,0,"conit101","R","conit101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","clinl101","stuad101","","5(2)4(1)/GDP/FO.B-1","F","F",8,7,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","5","","F","F","F","F","F","F","F","F","F","fordw101","fordw101","","F","F","F","F","F","","","","",0,5,4,0,5,0,0,0,0,11
"NYA196404160","BOS",2,0,2,0,0,"",1,0,"tillb101","R","tillb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","conit101","","","S9.1-H","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,12
"NYA196404160","BOS",2,0,2,0,0,"",2,0,"monbb101","R","monbb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","tillb101","","","W.1-2","F","F",1,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"NYA196404160","BOS",2,0,2,0,0,"",2,0,"schic101","R","schic101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","monbb101","tillb101","","7/7D","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","fordw101","fordw101","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,14
"NYA196404160","BOS",2,1,0,0,0,"",2,0,"trest101","L","trest101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","8/8D","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,15
"NYA196404160","BOS",2,1,1,0,0,"",2,0,"pepij101","L","pepij101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","2/FL","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"NYA196404160","BOS",2,1,2,0,0,"",2,0,"howae101","R","howae101","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","K","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"NYA196404160","BOS",3,0,0,0,0,"",2,0,"brese101","R","brese101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","S5","T","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"NYA196404160","BOS",3,0,0,0,0,"",2,0,"yastc101","L","yastc101","L","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","brese101","","","13.1-2","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"13","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,19
"NYA196404160","BOS",3,0,1,0,0,"",2,0,"malzf101","R","malzf101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","brese101","","S7/G.2-H","F","F",5,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","fordw101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"NYA196404160","BOS",3,0,1,0,0,"",3,0,"stuad101","R","stuad101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","malzf101","","","K/C","F","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21
"NYA196404160","BOS",3,0,2,0,0,"",3,0,"clinl101","R","clinl101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","malzf101","","","7","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,22
"NYA196404160","BOS",3,1,0,0,0,"",3,0,"boyec102","R","boyec102","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","S8/G","T","F",5,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"NYA196404160","BOS",3,1,0,0,0,"",3,0,"fordw101","L","fordw101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","boyec102","","","W.1-2","F","F",1,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","monbb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"NYA196404160","BOS",3,1,0,0,0,"",3,0,"linzp101","R","linzp101","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","fordw101","boyec102","","46(1)/FO.2-3;B-1","F","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","46","","","F","F","F","F","F","F","F","F","F","monbb101","monbb101","","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,25
"NYA196404160","BOS",3,1,1,0,0,"",3,0,"richb102","R","richb102","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","linzp101","","boyec102","S5.3-H;1-2","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",1,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","monbb101","","monbb101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"NYA196404160","BOS",3,1,1,0,0,"",3,1,"marir101","L","marir101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","richb102","linzp101","","8/8D.2-3","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,1,3,0,"8","","","","F","F","F","F","F","F","F","F","F","monbb101","monbb101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,27
"NYA196404160","BOS",3,1,2,0,0,"",3,1,"mantm101","L","mantm101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","richb102","","linzp101","S9/G.3-H;1-3","F","F",8,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","monbb101","","monbb101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"NYA196404160","BOS",3,1,2,0,0,"",3,2,"trest101","L","trest101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","mantm101","","richb102","6/7","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","7",0,0,"N",0,"N",0,"N",0,1,0,3,"6","","","","F","F","F","F","F","F","F","F","F","monbb101","","monbb101","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,29
"NYA196404160","BOS",4,0,0,0,0,"",3,2,"conit101","R","conit101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","53","T","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,30
"NYA196404160","BOS",4,0,1,0,0,"",3,2,"tillb101","R","tillb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","S8/G","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"NYA196404160","BOS",4,0,1,0,0,"",3,2,"monbb101","R","monbb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","tillb101","","","K/BF","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","T","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,32
"NYA196404160","BOS",4,0,2,0,0,"",3,2,"schic101","R","schic101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","tillb101","","","64(1)/FO.B-1","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","64","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,33
"NYA196404160","BOS",4,1,0,0,0,"",3,2,"pepij101","L","pepij101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","W","T","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"NYA196404160","BOS",4,1,0,0,0,"",3,2,"howae101","R","howae101","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","pepij101","","","S8.1-2","F","F",2,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","monbb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"NYA196404160","BOS",4,1,0,0,0,"",3,2,"boyec102","R","boyec102","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","howae101","pepij101","","9.2-3","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,3,0,"9","","","","F","F","F","F","F","F","F","F","F","monbb101","monbb101","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,36
"NYA196404160","BOS",4,1,1,0,0,"",3,2,"fordw101","L","fordw101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","howae101","","pepij101","W.1-2","F","F",1,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,3,"","","","","F","F","F","F","F","F","F","F","F","monbb101","","monbb101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"NYA196404160","BOS",4,1,1,0,0,"",3,2,"linzp101","R","linzp101","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","fordw101","howae101","pepij101","5(2)3/GDP","F","F",6,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"53","","5","","F","F","F","F","F","F","F","F","F","monbb101","monbb101","monbb101","F","F","F","F","F","","","","",0,5,3,0,5,0,0,0,0,38
"NYA196404160","BOS",5,0,0,0,0,"",3,2,"brese101","R","brese101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","7","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,39
"NYA196404160","BOS",5,0,1,0,0,"",3,2,"yastc101","L","yastc101","L","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","13","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,40
"NYA196404160","BOS",5,0,2,0,0,"",3,2,"malzf101","R","malzf101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","D8","F","F",5,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"NYA196404160","BOS",5,0,2,0,0,"",3,2,"stuad101","R","stuad101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","malzf101","","63","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","fordw101","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,42
"NYA196404160","BOS",5,1,0,0,0,"",3,2,"richb102","R","richb102","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","63","T","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,43
"NYA196404160","BOS",5,1,1,0,0,"",3,2,"marir101","L","marir101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","5","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,44
"NYA196404160","BOS",5,1,2,0,0,"",3,2,"mantm101","L","mantm101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","3/G","F","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,45
"NYA196404160","BOS",6,0,0,0,0,"",3,2,"clinl101","R","clinl101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","63","T","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,46
"NYA196404160","BOS",6,0,1,0,0,"",3,2,"conit101","R","conit101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","S","F","F",8,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"NYA196404160","BOS",6,0,1,0,0,"",3,2,"tillb101","R","tillb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","conit101","","","S5.1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","fordw101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"NYA196404160","BOS",6,0,1,0,0,"",3,2,"monbb101","R","monbb101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","tillb101","conit101","","6(1)3(B)/GDP","F","F",1,9,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","6","","","F","F","F","F","F","F","F","F","F","fordw101","fordw101","","F","F","F","F","F","","","","",0,6,3,0,6,0,0,0,0,49
"NYA196404160","BOS",6,1,0,0,0,"",3,2,"trest101","L","trest101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","7","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,50
"NYA196404160","BOS",6,1,1,0,0,"",3,2,"pepij101","L","pepij101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","31","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,51
"NYA196404160","BOS",6,1,2,0,0,"",3,2,"howae101","R","howae101","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","53","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,52
"NYA196404160","BOS",7,0,0,0,0,"",3,2,"schic101","R","schic101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","K/BF","T","F",4,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"NYA196404160","BOS",7,0,1,0,0,"",3,2,"brese101","R","brese101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","","D9","F","F",6,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"NYA196404160","BOS",7,0,1,0,0,"",3,2,"yastc101","L","yastc101","L","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","brese101","","43.2-3","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"43","","","","F","F","F","F","F","F","F","F","F","","fordw101","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,55
"NYA196404160","BOS",7,0,2,0,0,"",3,2,"malzf101","R","malzf101","R","fordw101","L","fordw101","L","howae101","pepij101","richb102","boyec102","linzp101","trest101","mantm101","marir101","","","brese101","53","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"53","","","","F","F","F","F","F","F","F","F","F","","","fordw101","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,56
"NYA196404160","BOS",7,1,0,0,0,"",3,2,"boyec102","R","boyec102","R","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","","","","S9","T","F",5,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"NYA196404160","BOS",7,1,0,0,0,"",3,2,"fordw101","L","fordw101","L","monbb101","R","monbb101","R","tillb101","stuad101","schic101","malzf101","brese101","yastc101","conit101","clinl101","boyec102","","","14/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"14","","","","F","F","F","F","F","F","F","F","F","monbb101","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,58
