"PIT195304160","PHI",1,0,0,0,0,"",0,0,"ryanc102","R","ryanc102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","S7","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"PIT195304160","PHI",1,0,0,0,0,"",0,0,"ashbr101","L","ashbr101","L","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","ryanc102","","","34/SH.1-2","F","F",8,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"34","","","","F","F","F","F","F","F","F","F","F","pollh101","","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,2
"PIT195304160","PHI",1,0,1,0,0,"",0,0,"clarm102","R","clarm102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","ryanc102","","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","pollh101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"PIT195304160","PHI",1,0,2,0,0,"",0,0,"ennid101","R","ennid101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","ryanc102","","53","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","pollh101","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,4
"PIT195304160","PHI",1,1,0,0,0,"",0,0,"abrac101","L","abrac101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","S7","T","F",9,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"PIT195304160","PHI",1,1,0,0,0,"",0,0,"castp102","R","castp102","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","abrac101","","","14/SH.1-2","F","F",5,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"14","","","","F","F","F","F","F","F","F","F","F","drewk101","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,6
"PIT195304160","PHI",1,1,1,0,0,"",0,0,"montf101","L","montf101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","abrac101","","3/G.2-3","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"3","","","","F","F","F","F","F","F","F","F","F","","drewk101","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,7
"PIT195304160","PHI",1,1,2,0,0,"",0,0,"kiner101","R","kiner101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","abrac101","FLE2","F","F",7,4,13,"F","F",0,"F","F",0,"F","F",0,"F","F",2,"P","F","T","",1,2,"F",0,"N",0,"N",0,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","drewk101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"PIT195304160","PHI",1,1,2,0,0,"",0,0,"kiner101","R","kiner101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","abrac101","S7.3-H(UR)","F","F",7,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,5,"","","","","F","F","F","F","F","F","F","F","F","","","drewk101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"PIT195304160","PHI",1,1,2,0,0,"",0,1,"smitp104","L","smitp104","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","kiner101","","","E4/G.1-2","F","F",3,5,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","drewk101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"PIT195304160","PHI",1,1,2,0,0,"",0,1,"ocond101","R","ocond101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","smitp104","kiner101","","64(1)/FO","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","64","","","F","F","F","F","F","F","F","F","F","drewk101","drewk101","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,11
"PIT195304160","PHI",2,0,0,0,0,"",0,1,"torge101","L","torge101","L","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","K","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12
"PIT195304160","PHI",2,0,1,0,0,"",0,1,"hamng102","R","hamng102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","W","F","F",6,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"PIT195304160","PHI",2,0,1,0,0,"",0,1,"jonew101","R","jonew101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","hamng102","","","7","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","pollh101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,14
"PIT195304160","PHI",2,0,2,0,0,"",0,1,"lopas101","R","lopas101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","hamng102","","","53","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"53","","","","F","F","F","F","F","F","F","F","F","pollh101","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,15
"PIT195304160","PHI",2,1,0,0,0,"",0,1,"garaj101","L","garaj101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","K","T","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"PIT195304160","PHI",2,1,1,0,0,"",0,1,"coled101","R","coled101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","S","F","F",6,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"PIT195304160","PHI",2,1,1,0,0,"",0,1,"pollh101","L","pollh101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","coled101","","","14/SH.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"14","","","","F","F","F","F","F","F","F","F","F","drewk101","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,18
"PIT195304160","PHI",2,1,2,0,0,"",0,1,"abrac101","L","abrac101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","coled101","","43","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","drewk101","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,19
"PIT195304160","PHI",3,0,0,0,0,"",0,1,"drewk101","R","drewk101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,20
"PIT195304160","PHI",3,0,1,0,0,"",0,1,"ryanc102","R","ryanc102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","S","F","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"PIT195304160","PHI",3,0,1,0,0,"",0,1,"ashbr101","L","ashbr101","L","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","ryanc102","","","D.1-3","F","F",8,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","pollh101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"PIT195304160","PHI",3,0,1,0,0,"",0,1,"clarm102","R","clarm102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","ashbr101","ryanc102","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","pollh101","pollh101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"PIT195304160","PHI",3,0,2,0,0,"",0,1,"ennid101","R","ennid101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","ashbr101","ryanc102","53","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"53","","","","F","F","F","F","F","F","F","F","F","","pollh101","pollh101","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,24
"PIT195304160","PHI",3,1,0,0,0,"",0,1,"castp102","R","castp102","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","43","T","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,25
"PIT195304160","PHI",3,1,1,0,0,"",0,1,"montf101","L","montf101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","31","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,26
"PIT195304160","PHI",3,1,2,0,0,"",0,1,"kiner101","R","kiner101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","8","F","F",7,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,27
"PIT195304160","PHI",4,0,0,0,0,"",0,1,"torge101","L","torge101","L","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","S9","T","F",3,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"PIT195304160","PHI",4,0,0,0,0,"",0,1,"hamng102","R","hamng102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","torge101","","","D8/F8XD.1-H;BX3(875)","F","F",6,6,21,"T","T",2,"F","F",1,"F","F",1,"F","F",8,"F","F","F","8XD",0,0,"N",0,"N",0,"N",0,4,0,0,"875","","","","F","F","F","F","F","F","F","F","F","pollh101","","","F","F","F","F","F","","","","",0,5,0,0,8,7,0,0,0,29
"PIT195304160","PHI",4,0,1,0,0,"",1,1,"jonew101","R","jonew101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","HR/9","F","F",5,7,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","9",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"PIT195304160","PHI",4,0,1,0,0,"",2,1,"lopas101","R","lopas101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","53","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,31
"PIT195304160","PHI",4,0,2,0,0,"",2,1,"drewk101","R","drewk101","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","53","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,32
"PIT195304160","PHI",4,1,0,0,0,"",2,1,"smitp104","L","smitp104","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","E5/TH1","T","F",3,5,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"T",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"PIT195304160","PHI",4,1,0,0,0,"",2,1,"ocond101","R","ocond101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","smitp104","","","S7/G5.1-3","F","F",4,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","5",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","drewk101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"PIT195304160","PHI",4,1,0,0,0,"",2,1,"garaj101","L","garaj101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","ocond101","","smitp104","S9.3-H(UR);1-2","F","F",2,7,20,"T","T",1,"F","F",0,"F","F",1,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,5,"","","","","F","F","F","F","F","F","F","F","F","drewk101","","drewk101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"PIT195304160","PHI",4,1,0,0,0,"",2,2,"coled101","R","coled101","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","garaj101","ocond101","","34/SH.2-3;1-2","F","F",6,8,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"34","","","","F","F","F","F","F","F","F","F","F","drewk101","drewk101","","F","F","F","F","F","","","","",0,4,0,0,3,0,0,0,0,36
"PIT195304160","PHI",4,1,1,0,0,"",2,2,"pollh101","L","pollh101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","garaj101","ocond101","S8.3-H;2-H;B-2(THH)","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",2,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",2,0,4,4,"","","","","F","F","F","F","F","F","F","F","F","","drewk101","drewk101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,37
"PIT195304160","PHI",4,1,1,0,0,"",2,4,"abrac101","L","abrac101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","pollh101","","8","F","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","drewk101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,38
"PIT195304160","PHI",4,1,2,0,0,"",2,4,"castp102","R","castp102","R","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","pollh101","","HR/7.2-H(UR);B-H(UR)","F","F",5,2,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",5,0,5,0,"","","","","F","F","F","F","F","F","F","F","F","","drewk101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"PIT195304160","PHI",4,1,2,0,0,"",2,6,"montf101","L","montf101","L","drewk101","R","drewk101","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","","D9/F9DW","F","F",8,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"F","F","F","9DW",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"PIT195304160","PHI",4,1,2,0,0,"",2,6,"kiner101","R","kiner101","R","millb103","R","millb103","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","montf101","","S1.2-3","F","F",7,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","drewk101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"PIT195304160","PHI",4,1,2,0,0,"",2,6,"smitp104","L","smitp104","L","millb103","R","millb103","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","kiner101","","montf101","T9/89.3-H(UR);1-H(UR)","F","F",3,5,22,"T","T",3,"F","F",0,"F","F",2,"F","F",9,"","F","F","89",0,0,"N",0,"N",0,"N",3,5,0,5,"","","","","F","F","F","F","F","F","F","F","F","millb103","","drewk101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"PIT195304160","PHI",4,1,2,0,0,"",2,8,"ocond101","R","ocond101","R","millb103","R","millb103","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","","","smitp104","W","F","F",4,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","millb103","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"PIT195304160","PHI",4,1,2,0,0,"",2,8,"garaj101","L","garaj101","L","millb103","R","millb103","R","lopas101","torge101","ryanc102","jonew101","hamng102","ennid101","ashbr101","clarm102","ocond101","","smitp104","63","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"63","","","","F","F","F","F","F","F","F","F","F","millb103","","millb103","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,44
"PIT195304160","PHI",5,0,0,0,0,"",2,8,"ryanc102","R","ryanc102","R","pollh101","L","pollh101","L","garaj101","smitp104","ocond101","castp102","coled101","kiner101","montf101","abrac101","","","","S7","T","F",4,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
