"DET200104030","MIN",1,0,0,1,2,"CBCFC",0,0,"guzmc001","L","guzmc001","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","","K/C","T","F",6,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"DET200104030","MIN",1,0,1,2,1,"BCBX",0,0,"rival001","R","rival001","R","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","","63/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,2
"DET200104030","MIN",1,0,2,0,2,"CCS",0,0,"lawtm002","L","lawtm002","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"DET200104030","MIN",1,1,0,3,0,"BBBB",0,0,"ceder001","L","ceder001","L","radkb001","R","radkb001","R","piera001","miend001","rival001","koskc001","guzmc001","jonej003","huntt001","lawtm002","","","","W","T","F",9,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"DET200104030","MIN",1,1,0,0,1,"CC",0,0,"easld001","R","easld001","R","radkb001","R","radkb001","R","piera001","miend001","rival001","koskc001","guzmc001","jonej003","huntt001","lawtm002","ceder001","","","SB2","F","F",4,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","radkb001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"DET200104030","MIN",1,1,0,0,2,"CCS",0,0,"easld001","R","easld001","R","radkb001","R","radkb001","R","piera001","miend001","rival001","koskc001","guzmc001","jonej003","huntt001","lawtm002","","ceder001","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","radkb001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6
"DET200104030","MIN",1,1,1,0,0,"X",0,0,"higgb001","L","higgb001","L","radkb001","R","radkb001","R","piera001","miend001","rival001","koskc001","guzmc001","jonej003","huntt001","lawtm002","","ceder001","","8/L78","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","78",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","radkb001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,7
"DET200104030","MIN",1,1,2,0,2,"CFX",0,0,"clart002","L","clart002","L","radkb001","R","radkb001","R","piera001","miend001","rival001","koskc001","guzmc001","jonej003","huntt001","lawtm002","","ceder001","","63/G","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","radkb001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,8
"DET200104030","MIN",2,0,0,3,2,"BBCBFX",0,0,"koskc001","L","koskc001","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","","43/G","T","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,9
"DET200104030","MIN",2,0,1,1,1,"FBX",0,0,"ortid001","L","ortid001","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","","S9","F","F",10,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"DET200104030","MIN",2,0,1,0,0,"X",0,0,"huntt001","R","huntt001","R","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","ortid001","","","S9.1-3;B-2(TH3)","F","F",8,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","weavj002","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"DET200104030","MIN",2,0,1,1,0,"BX",0,0,"jonej003","L","jonej003","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","huntt001","ortid001","43/G.3-H;2-3","F","F",7,7,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,4,"43","","","","F","F","F","F","F","F","F","F","F","","weavj002","weavj002","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,12
"DET200104030","MIN",2,0,2,3,1,"CBBBB",1,0,"miend001","L","miend001","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","","","huntt001","W","F","F",3,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","weavj002","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"DET200104030","MIN",2,0,2,2,2,"BFBFX",1,0,"piera001","L","piera001","L","weavj002","R","weavj002","R","ingeb001","clart002","easld001","halts001","cruzd001","higgb001","encaj001","ceder001","miend001","","huntt001","53/G","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"53","","","","F","F","F","F","F","F","F","F","F","weavj002","","weavj002","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,14
