"PIT197504110","NYN",2,0,1,0,0,"",0,0,"unsed101","L","unsed101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","kingd001","","K","F","F",8,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","reusj001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,11
"PIT197504110","NYN",2,0,2,0,0,"",0,0,"harrb101","R","harrb101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","kingd001","","3/P","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"3","","","","F","F","F","F","F","F","F","F","F","","reusj001","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,12
"PIT197504110","NYN",2,1,0,0,0,"",0,0,"starw101","L","starw101","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","6/P","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,13
"PIT197504110","NYN",2,1,1,0,0,"",0,0,"ziskr101","R","ziskr101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","S8","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"PIT197504110","NYN",2,1,1,0,0,"",0,0,"parkd001","L","parkd001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","ziskr101","","","K","F","F",9,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"PIT197504110","NYN",2,1,2,0,0,"",0,0,"sangm101","R","sangm101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","ziskr101","","","E5.1-2;B-1","F","F",2,7,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"PIT197504110","NYN",2,1,2,0,0,"",0,0,"tavef101","R","tavef101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","sangm101","ziskr101","","BK.2-3;1-2","F","F",6,8,11,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","koosj001","koosj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"PIT197504110","NYN",2,1,2,0,0,"",0,0,"tavef101","R","tavef101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","sangm101","ziskr101","43","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"43","","","","F","F","F","F","F","F","F","F","F","","koosj001","koosj001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,18
"PIT197504110","NYN",3,0,0,0,0,"",0,0,"koosj001","R","koosj001","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","S7","T","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"PIT197504110","NYN",3,0,0,0,0,"",0,0,"cling101","R","cling101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","koosj001","","","14(1)/FO","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","14","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,4,0,0,1,0,0,0,0,20
"PIT197504110","NYN",3,0,1,0,0,"",0,0,"millf105","R","millf105","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","cling101","","","54(1)3/GDP","F","F",4,2,2,"T","T",0,"F","F",2,"T","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","54","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,4,3,0,5,4,0,0,0,21
"PIT197504110","NYN",3,1,0,0,0,"",0,0,"reusj001","L","reusj001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","S7","T","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"PIT197504110","NYN",3,1,0,0,0,"",0,0,"stenr101","R","stenr101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","reusj001","","","8","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,23
"PIT197504110","NYN",3,1,1,0,0,"",0,0,"hebnr001","L","hebnr001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","reusj001","","","36(1)/FO","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","36","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,6,0,0,3,0,0,0,0,24
"PIT197504110","NYN",3,1,2,0,0,"",0,0,"oliva001","L","oliva001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","hebnr001","","","8","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,25
"PIT197504110","NYN",4,0,0,0,0,"",0,0,"milnj101","L","milnj101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","43","T","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,26
"PIT197504110","NYN",4,0,1,0,0,"",0,0,"torrj101","R","torrj101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","13","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,27
"PIT197504110","NYN",4,0,2,0,0,"",0,0,"kingd001","R","kingd001","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","HR","F","F",9,5,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"PIT197504110","NYN",4,0,2,0,0,"",1,0,"grotj101","R","grotj101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","W","F","F",2,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"PIT197504110","NYN",4,0,2,0,0,"",1,0,"unsed101","L","unsed101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","grotj101","","","S9.1-2","F","F",8,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"PIT197504110","NYN",4,0,2,0,0,"",1,0,"harrb101","R","harrb101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","unsed101","grotj101","","W.2-3;1-2","F","F",6,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","reusj001","reusj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"PIT197504110","NYN",4,0,2,0,0,"",1,0,"koosj001","R","koosj001","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","harrb101","unsed101","grotj101","13","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"13","","","","F","F","F","F","F","F","F","F","F","reusj001","reusj001","reusj001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,32
"PIT197504110","NYN",4,1,0,0,0,"",1,0,"starw101","L","starw101","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","9","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,33
"PIT197504110","NYN",4,1,1,0,0,"",1,0,"ziskr101","R","ziskr101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","W","F","F",7,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,34
"PIT197504110","NYN",4,1,1,0,0,"",1,0,"parkd001","L","parkd001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","ziskr101","","","54(1)/FO","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,35
"PIT197504110","NYN",4,1,2,0,0,"",1,0,"sangm101","R","sangm101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","parkd001","","","43","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,36
"PIT197504110","NYN",5,0,0,0,0,"",1,0,"cling101","R","cling101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","9","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,37
"PIT197504110","NYN",5,0,1,0,0,"",1,0,"millf105","R","millf105","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","8","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,38
"PIT197504110","NYN",5,0,2,0,0,"",1,0,"milnj101","L","milnj101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","S9","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"PIT197504110","NYN",5,0,2,0,0,"",1,0,"torrj101","R","torrj101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","milnj101","","","D8.1-H","F","F",5,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","reusj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"PIT197504110","NYN",5,0,2,0,0,"",2,0,"kingd001","R","kingd001","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","torrj101","","IW","F","F",9,5,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","reusj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"PIT197504110","NYN",5,0,2,0,0,"",2,0,"grotj101","R","grotj101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","kingd001","torrj101","","53","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"53","","","","F","F","F","F","F","F","F","F","F","reusj001","reusj001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,42
"PIT197504110","NYN",5,1,0,0,0,"",2,0,"tavef101","R","tavef101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","9","T","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,43
"PIT197504110","NYN",5,1,1,0,0,"",2,0,"reusj001","L","reusj001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","S8","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"PIT197504110","NYN",5,1,1,0,0,"",2,0,"stenr101","R","stenr101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","reusj001","","","9","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,45
"PIT197504110","NYN",5,1,2,0,0,"",2,0,"hebnr001","L","hebnr001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","reusj001","","","S8.1-2","F","F",5,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"PIT197504110","NYN",5,1,2,0,0,"",2,0,"oliva001","L","oliva001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","hebnr001","reusj001","","7","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","koosj001","koosj001","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,47
"PIT197504110","NYN",6,0,0,0,0,"",2,0,"unsed101","L","unsed101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","43/BG","T","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","T","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,48
"PIT197504110","NYN",6,0,1,0,0,"",2,0,"harrb101","R","harrb101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","63","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,49
"PIT197504110","NYN",6,0,2,0,0,"",2,0,"koosj001","R","koosj001","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","63","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,50
"PIT197504110","NYN",6,1,0,0,0,"",2,0,"starw101","L","starw101","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","K/C","T","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"PIT197504110","NYN",6,1,1,0,0,"",2,0,"ziskr101","R","ziskr101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","S1","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"PIT197504110","NYN",6,1,1,0,0,"",2,0,"parkd001","L","parkd001","L","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","ziskr101","","","3(B)6(1)/GDP","F","F",9,6,2,"T","T",0,"F","F",2,"T","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","36","","","F","F","F","F","F","F","F","F","F","koosj001","","","F","F","F","F","F","","","","",0,3,6,0,3,0,0,0,0,53
"PIT197504110","NYN",7,0,0,0,0,"",2,0,"cling101","R","cling101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","7","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,54
"PIT197504110","NYN",7,0,1,0,0,"",2,0,"millf105","R","millf105","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","","","D7","F","F",4,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"PIT197504110","NYN",7,0,1,0,0,"",2,0,"milnj101","L","milnj101","L","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","","millf105","","W","F","F",3,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","reusj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"PIT197504110","NYN",7,0,1,0,0,"",2,0,"torrj101","R","torrj101","R","reusj001","L","reusj001","L","sangm101","starw101","stenr101","hebnr001","tavef101","ziskr101","oliva001","parkd001","milnj101","millf105","","64(1)3/GDP","F","F",5,4,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"43","64","","","F","F","F","F","F","F","F","F","F","reusj001","reusj001","","F","F","F","F","F","","","","",0,4,3,0,6,4,0,0,0,57
"PIT197504110","NYN",7,1,0,0,0,"",2,0,"sangm101","R","sangm101","R","koosj001","L","koosj001","L","grotj101","milnj101","millf105","torrj101","harrb101","cling101","unsed101","kingd001","","","","S7","T","F",2,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,58
