"DET196204130","NYA",1,0,0,0,0,"",0,0,"richb102","R","richb102","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","63","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,1
"DET196204130","NYA",1,0,1,0,0,"",0,0,"trest101","L","trest101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","3/G","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,2
"DET196204130","NYA",1,0,2,0,0,"",0,0,"marir101","L","marir101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","4/L","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,3
"DET196204130","NYA",1,1,0,0,0,"",0,0,"woodj107","R","woodj107","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","9","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,4
"DET196204130","NYA",1,1,1,0,0,"",0,0,"brutb101","L","brutb101","L","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","43","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,5
"DET196204130","NYA",1,1,2,0,0,"",0,0,"kalia101","R","kalia101","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","9","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,6
"DET196204130","NYA",2,0,0,0,0,"",0,0,"mantm101","L","mantm101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","S9","T","F",8,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"DET196204130","NYA",2,0,0,0,0,"",0,0,"berry101","L","berry101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","mantm101","","","S9.1-3","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","laryf101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"DET196204130","NYA",2,0,0,0,0,"",0,0,"howae101","R","howae101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","berry101","","mantm101","D7.3-H;1-3","F","F",2,6,21,"T","T",2,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","laryf101","","laryf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"DET196204130","NYA",2,0,0,0,0,"",1,0,"skowb101","R","skowb101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","howae101","berry101","8/8S","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8S",0,0,"N",0,"N",0,"N",0,0,2,3,"8","","","","F","F","F","F","F","F","F","F","F","","laryf101","laryf101","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,10
"DET196204130","NYA",2,0,1,0,0,"",1,0,"boyec102","R","boyec102","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","howae101","berry101","W","F","F",5,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","laryf101","laryf101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"DET196204130","NYA",2,0,1,0,0,"",1,0,"stafb101","R","stafb101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","boyec102","howae101","berry101","85(2)/FO.3-H;B-1;1-2","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",1,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","85","","F","F","F","F","F","F","F","F","F","laryf101","laryf101","laryf101","F","F","F","F","F","","","","",0,5,0,0,8,0,0,0,0,12
"DET196204130","NYA",2,0,2,0,0,"",2,0,"richb102","R","richb102","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","stafb101","boyec102","","6/7S","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","7S",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","laryf101","laryf101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,13
"DET196204130","NYA",2,1,0,0,0,"",2,0,"colar101","R","colar101","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","K","T","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"DET196204130","NYA",2,1,1,0,0,"",2,0,"cashn101","L","cashn101","L","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","43","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,15
"DET196204130","NYA",2,1,2,0,0,"",2,0,"boros101","R","boros101","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","K","F","F",5,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"DET196204130","NYA",3,0,0,0,0,"",2,0,"trest101","L","trest101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","9/9D","T","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9D",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,17
"DET196204130","NYA",3,0,1,0,0,"",2,0,"marir101","L","marir101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","31","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,18
"DET196204130","NYA",3,0,2,0,0,"",2,0,"mantm101","L","mantm101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","43","F","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,19
"DET196204130","NYA",3,1,0,0,0,"",2,0,"fernc102","R","fernc102","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","43","T","F",6,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,20
"DET196204130","NYA",3,1,1,0,0,"",2,0,"roarm101","R","roarm101","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","K","F","F",2,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21
"DET196204130","NYA",3,1,2,0,0,"",2,0,"laryf101","R","laryf101","R","stafb101","R","stafb101","R","howae101","skowb101","richb102","boyec102","trest101","berry101","mantm101","marir101","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"DET196204130","NYA",4,0,0,0,0,"",2,0,"berry101","L","berry101","L","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","43","T","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,23
"DET196204130","NYA",4,0,1,0,0,"",2,0,"howae101","R","howae101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","HR/7L","F","F",2,6,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7L",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"DET196204130","NYA",4,0,1,0,0,"",3,0,"skowb101","R","skowb101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","K","F","F",3,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,25
"DET196204130","NYA",4,0,2,0,0,"",3,0,"boyec102","R","boyec102","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","","","","S9/G","F","F",5,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"DET196204130","NYA",4,0,2,0,0,"",3,0,"stafb101","R","stafb101","R","laryf101","R","laryf101","R","roarm101","cashn101","woodj107","boros101","fernc102","colar101","brutb101","kalia101","boyec102","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","laryf101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
