"DET195904100","CHA",1,0,0,0,0,"",0,0,"aparl101","R","aparl101","R","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","","","","63","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,1
"DET195904100","CHA",1,0,1,0,0,"",0,0,"fox-n101","L","fox-n101","L","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","","","","D9","F","F",4,2,21,"T","T",2,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"DET195904100","CHA",1,0,1,0,0,"",0,0,"landj103","R","landj103","R","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","","fox-n101","","4(B)6(2)/LDP","F","F",8,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","46","","F","F","F","F","F","F","F","F","F","","bunnj101","","F","F","F","F","F","","","","",0,4,6,0,4,0,0,0,0,3
"DET195904100","CHA",1,1,0,0,0,"",0,0,"yoste101","R","yoste101","R","pierb101","L","pierb101","L","lolls101","cashn101","fox-n101","philb102","aparl101","callj101","landj103","smita102","","","","63","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,4
"DET195904100","CHA",1,1,1,0,0,"",0,0,"kuenh101","R","kuenh101","R","pierb101","L","pierb101","L","lolls101","cashn101","fox-n101","philb102","aparl101","callj101","landj103","smita102","","","","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"DET195904100","CHA",1,1,2,0,0,"",0,0,"kalia101","R","kalia101","R","pierb101","L","pierb101","L","lolls101","cashn101","fox-n101","philb102","aparl101","callj101","landj103","smita102","","","","HR/7D","F","F",9,3,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","7D",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"DET195904100","CHA",1,1,2,0,0,"",0,1,"harrg101","L","harrg101","L","pierb101","L","pierb101","L","lolls101","cashn101","fox-n101","philb102","aparl101","callj101","landj103","smita102","","","","43","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,7
"DET195904100","CHA",2,0,0,0,0,"",0,1,"lolls101","R","lolls101","R","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","","","","S8","T","F",2,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"DET195904100","CHA",2,0,0,0,0,"",0,1,"cashn101","L","cashn101","L","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","lolls101","","","K","F","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bunnj101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"DET195904100","CHA",2,0,1,0,0,"",0,1,"smita102","R","smita102","R","bunnj101","R","bunnj101","R","wilsr102","harrg101","bollf101","yoste101","bridr101","dobyl101","kuenh101","kalia101","lolls101","","","K+SB2","F","F",9,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"2","","","","T","F","F","F","F","F","F","F","F","bunnj101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,10
