"SLN196304130","PHI",1,0,0,0,0,"",0,0,"taylt101","R","taylt101","R","simmc101","L","simmc101","L","sawac101","whitb105","javij101","boyek101","groad101","musis101","flooc101","altmg101","","","","3/FL","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,1
"SLN196304130","PHI",1,0,1,0,0,"",0,0,"hoakd101","R","hoakd101","R","simmc101","L","simmc101","L","sawac101","whitb105","javij101","boyek101","groad101","musis101","flooc101","altmg101","","","","K/C","F","F",5,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,2
"SLN196304130","PHI",1,0,2,0,0,"",0,0,"callj101","L","callj101","L","simmc101","L","simmc101","L","sawac101","whitb105","javij101","boyek101","groad101","musis101","flooc101","altmg101","","","","K","F","F",9,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,3
"SLN196304130","PHI",1,1,0,0,0,"",0,0,"flooc101","R","flooc101","R","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","","","","53","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,4
"SLN196304130","PHI",1,1,1,0,0,"",0,0,"groad101","R","groad101","R","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","","","","T9.B-H(E9)(NR)","F","F",6,2,22,"T","T",3,"F","F",0,"F","F",0,"F","F",9,"","F","F","",1,9,"F",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"SLN196304130","PHI",1,1,1,0,0,"",0,1,"whitb105","L","whitb105","L","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","","","","K/C","F","F",3,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,6
"SLN196304130","PHI",1,1,2,0,0,"",0,1,"altmg101","L","altmg101","L","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","","","","S3","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",3,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"SLN196304130","PHI",1,1,2,0,0,"",0,1,"boyek101","R","boyek101","R","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","altmg101","","","BK.1-2","F","F",5,5,11,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","mahaa102","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"SLN196304130","PHI",1,1,2,0,0,"",0,1,"boyek101","R","boyek101","R","mahaa102","R","mahaa102","R","oldib101","demed101","taylt101","hoakd101","wineb101","grahw101","gonzt101","callj101","","altmg101","","K","F","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","mahaa102","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"SLN196304130","PHI",2,0,0,0,0,"",0,1,"demed101","R","demed101","R","simmc101","L","simmc101","L","sawac101","whitb105","javij101","boyek101","groad101","musis101","flooc101","altmg101","","","","9","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,10
