"PIT199604080","PHI",1,0,0,2,2,"CBCFBX",0,0,"dyksl001","L","dyksl001","L","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","","","S9/L9M","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","9M",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"PIT199604080","PHI",1,0,0,1,1,"CB11X",0,0,"moram001","L","moram001","L","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","dyksl001","","","T9/G3L.1-H","F","F",4,2,22,"T","T",3,"F","F",0,"F","F",1,"F","F",9,"G","F","F","3L",0,0,"N",0,"N",0,"N",3,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","neagd001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"PIT199604080","PHI",1,0,0,3,2,"FBFFBBFFFB",1,0,"santb001","R","santb001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","","moram001","W","F","F",2,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","neagd001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"PIT199604080","PHI",1,0,0,1,2,"BCFX",1,0,"zeilt001","R","zeilt001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","santb001","","moram001","8/SF/F8LD.3-H","F","F",5,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",8,"F","F","F","8LD",0,0,"N",0,"N",0,"N",0,1,0,4,"8","","","","F","F","F","F","F","F","F","F","F","neagd001","","neagd001","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,4
"PIT199604080","PHI",1,0,1,2,0,"BBX",2,0,"incap001","R","incap001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","santb001","","","D8/L8RXDW.1-3","F","F",7,5,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"L","F","F","8RXDW",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","neagd001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"PIT199604080","PHI",1,0,1,2,1,"BSBX",2,0,"whitm001","R","whitm001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","incap001","santb001","9/P9LS","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"P","F","F","9LS",0,0,"N",0,"N",0,"N",0,0,2,3,"9","","","","F","F","F","F","F","F","F","F","F","","neagd001","neagd001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,6
"PIT199604080","PHI",1,0,2,3,2,"BSBFBB",2,0,"schag001","R","schag001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","incap001","santb001","W","F","F",3,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,3,"","","","","F","F","F","F","F","F","F","F","F","","neagd001","neagd001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"PIT199604080","PHI",1,0,2,2,2,"CSBBS",2,0,"stock001","R","stock001","R","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","schag001","incap001","santb001","K","F","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"2","","","","F","F","F","F","F","F","F","F","F","neagd001","neagd001","neagd001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"PIT199604080","PHI",1,1,0,0,1,"CX",2,0,"brumj001","R","brumj001","R","ferns001","L","ferns001","L","santb001","schag001","moram001","zeilt001","stock001","incap001","dyksl001","whitm001","","","","S8/L8LM","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","8LM",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"PIT199604080","PHI",1,1,0,2,1,"BCBX",2,0,"marta001","L","marta001","L","ferns001","L","ferns001","L","santb001","schag001","moram001","zeilt001","stock001","incap001","dyksl001","whitm001","brumj001","","","8/F8LM","F","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8LM",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","ferns001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,10
"PIT199604080","PHI",1,1,1,0,0,"X",2,0,"merco002","R","merco002","R","ferns001","L","ferns001","L","santb001","schag001","moram001","zeilt001","stock001","incap001","dyksl001","whitm001","brumj001","","","8/L8RM","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","8RM",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","ferns001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,11
"PIT199604080","PHI",1,1,2,0,1,"CX",2,0,"kingj001","R","kingj001","R","ferns001","L","ferns001","L","santb001","schag001","moram001","zeilt001","stock001","incap001","dyksl001","whitm001","brumj001","","","13/G13S","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","13S",0,0,"N",0,"N",0,"N",0,1,0,0,"13","","","","F","F","F","F","F","F","F","F","F","ferns001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,12
"PIT199604080","PHI",2,0,0,1,2,"CBCC",2,0,"ferns001","L","ferns001","L","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"PIT199604080","PHI",2,0,1,2,2,"BCBFFFT",2,0,"dyksl001","L","dyksl001","L","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","","","K","F","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"PIT199604080","PHI",2,0,2,1,2,"CBSFS",2,0,"moram001","L","moram001","L","neagd001","L","neagd001","L","kendj001","kingj001","garcc001","hayec001","bellj001","marta001","brumj001","merco002","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
