"BOS195604170","BAL",1,1,1,0,0,"",0,3,"buddd101","R","buddd101","R","wighb101","L","wighb101","L","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","pierj102","","vernm101","S7.3-H;1-2","F","F",6,7,20,"T","T",1,"F","F",0,"F","F",1,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","wighb101","","wighb101","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"BOS195604170","BAL",1,1,1,0,0,"",0,4,"whits103","R","whits103","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","buddd101","pierj102","","8","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"8","","","","F","F","F","F","F","F","F","F","F","wighb101","wighb101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,12
"BOS195604170","BAL",1,1,2,0,0,"",0,4,"sullf101","R","sullf101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","buddd101","pierj102","","8","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"8","","","","F","F","F","F","F","F","F","F","F","wighb101","wighb101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
"BOS195604170","BAL",2,0,0,0,0,"",0,4,"frant101","L","frant101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","K/C","T","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"BOS195604170","BAL",2,0,1,0,0,"",0,4,"dyckj101","R","dyckj101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","53","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,15
"BOS195604170","BAL",2,0,2,0,0,"",0,4,"smith106","R","smith106","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","K/C","F","F",2,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,16
"BOS195604170","BAL",2,1,0,0,0,"",0,4,"goodb101","L","goodb101","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","7","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,17
"BOS195604170","BAL",2,1,1,0,0,"",0,4,"malzf101","R","malzf101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","63","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,18
"BOS195604170","BAL",2,1,2,0,0,"",0,4,"willt103","L","willt103","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","D7","F","F",7,3,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19
"BOS195604170","BAL",2,1,2,0,0,"",0,4,"jensj101","R","jensj101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","willt103","","53","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","browh101","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,20
"BOS195604170","BAL",3,0,0,0,0,"",0,4,"miraw101","L","miraw101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","13","T","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,21
"BOS195604170","BAL",3,0,1,0,0,"",0,4,"browh101","R","browh101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","D8","F","F",1,9,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"BOS195604170","BAL",3,0,1,0,0,"",0,4,"marsf101","R","marsf101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","browh101","","63","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"63","","","","F","F","F","F","F","F","F","F","F","","sullf101","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,23
"BOS195604170","BAL",3,0,2,0,0,"",0,4,"adamb103","R","adamb103","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","browh101","","W","F","F",5,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","sullf101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"BOS195604170","BAL",3,0,2,0,0,"",0,4,"phild102","L","phild102","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","adamb103","browh101","","8","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"8","","","","F","F","F","F","F","F","F","F","F","sullf101","sullf101","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,25
"BOS195604170","BAL",3,1,0,0,0,"",0,4,"vernm101","L","vernm101","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","D7","T","F",3,5,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"BOS195604170","BAL",3,1,0,0,0,"",0,4,"pierj102","R","pierj102","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","vernm101","","S/78.2-H","F","F",8,6,20,"T","T",1,"F","F",0,"F","F",1,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","browh101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
"BOS195604170","BAL",3,1,0,0,0,"",0,5,"buddd101","R","buddd101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","pierj102","","","S7.1-2","F","F",6,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","browh101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"BOS195604170","BAL",3,1,0,0,0,"",0,5,"whits103","R","whits103","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","buddd101","pierj102","","W.2-3;1-2","F","F",2,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","browh101","browh101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"BOS195604170","BAL",3,1,0,0,0,"",0,5,"sullf101","R","sullf101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","whits103","buddd101","pierj102","9(B)9216(1)/SF/DP.3-H;2-3","F","F",1,9,2,"T","F",0,"F","T",2,"T","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,3,4,"9","9216","","","F","F","F","F","F","F","F","F","F","browh101","browh101","browh101","F","F","F","F","F","","","","",0,9,6,0,9,2,1,0,0,30
"BOS195604170","BAL",3,1,2,0,0,"",0,6,"goodb101","L","goodb101","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","buddd101","8","F","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"8","","","","F","F","F","F","F","F","F","F","F","","","browh101","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,31
"BOS195604170","BAL",4,0,0,0,0,"",0,6,"triag101","R","triag101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","5","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,32
"BOS195604170","BAL",4,0,1,0,0,"",0,6,"frant101","L","frant101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","S9","F","F",8,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"BOS195604170","BAL",4,0,1,0,0,"",0,6,"dyckj101","R","dyckj101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","frant101","","","9","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","sullf101","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,34
"BOS195604170","BAL",4,0,2,0,0,"",0,6,"smith106","R","smith106","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","frant101","","","6","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","sullf101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,35
"BOS195604170","BAL",4,1,0,0,0,"",0,6,"malzf101","R","malzf101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","3/FL","T","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,36
"BOS195604170","BAL",4,1,1,0,0,"",0,6,"willt103","L","willt103","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","13","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,37
"BOS195604170","BAL",4,1,2,0,0,"",0,6,"jensj101","R","jensj101","R","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","W","F","F",9,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,38
"BOS195604170","BAL",4,1,2,0,0,"",0,6,"vernm101","L","vernm101","L","browh101","R","browh101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","jensj101","","","7","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","browh101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,39
"BOS195604170","BAL",5,0,0,0,0,"",0,6,"miraw101","L","miraw101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","8","T","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,40
"BOS195604170","BAL",5,0,1,0,0,"",0,6,"nelst102","L","nelst102","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","S5","F","T",11,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","browh101",1,0,0,0,0,0,0,0,0,41
"BOS195604170","BAL",5,0,1,0,0,"",0,6,"marsf101","R","marsf101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","nelst102","","","W.1-2","F","F",4,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","sullf101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,42
"BOS195604170","BAL",5,0,1,0,0,"",0,6,"adamb103","R","adamb103","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","marsf101","nelst102","","7","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","sullf101","sullf101","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,43
"BOS195604170","BAL",5,0,2,0,0,"",0,6,"phild102","L","phild102","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","marsf101","nelst102","","7","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","sullf101","sullf101","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,44
"BOS195604170","BAL",5,1,0,0,0,"",0,6,"pierj102","R","pierj102","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","S","T","F",8,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"BOS195604170","BAL",5,1,0,0,0,"",0,6,"buddd101","R","buddd101","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","pierj102","","","CS2(24)","F","F",6,7,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","dorif101","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,46
"BOS195604170","BAL",5,1,1,0,0,"",0,6,"buddd101","R","buddd101","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","K","F","F",6,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,47
"BOS195604170","BAL",5,1,2,0,0,"",0,6,"whits103","R","whits103","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","S","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"BOS195604170","BAL",5,1,2,0,0,"",0,6,"sullf101","R","sullf101","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","whits103","","","63","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"63","","","","F","F","F","F","F","F","F","F","F","dorif101","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,49
"BOS195604170","BAL",6,0,0,0,0,"",0,6,"triag101","R","triag101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","","","S7","T","F",3,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"BOS195604170","BAL",6,0,0,0,0,"",0,6,"frant101","L","frant101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","triag101","","","K","F","F",8,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","sullf101","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"BOS195604170","BAL",6,0,1,0,0,"",0,6,"dyckj101","R","dyckj101","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","triag101","","","D/78.1-3","F","F",7,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",2,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","sullf101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"BOS195604170","BAL",6,0,1,0,0,"",0,6,"smith106","R","smith106","R","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","dyckj101","triag101","4","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"4","","","","F","F","F","F","F","F","F","F","F","","sullf101","sullf101","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,53
"BOS195604170","BAL",6,0,2,0,0,"",0,6,"miraw101","L","miraw101","L","sullf101","R","sullf101","R","whits103","vernm101","goodb101","malzf101","buddd101","willt103","pierj102","jensj101","","dyckj101","triag101","K","F","F",6,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","sullf101","sullf101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,54
"BOS195604170","BAL",6,1,0,0,0,"",0,6,"goodb101","L","goodb101","L","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","63","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,55
"BOS195604170","BAL",6,1,1,0,0,"",0,6,"malzf101","R","malzf101","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","63","F","F",5,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,56
"BOS195604170","BAL",6,1,2,0,0,"",0,6,"willt103","L","willt103","L","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","","","","S8","F","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"BOS195604170","BAL",6,1,2,0,0,"",0,6,"jensj101","R","jensj101","R","dorif101","R","dorif101","R","smith106","triag101","marsf101","adamb103","miraw101","dyckj101","frant101","phild102","willt103","","","54(1)/FO","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","dorif101","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,58
