"NYN196204130","PIT",2,1,2,0,0,"",2,0,"marsj101","L","marsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"NYN196204130","PIT",2,1,2,0,0,"",2,0,"zimmd101","R","zimmd101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","marsj101","","","6","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","sturt101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,16
"NYN196204130","PIT",3,0,0,0,0,"",2,0,"virdb101","L","virdb101","L","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","63","T","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,17
"NYN196204130","PIT",3,0,1,0,0,"",2,0,"groad101","R","groad101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","S7/L","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"NYN196204130","PIT",3,0,1,0,0,"",2,0,"skinb101","L","skinb101","L","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","groad101","","","46(1)3/GDP","F","F",7,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","46","","","F","F","F","F","F","F","F","F","F","jones102","","","F","F","F","F","F","","","","",0,6,3,0,4,6,0,0,0,19
"NYN196204130","PIT",3,1,0,0,0,"",2,0,"ginsj101","L","ginsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","9","T","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,20
"NYN196204130","PIT",3,1,1,0,0,"",2,0,"jones102","L","jones102","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","S","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"NYN196204130","PIT",3,1,1,0,0,"",2,0,"ashbr101","L","ashbr101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","jones102","","","9/F","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","sturt101","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,22
"NYN196204130","PIT",3,1,2,0,0,"",2,0,"mantf101","R","mantf101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","jones102","","","63","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"63","","","","F","F","F","F","F","F","F","F","F","sturt101","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,23
"NYN196204130","PIT",4,0,0,0,0,"",2,0,"stuad101","R","stuad101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","2/F","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,24
"NYN196204130","PIT",4,0,1,0,0,"",2,0,"clemr101","R","clemr101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,25
"NYN196204130","PIT",4,0,2,0,0,"",2,0,"burgs101","L","burgs101","L","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","7","F","F",2,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,26
"NYN196204130","PIT",4,1,0,0,0,"",2,0,"nealc101","R","nealc101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","3/F","T","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,27
"NYN196204130","PIT",4,1,1,0,0,"",2,0,"thomf103","R","thomf103","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","K","F","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,28
"NYN196204130","PIT",4,1,2,0,0,"",2,0,"bellg103","L","bellg103","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","3/L","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,29
"NYN196204130","PIT",5,0,0,0,0,"",2,0,"hoakd101","R","hoakd101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","W","T","F",5,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"NYN196204130","PIT",5,0,0,0,0,"",2,0,"mazeb101","R","mazeb101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","hoakd101","","","S.1-2","F","F",4,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","jones102","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
"NYN196204130","PIT",5,0,0,0,0,"",2,0,"sturt101","L","sturt101","L","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","mazeb101","hoakd101","","25(2)/FO/BG.1-2;B-1","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"G","T","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","25","","F","F","F","F","F","F","F","F","F","jones102","jones102","","F","F","F","F","F","","","","",0,5,0,0,2,0,0,0,0,32
"NYN196204130","PIT",5,0,1,0,0,"",2,0,"virdb101","L","virdb101","L","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","sturt101","mazeb101","","7","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"7","","","","F","F","F","F","F","F","F","F","F","jones102","jones102","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,33
"NYN196204130","PIT",5,0,2,0,0,"",2,0,"groad101","R","groad101","R","jones102","R","jones102","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","sturt101","mazeb101","","5","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"5","","","","F","F","F","F","F","F","F","F","F","jones102","jones102","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,34
"NYN196204130","PIT",5,1,0,0,0,"",2,0,"marsj101","L","marsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","D6","T","F",3,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",6,"","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"NYN196204130","PIT",5,1,0,0,0,"",2,0,"zimmd101","R","zimmd101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","marsj101","","K","F","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","sturt101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,36
"NYN196204130","PIT",5,1,1,0,0,"",2,0,"ginsj101","L","ginsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","marsj101","","7","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"7","","","","F","F","F","F","F","F","F","F","F","","sturt101","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,37
"NYN196204130","PIT",5,1,2,0,0,"",2,0,"bouce101","L","bouce101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","marsj101","","S9/L.2-3","F","T",11,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","sturt101","","F","F","F","F","F","","","","jones102",1,0,0,0,0,0,0,0,0,38
"NYN196204130","PIT",5,1,2,0,0,"",2,0,"ashbr101","L","ashbr101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","chace101","","marsj101","S/L.3-H;1-2","F","F",8,1,20,"T","T",1,"F","F",0,"F","F",1,"F","F",0,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,4,"","","","","F","F","F","F","F","F","F","F","F","sturt101","","sturt101","F","F","T","F","F","bouce101","","","",0,0,0,0,0,0,0,0,0,39
"NYN196204130","PIT",5,1,2,0,0,"",2,1,"mantf101","R","mantf101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","ashbr101","chace101","","64(1)/FO","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","64","","","F","F","F","F","F","F","F","F","F","sturt101","sturt101","","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,40
"NYN196204130","PIT",6,0,0,0,0,"",2,1,"skinb101","L","skinb101","L","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","S8/L","T","F",7,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"NYN196204130","PIT",6,0,0,0,0,"",2,1,"stuad101","R","stuad101","R","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","skinb101","","","64(1)3/GDP","F","F",3,4,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","64","","","F","F","F","F","F","F","F","F","F","mofoh101","","","F","F","F","F","F","","","","",0,4,3,0,6,4,0,0,0,42
"NYN196204130","PIT",6,0,2,0,0,"",2,1,"clemr101","R","clemr101","R","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","S","F","F",9,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,43
"NYN196204130","PIT",6,0,2,0,0,"",2,1,"burgs101","L","burgs101","L","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","clemr101","","","WP.1-2","F","F",2,6,9,"F","F",0,"F","F",0,"F","F",0,"T","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","mofoh101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"NYN196204130","PIT",6,0,2,0,0,"",2,1,"burgs101","L","burgs101","L","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","clemr101","","S8.2-H","F","F",2,6,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,4,0,"","","","","F","F","F","F","F","F","F","F","F","","mofoh101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"NYN196204130","PIT",6,0,2,0,0,"",3,1,"hoakd101","R","hoakd101","R","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","burgs101","","","7","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","mofoh101","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,46
"NYN196204130","PIT",6,1,0,0,0,"",3,1,"nealc101","R","nealc101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","53","T","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,47
"NYN196204130","PIT",6,1,1,0,0,"",3,1,"thomf103","R","thomf103","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","HR","F","F",7,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"NYN196204130","PIT",6,1,1,0,0,"",3,2,"bellg103","L","bellg103","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","3/F","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,49
"NYN196204130","PIT",6,1,2,0,0,"",3,2,"marsj101","L","marsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","3/F","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,50
"NYN196204130","PIT",7,0,0,0,0,"",3,2,"mazeb101","R","mazeb101","R","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","K","T","F",4,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"NYN196204130","PIT",7,0,1,0,0,"",3,2,"sturt101","L","sturt101","L","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","6","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,52
"NYN196204130","PIT",7,0,2,0,0,"",3,2,"virdb101","L","virdb101","L","mofoh101","R","mofoh101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","53","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,53
"NYN196204130","PIT",7,1,0,0,0,"",3,2,"zimmd101","R","zimmd101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","K","T","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,54
"NYN196204130","PIT",7,1,1,0,0,"",3,2,"ginsj101","L","ginsj101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","2/F","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,55
"NYN196204130","PIT",7,1,2,0,0,"",3,2,"mofoh101","R","mofoh101","R","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","","","","S6","F","F",1,9,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"NYN196204130","PIT",7,1,2,0,0,"",3,2,"ashbr101","L","ashbr101","L","sturt101","R","sturt101","R","burgs101","stuad101","mazeb101","hoakd101","groad101","skinb101","virdb101","clemr101","demej101","","","6/L","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","sturt101","","","F","F","T","F","F","mofoh101","","","",0,6,0,0,0,0,0,0,0,57
"NYN196204130","PIT",8,0,0,0,0,"",3,2,"groad101","R","groad101","R","davir101","R","davir101","R","ginsj101","marsj101","nealc101","zimmd101","mantf101","thomf103","ashbr101","bellg103","","","","W","T","F",6,2,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,58
