"MON198104150","CHN",1,0,0,3,2,"",0,0,"dejei001","R","dejei001","R","roges001","R","roges001","R","cartg001","cromw101","scotr101","parrl002","speic001","raint001","dawsa001","valee001","","","","9","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,1
"MON198104150","CHN",1,0,1,0,2,"",0,0,"straj101","R","straj101","R","roges001","R","roges001","R","cartg001","cromw101","scotr101","parrl002","speic001","raint001","dawsa001","valee001","","","","HP","F","F",4,2,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"MON198104150","CHN",1,0,1,3,1,"",0,0,"buckb001","L","buckb001","L","roges001","R","roges001","R","cartg001","cromw101","scotr101","parrl002","speic001","raint001","dawsa001","valee001","straj101","","","6(1)3/GDP","F","F",3,3,2,"T","T",0,"F","F",2,"T","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","6","","","F","F","F","F","F","F","F","F","F","roges001","","","F","F","F","F","F","","","","",0,6,3,0,6,0,0,0,0,3
"MON198104150","CHN",1,1,0,1,0,"",0,0,"raint001","L","raint001","L","reusr001","R","reusr001","R","blact101","buckb001","straj101","reitk101","dejei001","hends001","thoms001","durhl001","","","","S1/BG","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"MON198104150","CHN",1,1,0,0,0,"",0,0,"scotr101","L","scotr101","L","reusr001","R","reusr001","R","blact101","buckb001","straj101","reitk101","dejei001","hends001","thoms001","durhl001","raint001","","","SB2","F","F",4,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","reusr001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"MON198104150","CHN",1,1,0,2,2,"",0,0,"scotr101","L","scotr101","L","reusr001","R","reusr001","R","blact101","buckb001","straj101","reitk101","dejei001","hends001","thoms001","durhl001","","raint001","","43.2-3","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"43","","","","F","F","F","F","F","F","F","F","F","","reusr001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,6
"MON198104150","CHN",1,1,1,1,1,"",0,0,"dawsa001","R","dawsa001","R","reusr001","R","reusr001","R","blact101","buckb001","straj101","reitk101","dejei001","hends001","thoms001","durhl001","","","raint001","53","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"53","","","","F","F","F","F","F","F","F","F","F","","","reusr001","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,7
"MON198104150","CHN",1,1,2,1,2,"",0,0,"valee001","R","valee001","R","reusr001","R","reusr001","R","blact101","buckb001","straj101","reitk101","dejei001","hends001","thoms001","durhl001","","","raint001","K/C","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","reusr001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,8
"MON198104150","CHN",2,0,0,3,2,"",0,0,"hends001","R","hends001","R","roges001","R","roges001","R","cartg001","cromw101","scotr101","parrl002","speic001","raint001","dawsa001","valee001","","","","K","T","F",7,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"MON198104150","CHN",2,0,1,2,2,"",0,0,"durhl001","L","durhl001","L","roges001","R","roges001","R","cartg001","cromw101","scotr101","parrl002","speic001","raint001","dawsa001","valee001","","","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,10
