"HOU200404050","SFN",1,0,0,1,0,"BX",0,0,"durhr001","L","durhr001","L","oswar001","R","oswar001","R","ausmb001","bagwj001","kentj001","ensbm001","evera001","berkl001","biggc001","hidar001","","","","63/G","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,1
"HOU200404050","SFN",1,0,1,1,2,"CFBX",0,0,"snowj001","L","snowj001","L","oswar001","R","oswar001","R","ausmb001","bagwj001","kentj001","ensbm001","evera001","berkl001","biggc001","hidar001","","","","43/G","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,2
"HOU200404050","SFN",1,0,2,1,1,"BCX",0,0,"tuckm001","L","tuckm001","L","oswar001","R","oswar001","R","ausmb001","bagwj001","kentj001","ensbm001","evera001","berkl001","biggc001","hidar001","","","","7/F","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,3
"HOU200404050","SFN",1,1,0,2,1,"BBCX",0,0,"biggc001","R","biggc001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","","","","S7/L","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"HOU200404050","SFN",1,1,0,0,0,"X",0,0,"evera001","R","evera001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","biggc001","","","13/SH/BG.1-2","F","F",6,2,2,"T","F",0,"T","F",1,"F","F",0,"F","F",1,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"13","","","","F","F","F","F","F","F","F","F","F","ruetk001","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,5
"HOU200404050","SFN",1,1,1,3,2,"BFCBBB",0,0,"bagwj001","R","bagwj001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","","biggc001","","W","F","F",3,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","ruetk001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"HOU200404050","SFN",1,1,1,2,1,"BCBX",0,0,"kentj001","R","kentj001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","bagwj001","biggc001","","9/F","F","F",4,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"9","","","","F","F","F","F","F","F","F","F","F","ruetk001","ruetk001","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,7
"HOU200404050","SFN",1,1,2,3,2,"CBBBCX",0,0,"hidar001","R","hidar001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","bagwj001","biggc001","","S6/G.2-3;1-2","F","F",9,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","ruetk001","ruetk001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"HOU200404050","SFN",1,1,2,3,2,"BFBFBX",0,0,"berkl001","R","berkl001","R","ruetk001","L","ruetk001","L","piera001","snowj001","durhr001","alfoe001","peren001","bondb001","grism001","tuckm001","hidar001","bagwj001","biggc001","43/G","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"43","","","","F","F","F","F","F","F","F","F","F","ruetk001","ruetk001","ruetk001","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,9
"HOU200404050","SFN",2,0,0,1,1,"CBX",0,0,"bondb001","L","bondb001","L","oswar001","R","oswar001","R","ausmb001","bagwj001","kentj001","ensbm001","evera001","berkl001","biggc001","hidar001","","","","D7/G","T","F",7,4,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
