"NY1195204160","PHI",1,0,0,0,0,"",0,0,"hamng102","R","hamng102","R","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","","","","63","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,1
"NY1195204160","PHI",1,0,1,0,0,"",0,0,"ashbr101","L","ashbr101","L","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","","","","8","F","F",8,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,2
"NY1195204160","PHI",1,0,2,0,0,"",0,0,"jonew101","R","jonew101","R","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","","","","W","F","F",5,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"NY1195204160","PHI",1,0,2,0,0,"",0,0,"ennid101","R","ennid101","R","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","jonew101","","","S4/G.1-2","F","F",7,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","magls101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"NY1195204160","PHI",1,0,2,0,0,"",0,0,"nichb101","L","nichb101","L","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","ennid101","jonew101","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","magls101","magls101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"NY1195204160","PHI",1,1,0,0,0,"",0,0,"willd102","R","willd102","R","rober102","R","rober102","R","burgs101","waite101","ryanc102","jonew101","hamng102","ennid101","ashbr101","nichb101","","","","3/P","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,6
"NY1195204160","PHI",1,1,1,0,0,"",0,0,"darka101","R","darka101","R","rober102","R","rober102","R","burgs101","waite101","ryanc102","jonew101","hamng102","ennid101","ashbr101","nichb101","","","","6/P","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"6","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,7
"NY1195204160","PHI",1,1,2,0,0,"",0,0,"thomb105","R","thomb105","R","rober102","R","rober102","R","burgs101","waite101","ryanc102","jonew101","hamng102","ennid101","ashbr101","nichb101","","","","3/FL","F","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,8
"NY1195204160","PHI",2,0,0,0,0,"",0,0,"ryanc102","R","ryanc102","R","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","","","","K","T","F",4,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,9
"NY1195204160","PHI",2,0,1,0,0,"",0,0,"waite101","L","waite101","L","magls101","R","magls101","R","westw101","lockw101","willd102","thomb105","darka101","ellib103","maysw101","mueld101","","","","43","F","F",3,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,10
