"BOS200104060","TBA",1,0,0,2,2,"BFFFBFFFX",0,0,"winnr001","L","winnr001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","","","S8/8S","T","F",8,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","8S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"BOS200104060","TBA",1,0,0,0,0,"X",0,0,"cox-s001","L","cox-s001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","winnr001","","","S8.1-2","F","F",7,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ohkat001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"BOS200104060","TBA",1,0,0,3,2,"BBBFSFX",0,0,"vaugg001","R","vaugg001","R","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","cox-s001","winnr001","","S7.2-3;1-2","F","F",10,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","ohkat001","ohkat001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"BOS200104060","TBA",1,0,0,1,2,"SBFX",0,0,"mcgrf001","L","mcgrf001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","vaugg001","cox-s001","winnr001","46(1)/FO.3-H;2-3","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",1,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,3,4,"","46","","","F","F","F","F","F","F","F","F","F","ohkat001","ohkat001","ohkat001","F","F","F","F","F","","","","",0,6,0,0,4,0,0,0,0,4
"BOS200104060","TBA",1,0,1,3,2,"CBBFBX",1,0,"grieb001","L","grieb001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","mcgrf001","","cox-s001","D/78.3-H;1-3","F","F",9,5,21,"T","T",2,"F","F",0,"F","F",1,"F","F",0,"","F","F","78",0,0,"N",0,"N",0,"N",2,3,0,4,"","","","","F","F","F","F","F","F","F","F","F","ohkat001","","ohkat001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"BOS200104060","TBA",1,0,1,2,2,"BBFFX",2,0,"castv001","R","castv001","R","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","grieb001","mcgrf001","63/G.3-H","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",1,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,4,"63","","","","F","F","F","F","F","F","F","F","F","","ohkat001","ohkat001","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,6
"BOS200104060","TBA",1,0,2,2,2,"BFFBFX",3,0,"smitr003","R","smitr003","R","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","grieb001","","8/F8","F","F",4,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","ohkat001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,7
"BOS200104060","TBA",1,1,0,3,1,"BFBBB",3,0,"nixot001","L","nixot001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","W","T","F",9,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,8
"BOS200104060","TBA",1,1,0,0,0,"X",3,0,"offej001","L","offej001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","nixot001","","","S9/9S.1-2","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","9S",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ruper001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"BOS200104060","TBA",1,1,0,3,2,"FBBSFFBS",3,0,"everc001","L","everc001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","offej001","nixot001","","K","F","F",8,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","ruper001","ruper001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,10
"BOS200104060","TBA",1,1,1,0,0,"X",3,0,"ramim002","R","ramim002","R","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","offej001","nixot001","","HR/7.2-H;1-H","F","F",10,4,23,"T","T",4,"F","F",0,"F","F",3,"F","F",0,"","F","F","7",0,0,"N",0,"N",0,"N",4,4,4,0,"","","","","F","F","F","F","F","F","F","F","F","ruper001","ruper001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,11
"BOS200104060","TBA",1,1,1,1,0,"BX",3,3,"oleat001","L","oleat001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","3/G","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,12
"BOS200104060","TBA",1,1,2,1,2,"CFBS",3,3,"varij001","L","varij001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","K","F","F",2,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13
"BOS200104060","TBA",2,0,0,1,2,"CCBX",3,3,"flahj001","R","flahj001","R","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","","","S/89S","T","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",0,"","F","F","89S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"BOS200104060","TBA",2,0,0,2,2,"LCBBFX",3,3,"martf001","L","martf001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","flahj001","","","8/F8","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","ohkat001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,15
"BOS200104060","TBA",2,0,1,2,2,"BCBCX",3,3,"winnr001","L","winnr001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","flahj001","","","16(1)3/GDP","F","F",8,1,2,"T","T",0,"F","F",2,"T","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","16","","","F","F","F","F","F","F","F","F","F","ohkat001","","","F","F","F","F","F","","","","",0,6,3,0,1,6,0,0,0,16
"BOS200104060","TBA",2,1,0,3,2,"CBSFBBS",3,3,"hills002","R","hills002","R","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","K","T","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,17
"BOS200104060","TBA",2,1,1,3,2,"BCBBFX",3,3,"daubb001","L","daubb001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","9/F9","F","F",3,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,18
"BOS200104060","TBA",2,1,2,1,2,"CCFBX",3,3,"lansm001","R","lansm001","R","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","53/G","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,19
"BOS200104060","TBA",3,0,0,1,0,"BX",3,3,"cox-s001","L","cox-s001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","","","31/G","T","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,20
"BOS200104060","TBA",3,0,1,1,2,"BFFC",3,3,"vaugg001","R","vaugg001","R","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","","","K/C","F","F",10,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,21
"BOS200104060","TBA",3,0,2,1,2,"FCBX",3,3,"mcgrf001","L","mcgrf001","L","ohkat001","R","ohkat001","R","varij001","daubb001","offej001","hills002","lansm001","oleat001","everc001","nixot001","","","","9/F9","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","9",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,22
"BOS200104060","TBA",3,1,0,1,0,"BX",3,3,"nixot001","L","nixot001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","","","D7/7D","T","F",9,1,21,"T","T",2,"F","F",0,"F","F",0,"F","F",7,"","F","F","7D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"BOS200104060","TBA",3,1,0,1,0,"BX",3,3,"offej001","L","offej001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","","nixot001","","S7.2-3","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","ruper001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"BOS200104060","TBA",3,1,0,0,2,"CFFX",3,3,"everc001","L","everc001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","offej001","","nixot001","64(1)/FO.3-H","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",1,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","64","","","F","F","F","F","F","F","F","F","F","ruper001","","ruper001","F","F","F","F","F","","","","",0,4,0,0,6,0,0,0,0,25
"BOS200104060","TBA",3,1,1,1,2,"SCBFS",3,4,"ramim002","R","ramim002","R","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","everc001","","","K","F","F",10,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","ruper001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,26
"BOS200104060","TBA",3,1,2,3,2,"BBBCFB",3,4,"oleat001","L","oleat001","L","ruper001","R","ruper001","R","flahj001","mcgrf001","smitr003","castv001","martf001","cox-s001","winnr001","grieb001","everc001","","","W.1-2","F","F",7,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","ruper001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27
