"SDN200904060","LAN",1,1,2,1,2,"CFBX",2,1,"gonza003","L","gonza003","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","8/F","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,11
"SDN200904060","LAN",2,0,0,0,2,"CFS",2,1,"kempm001","R","kempm001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","T","F",8,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,12
"SDN200904060","LAN",2,0,1,0,2,"SSX",2,1,"blakc001","R","blakc001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","9/F","F","F",5,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,13
"SDN200904060","LAN",2,0,2,0,2,"CCT",2,1,"kuroh001","R","kuroh001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,14
"SDN200904060","LAN",2,1,0,1,2,"FBFX",2,1,"kouzk001","R","kouzk001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","53/G","T","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,15
"SDN200904060","LAN",2,1,1,0,1,"CX",2,1,"headc001","L","headc001","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","8/F","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,16
"SDN200904060","LAN",2,1,2,1,2,"BCCX",2,1,"blanh001","R","blanh001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","63/G","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,17
"SDN200904060","LAN",3,0,0,1,1,"CBX",2,1,"furcr001","L","furcr001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","3/G","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"3","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,18
"SDN200904060","LAN",3,0,1,1,2,"CFBFX",2,1,"hudso001","L","hudso001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","43/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,19
"SDN200904060","LAN",3,0,2,3,2,"BCCBBB",2,1,"ramim002","R","ramim002","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","W","F","F",7,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"SDN200904060","LAN",3,0,2,2,2,"BBFS1",2,1,"ethia001","L","ethia001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","ramim002","","","PO1(E1).1-2","F","F",9,4,8,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,1,"T",0,"N",0,"N",0,2,0,0,"","E1","","","F","F","F","F","F","F","T","F","F","peavj001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"SDN200904060","LAN",3,0,2,3,2,"BBFS1.BX",2,1,"ethia001","L","ethia001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","ramim002","","S8/G.2-H(UR)","F","F",9,4,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,5,0,"","","","","F","F","F","F","F","F","F","F","F","","peavj001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22
"SDN200904060","LAN",3,0,2,1,2,"BCC>C",3,1,"martr004","R","martr004","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","ethia001","","","K","F","F",2,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","peavj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,23
"SDN200904060","LAN",3,1,0,2,2,"BCFFBFX",3,1,"rodrl002","L","rodrl002","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","S6/L","T","F",6,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",6,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"SDN200904060","LAN",3,1,0,0,0,"X",3,1,"peavj001","R","peavj001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","rodrl002","","","24/SH/BG.1-2","F","F",1,9,2,"T","F",0,"T","F",1,"F","F",0,"F","F",2,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"24","","","","F","F","F","F","F","F","F","F","F","kuroh001","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,25
"SDN200904060","LAN",3,1,1,3,2,"CB*BSBFFX",3,1,"geruj001","L","geruj001","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","rodrl002","","31/G.2-3","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"31","","","","F","F","F","F","F","F","F","F","F","","kuroh001","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,26
"SDN200904060","LAN",3,1,2,0,1,"CX",3,1,"ecksd001","R","ecksd001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","rodrl002","63/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"63","","","","F","F","F","F","F","F","F","F","F","","","kuroh001","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,27
"SDN200904060","LAN",4,0,0,2,1,"BBCX",3,1,"lonej001","L","lonej001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","S7/L","T","F",3,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28
"SDN200904060","LAN",4,0,0,1,1,"BCX",3,1,"kempm001","R","kempm001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","lonej001","","","9/F","F","F",8,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","peavj001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,29
"SDN200904060","LAN",4,0,1,1,2,"BCC>S",3,1,"blakc001","R","blakc001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","lonej001","","","K+SB2","F","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"2","","","","T","F","F","F","F","F","F","F","F","peavj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,30
"SDN200904060","LAN",4,0,2,0,0,"X",3,1,"kuroh001","R","kuroh001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","lonej001","","53/G","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","peavj001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,31
"SDN200904060","LAN",4,1,0,0,0,"X",3,1,"gileb002","L","gileb002","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","63/G","T","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,32
"SDN200904060","LAN",4,1,1,2,2,"LLBFBX",3,1,"gonza003","L","gonza003","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","2/P","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,33
"SDN200904060","LAN",4,1,2,1,1,"BFX",3,1,"kouzk001","R","kouzk001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","8/F","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,34
"SDN200904060","LAN",5,0,0,3,1,"BBCBX",3,1,"furcr001","L","furcr001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","5/P5F","T","F",6,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5F",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,35
"SDN200904060","LAN",5,0,1,0,2,"SCS",3,1,"hudso001","L","hudso001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,36
"SDN200904060","LAN",5,0,2,0,0,"X",3,1,"ramim002","R","ramim002","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","63/G","F","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,37
"SDN200904060","LAN",5,1,0,2,2,"CBFBS",3,1,"headc001","L","headc001","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","K","T","F",7,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"SDN200904060","LAN",5,1,1,0,2,"CCX",3,1,"blanh001","R","blanh001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","43/G","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,39
"SDN200904060","LAN",5,1,2,1,2,"CBFX",3,1,"rodrl002","L","rodrl002","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","31/G","F","F",6,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"31","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,3,0,0,0,0,40
"SDN200904060","LAN",6,0,0,3,2,"CBFFBFBC",3,1,"ethia001","L","ethia001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","T","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,41
"SDN200904060","LAN",6,0,1,1,2,"CBFS",3,1,"martr004","R","martr004","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","F","F",2,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"SDN200904060","LAN",6,0,2,0,1,"CX",3,1,"lonej001","L","lonej001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","8/F","F","F",3,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,43
"SDN200904060","LAN",6,1,0,2,2,"SFBBS",3,1,"peavj001","R","peavj001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","K","T","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,44
"SDN200904060","LAN",6,1,1,2,1,"BBFX",3,1,"geruj001","L","geruj001","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","8!/F","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,45
"SDN200904060","LAN",6,1,2,3,2,"BCFFBFFFBX",3,1,"ecksd001","R","ecksd001","R","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","S8/L","F","F",4,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"SDN200904060","LAN",6,1,2,0,1,"CX",3,1,"gileb002","L","gileb002","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","ecksd001","","","S7/L.1-2","F","F",9,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","kuroh001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,47
"SDN200904060","LAN",6,1,2,3,2,"*BBFCB>F*B",3,1,"gonza003","L","gonza003","L","kuroh001","R","kuroh001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","gileb002","ecksd001","","W.2-3;1-2","F","F",3,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,3,0,"","","","","F","F","F","F","F","F","F","F","F","kuroh001","kuroh001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,48
"SDN200904060","LAN",6,1,2,2,2,".*BBFCX",3,1,"kouzk001","R","kouzk001","R","wadec001","R","wadec001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","gonza003","gileb002","ecksd001","13/G","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,3,"13","","","","F","F","F","F","F","F","F","F","F","kuroh001","kuroh001","kuroh001","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,49
"SDN200904060","LAN",7,0,0,3,1,"BBBCX",3,1,"kempm001","R","kempm001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","HR/8/F","T","F",8,7,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"F","F","F","8",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"SDN200904060","LAN",7,0,0,1,2,"BFFC",4,1,"blakc001","R","blakc001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","K","F","F",5,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,51
"SDN200904060","LAN",7,0,1,1,1,"CBX",4,1,"wadec001","R","wadec001","R","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","13/G","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,52
"SDN200904060","LAN",7,0,2,1,2,"CSBFX",4,1,"furcr001","L","furcr001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","","","","S9/G","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,53
"SDN200904060","LAN",7,0,2,1,0,"BX",4,1,"hudso001","L","hudso001","L","peavj001","R","peavj001","R","blanh001","gonza003","ecksd001","kouzk001","rodrl002","headc001","geruj001","gileb002","furcr001","","","43/G","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","peavj001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,54
"SDN200904060","LAN",7,1,0,1,2,"CFBX",4,1,"headc001","L","headc001","L","wadec001","R","wadec001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","","","D8/F","T","F",7,6,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,55
"SDN200904060","LAN",7,1,0,1,1,"SBX",4,1,"blanh001","R","blanh001","R","wadec001","R","wadec001","R","martr004","lonej001","hudso001","blakc001","furcr001","ramim002","kempm001","ethia001","","headc001","","53/G","F","F",2,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","wadec001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,56
